m,kPa,kg m-2s-1,Â°C,m.1,kW m-2
0.007982692207461926,9970.214645455468,1008.5552470518313,82.98308579009468,3.0037656871471725,1148.8966615511986
0.009340837639739741,198.33658056838487,301.16569403582747,95.75687523859342,1.21140652547795,860.7715464810954
0.007917834069262423,9702.508412328449,1482.257829546779,78.06701205526714,1.9961519086891473,2058.7828308981457
0.007761359431231658,3863.1630545924454,464.27369255286993,102.3978032958545,2.120943164568408,939.8359563560789
0.007959198987713644,6895.824570868591,2966.2189198849405,222.82519610011735,0.25349962589143216,5888.09925720033
0.009890973075967983,15693.479401076911,4125.367327420892,326.25469296325394,4.95348100738152,988.8532746282857
0.005733187858742691,14730.823650088854,3418.6306789819278,137.6914387381784,2.0059840783913048,2653.1232020902826
0.007740434381165722,18149.700639879647,1042.2002308682365,335.5649691016344,3.0218446284501796,391.78172389593163
0.013220512218420749,2364.786535640876,286.0888791161076,30.76004782562439,2.238676532249001,1014.9569451807544
0.009922055688364281,3082.0018679950467,1286.50869989775,128.9298627947917,0.9612385650053369,4054.7349490124657
0.010668941428736249,9848.054142641073,2796.631171245019,261.24549828833455,5.935508241155643,873.8343430915976
0.008087942338678013,10080.838909030468,498.32344196209783,210.00348950703258,5.037572824518553,341.73884643780207
0.00778063974704777,13786.299025674954,1992.0400013784824,88.35790838008981,5.994759216598637,922.8226610473644
0.005640248497413327,11660.525759680122,3377.016057662492,176.77874129720402,3.0162006903366514,1410.4106334804276
0.007936369735376042,12931.670940402419,998.9894603691248,148.0102774524934,3.4743289200792913,766.6668631606191
0.0058774953878847885,7888.334722054476,4964.601002578533,159.3454140520796,3.967089101583396,1819.4238366676457
0.00810371545734412,14018.686266685587,1242.5452659871155,243.11164451711966,3.62677681160082,648.3974736095001
0.0078716458826837,17391.75022074954,1008.9753556863723,120.70266212664231,2.998595724445879,873.7101491060704
0.006043564442795442,9945.737227123835,3230.1763742426647,174.72783487463505,0.7978936633153895,4130.459211265522
0.00990518167507495,2146.754675093704,190.22635160005447,51.792524524409274,2.2689112859097187,509.2816180376332
0.009927303774862556,3076.466152021169,442.46737075003745,119.73001614925634,3.052778221806513,774.8664159550153
0.003933798429781955,2729.0150747167454,679.9756419870308,58.40597899572612,2.071440226299186,755.6838162155628
0.00921825715304161,6830.94848159061,4042.927773180187,266.82892342403386,3.065124268312073,1640.106862774042
0.005837948281367302,13585.048994824936,1479.9182687085072,177.72454874721882,2.990134810623114,803.6012436171721
0.011006977747509748,7866.290191208292,954.2102481616904,119.60605495625653,0.9938157377134519,2998.438139181658
0.008012382149834109,6810.184810537857,1997.3479470778493,272.4525158928257,0.9861868614535169,2469.4556557293176
0.007934765376909592,9812.45726133708,977.9714345760318,52.39352955066475,0.7850719703382275,3359.604532087469
0.010238568933379467,17682.03709253181,1683.6660387555216,200.73294140047233,3.8081484249634245,1116.0924911197978
0.009948028339766496,19756.83999856082,1741.2785690962637,346.6791541898877,3.039503084727437,633.1596637565297
0.010662561197333114,5816.342988916511,1541.0815795892422,261.34153565346173,1.995281153406914,1756.3106464850082
0.007858730880673934,17873.98817139296,995.4001736169141,76.84455025792603,1.9758540314974473,1381.2518977990342
0.008106664298422118,13794.958698380171,2007.6205812122785,329.1385932452433,4.937611627516106,388.0350178894505
0.007980818170934607,14428.534786622431,1604.841596578781,315.47769575068344,0.781236042196561,1403.0853507942825
0.009801155362628024,15819.322534374161,2486.942264995271,154.04316699092598,2.0395494204165865,2926.2950653719577
0.013232509580673823,2972.005102084414,864.5575984402132,49.79817850239884,1.993942503775566,2558.110836185013
0.008075438504862864,1969.6970120013607,503.5458703008161,199.1982970714759,1.9857333575760365,868.851681475537
0.005801848596134323,13714.214915790542,3334.468119777689,320.9674133596033,4.018017180966651,551.6628219846689
0.008098205030131717,17502.912738269853,3798.48759778062,335.06284181461757,1.6630158462497657,1697.8845886938548
0.010148570179878734,5038.357499215742,514.2311278808475,121.5719558914578,3.0228497160630896,930.7310054159391
0.009982526445377504,16362.64964825533,1170.7106225149125,120.0655911823719,0.9925237983634471,3077.8410425383413
0.009143082143825799,6798.69372566462,4121.679838835838,231.6466286553129,3.6679251342417425,1756.733402535626
0.01007316804458783,13554.415136324895,893.6696964477749,111.89543663704217,2.007043279700663,1480.5035491928186
0.01514491918788712,14842.035948268012,1392.9128974098296,280.58261955290163,5.99518587808174,589.7148523829359
0.007961293263617289,2956.2013445802813,4025.509188781425,155.4155332515927,1.412556605460637,3786.7473879055697
0.008081717709264793,11999.140059753889,3255.903982037796,261.3587942873239,2.0047601401703274,1615.4085734802645
0.007941990050414358,15023.994303538591,3164.6648173967997,242.58370919041002,1.6045177065626004,2347.8652676360616
0.009770492429856111,2571.2799714124285,200.33014684822106,97.80963807663713,1.0532660519377737,1037.0331846515867
0.008054258381409949,7905.172821753114,987.3448445451365,129.93373021086728,3.4321830863399847,983.5601328669749
0.00803700658976739,9931.248863879975,2001.4112684312431,63.68663181698221,2.9850959236968597,1876.471715711528
0.0062315127098772575,10258.901223005232,3596.8631872676506,117.64240881529645,0.9084868832415911,5400.829252646586
0.007995908782663421,5071.5183756981105,1504.3595871868827,165.65935905629104,6.064374160348513,731.1233480154696
0.008037128722863893,7730.420455122538,3136.5759968267935,225.0011946320431,1.566861426588072,2340.4319958085644
0.010001770423903277,7074.541639867343,4280.7842191324935,187.78418461160643,4.987162694806147,1887.1548362382598
0.00999761611862195,14094.195635653563,2173.5375421288104,314.44605498724087,2.94961370085735,732.4837886884
0.0039594643387274265,2000.759499483243,1956.4057170768986,54.62951245878195,2.0478850110506577,1451.0323212791927
0.007828182247235173,9761.748421477863,1949.7732751019971,228.43411542659734,5.997730753184116,565.0406001062504
0.013261950208466083,17043.113199746913,2035.5191737329808,340.6015101974199,3.65048754884931,709.0225427060101
0.0079614098416755,7932.952758133155,991.1761129806548,175.36651430343358,0.794900222889848,2707.7884859531955
0.008020315962705088,17395.38442204953,1581.993320145297,203.76082104719325,1.5865986504038174,1703.8986926266773
0.007964176017240867,2979.8320172929903,1980.6394809514466,194.88800697040458,1.79617635666131,2042.4055166900455
0.007962312865626844,17597.232739244108,1496.5176313651505,56.39653829272028,7.081061019739697,719.1285004161804
0.010148704780445543,706.6070559379069,688.5702366129796,86.49595173175615,1.509782413627602,1541.7232506869038
