learning_rate,num_layers,num_nodes,batch_size,MAPE,MSE,R2
0.0010002721095167314,3.019293379803275,199.0447124645047,128.34633030118115,142.69064142870255,4212913.939579791,-1.1029142782847456
0.0010049223050196355,2.95992945425695,247.13420487448843,126.17616571397356,102.41532301933019,2905388.9147999357,-0.46631973969807367
0.0010118926136789292,2.97876084542344,302.57156729482506,126.67799340409593,89.82443301394649,2666470.3837548452,-0.3148895090992881
0.0010098368549924786,3.0010360924437145,349.3296856986528,128.1872572240011,88.80637814957782,2817966.143090043,-0.40090855688292226
0.0009957301107276742,3.9691441474569458,200.89770167194007,125.66735883155661,89.92054871847965,2832573.3846575427,-0.41399336488659244
0.0010025766050951023,4.002027213439943,249.7154085021761,129.74348177477012,96.27442553915992,2963779.70215031,-0.494064779225977
0.0009966124128708827,3.9925223778763135,299.07553121775965,128.66087914607797,99.43901084218014,3053638.2503112117,-0.5027144775402838
0.0010221286593898662,4.032045344128819,350.44325539683086,128.00964412712148,129.28276616493483,4142766.185166043,-1.0803681648313321
0.0010270223352819659,5.022007692887151,197.79055260591133,126.723368088266,88.48707649817057,2741536.236736026,-0.38189766904532874
0.0009779908508718014,5.0207796093084625,247.6063768299298,129.53500771038102,147.6587928026837,2626065.629821456,-0.32628997071266497
0.0010260715815561604,5.098450897899763,301.8130477671357,130.88027739432187,112.2511216570539,3355619.095502943,-0.6815359416975582
0.0010046899185604567,5.0332595207559905,350.171035124524,128.2751642825259,200.56063174274854,4093256.0844804877,-1.021566312712469
