Diameter,Length,Pressure,Mass flux,Temperature,CHF
0.004036598571342306,0.5048156139676745,5828.362268063542,4432.558708805674,97.16768807755955,5968.812889320041
0.003987670100667816,0.5051014941945865,5956.24253893357,4408.630702086067,121.49554344067427,5954.235135421303
0.003998008671298726,0.4865912983612416,5867.046063884235,4402.992586859116,137.8184113633126,5614.00145882822
0.004016195116477988,0.5030493248210826,6013.676914578825,4390.536534659324,158.66306032920653,5346.234081633546
0.004022164907691168,0.4993066756539467,5907.195300496219,4442.261081187409,196.9274105346944,4826.748004978775
0.004054952806698101,0.5058745146531374,5846.9403364275295,4391.08564327619,221.32307072407676,4704.439874786429
0.005891969299503829,1.0095041475086535,5785.012078573415,1487.3515849634778,101.73954744052385,3286.319757043965
0.005692219629398715,0.9993972463238445,5921.593629977844,1522.3132145298373,121.28660537551657,3093.8744182140704
0.005905757916998078,0.9983510713882677,5830.473018657344,1489.9716095187825,141.087131892727,2865.156071020949
0.0057708670094866734,1.0140420830238566,5970.771716775639,1497.0148739331817,160.2155308526235,2678.4208252707986
0.005809347335844132,1.0085721064442423,5939.049604745208,1474.738062912562,178.49298417349206,2482.505681325523
0.005760857111067484,0.9716558127995334,5887.472886835505,1505.2014148666044,196.11327920928815,2367.100360061931
0.005769924526569723,0.9955142338274775,5917.8902292951525,1473.5810376417196,219.94602941986895,2266.8191498000356
0.005811190884766738,0.9820063062682416,5962.642526142081,1516.0223189423757,259.71082476022656,2076.49531148908
0.005879002637876124,0.9932658380152656,5777.875892529721,3415.802113291869,116.7964352414957,4552.62592066697
0.005735235316968904,0.9940059550618151,5947.35264775352,3383.822655488927,159.73167569553547,3990.69836078348
0.005997444825638954,1.017391859199435,5864.820819156791,3284.6047107041477,179.4930640451498,3755.4747468653118
0.005751733818363466,0.9999398033939528,5970.3373420091075,3393.6919072732685,199.88290641170332,3509.200643256765
0.005860522682577297,1.0055309760983058,5901.321328896184,3345.0931804365346,217.56276803102904,3275.042331788485
0.005781114437687841,0.99973736784919,5897.222564031775,3361.997253416597,262.2035567003926,2961.073425789348
0.005883035757642373,0.9959185499501594,5884.980740671663,5012.287793652912,118.72058139190835,5519.324512816568
0.005734079005231471,1.013085175862866,5826.393606485892,5062.094680818321,139.94205438476988,5387.734331090264
0.0058972365074905905,1.0109597878079915,5835.4626833926295,5068.637282187268,157.7623041801252,5242.578401538201
0.00586108879693194,0.987346514274974,5898.546575287931,5081.127420626754,181.14333823089592,4897.460082836822
0.005875162948351694,1.0036747234421113,5888.0085123141835,4996.515116887623,219.35728914702122,4377.327521467312
0.005810806891879968,2.0108782436210197,5823.650499042077,1485.2164339957785,99.13768087484607,2024.41345804933
0.005822417893176062,1.948094090517095,5795.989129705805,1466.383022412006,119.60749342735893,1952.8786522899852
0.0058384059229995115,2.0473084292560744,5848.686796280487,1506.862071528959,181.45670795505578,1691.1266345360798
0.005814683949453446,1.9765813296471,5884.538309125382,1506.2332516279828,219.84237083927857,1550.0134181992362
0.005718179864915597,1.9785037615739678,5811.686912093423,1501.2726379991848,238.06739881982435,1512.225463721961
0.005744794521419925,2.0253844045533667,5964.745115695191,1532.0594495593123,266.71910486566765,1415.6008721370513
0.005880061568144166,1.996357038251854,5777.8630073299255,3425.291408312209,99.29761908696048,2981.0365580780153
0.005809820744167623,2.011231429039912,5747.755119469509,3508.7961869896726,120.65854529911748,2875.6425028794424
0.0057342934830318945,2.0113003237013913,5844.077124479466,3422.4583292716366,141.5232243570644,2871.5490962862636
0.005738296147494157,2.0216599416947494,5860.323145059221,3479.412585323087,157.6917056323623,2692.838062264523
0.0057367044825936105,1.9768292492420942,5949.084327976337,3414.4083376641743,177.19402087585783,2626.3638893122375
0.005688230889664032,1.9764252964780742,5806.262846208442,3413.145490812746,240.39404205394672,2349.8660200168742
0.005761036763862434,1.9961278519870915,5911.548931430708,3449.2698017094167,260.5203228715321,2297.8135203561146
0.005865030507660349,2.016661828501148,5778.346087515405,5021.85404430194,100.2015591863388,3703.2528817981834
0.005717337758277592,2.0215477692962738,5781.960072166076,4922.113746960123,119.65734977445035,3650.6544785501856
0.005707565914539875,2.0153957986029534,5868.532030107822,4958.748958614219,138.45630525693284,3487.264107822274
0.005720221060934651,1.9677174696472544,5836.455310208325,4976.589248363634,199.76517262345632,3233.3693461184985
0.005801616022937897,1.9893478607352888,5875.6844935093595,5093.939358157451,220.3381309294332,3090.620337809313
0.005770741989717467,2.0042667742965645,5962.764401101851,5064.160311735754,241.93493430481973,2988.083370525184
0.005730027755293732,3.028508983660043,5879.683398709648,1477.3244763751763,122.09829853820935,1393.125068648322
0.005774916065033474,3.086716479759876,5803.412328288112,1485.7036786864628,159.3741505009453,1307.8981510732353
0.005874386572755744,3.043008254827977,5967.294717493458,1469.9934129082187,182.5643198262805,1223.4888621899433
0.005781335055128667,2.986756224430021,5948.574673071705,1525.000134182836,217.3649802229062,1115.438248823295
0.005704627356872759,3.062894507350492,5882.146131471458,1502.5335037077102,243.9539562051356,1076.353106180511
0.00566069281261443,2.987061432038352,5940.289087561862,1487.9643977935918,259.24387751042997,1028.5980444189865
0.005901157475835458,2.988699611583652,5743.207596208399,3281.3924556727716,116.525581239781,2259.9770875116633
0.00578010771404532,3.005534828170814,5815.272625294023,3329.6070288887267,139.6726239725348,2210.3436226178446
0.005834412157673501,3.0392793744801074,5930.576039116492,3343.723124494958,159.58027584311432,2136.014656974064
0.0058179016762383955,3.002549863460598,5842.577113386222,3301.0578898546846,182.170720202896,2059.1602514093156
0.005853734043667202,2.97630624192985,5802.361856919883,3343.316476140783,197.76246021675954,1977.1824053014773
0.005870067135104403,3.000312294446262,5879.108585149206,3330.332811410758,220.1303406920982,1911.3235627091672
0.005802222775994082,3.0412978246713105,5802.391610901416,3344.4029239739875,263.8719347683963,1757.6781898665026
0.0058239492695505955,2.9970424608161292,5933.434902444273,4960.560404416619,98.38460375984451,2817.1801705777525
0.005771610780809016,2.9128869287318158,5848.690346539092,4910.148725534026,119.43444162129784,2841.7597952952146
0.005846609885906575,3.02143116166966,5782.7217710184395,5024.118804905348,139.13183736243772,2791.064715284541
0.00588970164206616,3.0094158144622214,5823.528447486331,5016.5445134880465,160.17488308156746,2734.079137519301
0.005706018128508973,3.06033093741149,5891.1891997980865,5036.911944156142,179.3506198539221,2674.217518859292
0.0057514017287548435,2.968316882366852,5897.443059165647,5014.247307394559,196.7862889190083,2590.9534890873483
0.005858039383899232,3.0311096415080496,5804.958215243008,5025.2197961759,218.72399104167224,2531.0542887130177
0.00564027332830844,3.006868916888928,5917.59622217227,4962.982730782893,235.19413411867475,2446.1549485852906
0.005771452594306908,3.01003639488817,5804.735279559053,4921.711238519621,262.14087675868166,2351.158098940759
0.005809259775301456,4.014037355673258,5916.421545501599,1496.253049356333,99.94020656665349,1062.4445750984398
0.005883015109015711,4.014318456710589,5769.161065620554,1513.037710506026,137.06148812960475,1007.8595226029329
0.005874948292335995,3.985728378709142,5778.72599499917,1506.9643153767465,159.05893464211985,977.326710217585
0.005903810121018278,4.045424751325621,5824.58178650901,1520.2718850237725,180.2227024998311,968.6022063675732
0.0059421602578884165,4.018493293762915,5838.986567346966,1485.5591065923034,196.81009917977343,936.6951220218925
0.005838868928604079,3.9876490401684412,5866.969325768987,1480.4494635312801,260.2073658463644,820.6727597228141
0.005858238824439443,4.03280389569746,5878.102258138293,3369.260874176987,118.00539816939497,1807.0558878702045
0.005825936260779211,4.08245553369784,5950.6883078841065,3391.059238521968,159.06467492901302,1735.737160102295
0.005738177007383793,3.9603796959013198,5798.829363393613,3367.660560672879,176.42743416714154,1686.8334744861938
0.005909394280705193,3.9824912254408122,5947.721077028155,3314.4439902427794,222.9993031485445,1585.911884030944
0.00580893596165051,4.028124013392633,5979.27642053188,3310.273372379393,241.65935979917327,1509.7540679750734
0.005861424388770641,3.94727190176256,5866.312986605568,3302.1407107813457,260.2119591141799,1449.4771951348696
0.0059260683688392895,3.9609976253918493,5926.526566526067,5011.860726757133,98.47102663481894,2238.982051440803
0.005841311646912368,3.912951325491581,5925.2011101115495,4906.0462444567665,118.12158228643183,2234.6285702550326
0.005839304848106427,3.9828492393436683,5871.037766663078,5007.202986776452,156.88265996500027,2180.277322223476
0.005789364800341213,6.0128026527432565,5958.423491358759,1484.7852042298948,198.83982649629945,581.505353609842
0.005853867885970722,6.098939251531626,5901.349999106331,1482.0015201240055,238.2420112257423,554.1260286198683
0.0058716156919044705,5.976887547181811,5879.060821331364,3312.342120053628,201.35323309092402,1100.4567921187343
0.0058894547972816284,6.043317041841361,5933.023455364855,3349.8733940874117,214.56943293275702,1072.9872966224916
0.00580306330513638,5.886938680228905,5891.414335188313,3303.346966404736,236.78188104258422,1056.4592853596407
0.006737030907117899,1.0018125911149145,5897.605780165114,2690.7055588243347,177.74888364290962,3374.4086903580796
0.006775004047654894,1.0055977579956303,5865.896554824085,2782.4580734442497,172.27653067049107,3539.3764982582034
0.0068426675271411955,0.986490776985964,5867.538398136538,3342.576530916947,207.9725616852106,3510.7519780724097
0.006808605714722257,1.004059141327757,5913.638072459856,3392.622453380657,206.98376970339694,3549.474081723248
0.006731267264270076,1.2184845935935962,5865.539457165795,3836.8173601721764,230.50971617210368,3262.881371975881
0.006863894352488836,1.324460229747851,5903.591912465511,2986.306553554656,218.4972724705528,2826.2860055273586
0.00776365149490413,0.2478416554191733,5864.14833425256,1478.1813737718658,98.14165555008077,5771.485400337355
0.007821909273925681,0.25318370259133394,5846.334222484363,1529.5723928990228,119.8997441394458,5454.308613177417
0.00788697138976983,0.24805763559903987,5942.615266927334,1508.611679210057,138.08397681769821,5016.144782337895
0.007791751613801855,0.24858749669621585,5990.303354165933,2010.5352292722432,138.97288117655793,5562.725122816923
0.007855707160618886,0.25041262251504026,5945.462529892293,2014.5423580317633,159.59493769574019,5129.252781300599
