m.1,kPa,kg m-2s-1,Â°C,m,kW m-2
3.012327044594197,9696.103711661099,1005.2121728062216,83.33235961656926,0.007877129647788606,1144.0469640899419
1.2271467947401258,202.1167084269018,295.07520270210955,95.80457099219538,0.009259831419807511,875.3455646375885
1.984967096785036,9953.428842406687,1513.088077625241,78.7109197938907,0.00803289843971285,2055.791790508075
2.1111445070473676,4023.5901508081893,459.28852718259435,102.79909786153833,0.0075938249473975535,934.7898982634251
0.25414395783918003,6891.218237519766,3046.1128064976706,218.10036387171414,0.00783047867654209,5865.476690098441
4.8711111562078635,15783.572422916091,4024.59287848843,323.0142609665529,0.009863972663326302,962.0636027446972
2.0022413503631853,14687.778116623107,3424.5098524513387,137.6679072403069,0.005753944522492979,2621.818504994811
2.9781633083948433,17331.888811553086,1055.806921092262,330.6249401541733,0.00775836137654682,385.23483592315887
2.252498619882259,2351.3850743585626,290.3236648921765,30.763661637787685,0.013048271935110451,978.9973146428762
0.962632986244654,3063.5762918935416,1274.658406152604,128.85828408577288,0.009860924102478508,4019.9527031831403
6.0852679100668245,9768.22695575456,2805.3066329487215,257.88126415173764,0.010599100626112504,863.8556406484904
5.05456769474018,10034.713080694604,502.65703668705913,207.410241125261,0.008134018237501896,349.08602627514483
6.018088352906667,13601.10756792919,2015.7286498365877,86.3898283678279,0.007627072124526954,902.4364207678457
3.0195449668840997,11830.27412918258,3275.9293707327515,178.9536767716279,0.005771160283883142,1402.200147402853
3.486221963369444,12622.774435329053,1003.8163112705708,149.2100265504125,0.007868738181175842,772.7735051151608
3.9984189610911893,7943.409471642831,4852.96629012087,158.39617786782128,0.005769950082967233,1851.9644449834893
3.6836207637939458,13999.685222904802,1242.5067879744147,237.53293090525216,0.008155611723735386,642.4342264486214
2.998271487609897,17931.326483292094,988.3780000561413,119.51996648517296,0.007969643344626229,880.5928703148205
0.7832574999005085,9793.399709417481,3256.231436191479,175.90139122790112,0.005993133852442003,3982.6109170083137
2.2818687869134826,2112.787445118497,190.89866125097294,51.315623199829545,0.010013035035999691,508.8319888582024
3.1784468502810466,3066.4478027696346,452.01376803065966,119.82053648152687,0.010042884969560562,783.5197903416996
2.0849772992818223,2790.423943970983,670.2736891351135,57.827593882196275,0.003932236200445964,760.5126913953252
3.0208318194501924,6994.161081783293,4023.2159006679376,271.3502395775838,0.009219804741639146,1632.3633654486255
3.0453346290109784,13746.461852686583,1495.6172542055886,178.96989613643774,0.005848634990728286,804.7861581277864
1.005327977730023,7812.847817350472,973.9849972210421,118.55187905284728,0.010915223457245002,2964.0622868702244
0.9894681970697341,6862.206718194626,2044.1766568675077,272.4501357098868,0.008043185311840787,2568.1876070175863
0.7886322652136117,9890.288206324516,993.0412726753744,51.766299063684535,0.008159771275069741,3361.233545983285
3.76330172632597,17671.873679761113,1666.274776952316,200.9870328392192,0.010303278420543521,1122.6653788174312
3.0391543016172315,19522.780962654608,1722.7341464998424,346.8516946251776,0.009942098493834095,633.7788847536314
2.0237888111036653,5851.032182382819,1529.1754751144147,262.0042278352701,0.010662191523971793,1777.0121921897835
1.9690831327603124,17638.168951324024,980.2497453479167,77.73957882405595,0.007802132393583999,1383.6486571859161
4.991469100564602,13845.388910870097,2035.4531520947278,329.10393987652486,0.008093552326999652,385.0542694517139
0.7814885137247743,14956.186466449513,1618.9447935576695,305.8326726615929,0.007973809042567165,1423.9266705862372
2.023000337776913,16138.715412175075,2487.311763938033,154.71297433094384,0.010022622095835647,2938.4239965711854
1.9858748668912827,2954.1415077390543,884.6405693741868,50.06337169217225,0.013008215255823224,2548.8955081765566
1.9787237500622417,2015.3972224518998,491.7012249231649,194.83887619821715,0.00814777255172188,871.1663886079173
3.971497723776432,13717.554611589443,3315.319437716951,321.9429364767463,0.0058267655585592755,561.3711138605278
1.6677546946268635,17749.882017900363,3847.0587577189913,335.8957845940177,0.008086290811290704,1714.5503858255106
3.0185263043579953,5048.729930904873,510.65046065683697,121.37716126081428,0.009988675655628035,912.8254703516635
0.9983148140756838,15978.65614567638,1175.152044820909,120.57845228821041,0.01027462281170162,3110.184555356881
3.612278774554645,6811.590659266381,4139.828779802861,234.77311943236592,0.009148714336813352,1697.1549836354025
1.9857715909672513,13851.65798140513,900.7561424376523,109.29130478053328,0.01001905399307035,1484.8128507342312
6.0518440604075,14614.723413024869,1401.6787939720982,280.55718028858155,0.01533515648883891,584.1492292351396
1.394873309731808,2951.4239756804272,3978.5936524434824,159.5806607572357,0.008127667382519924,3778.224113610201
1.986151496340057,11622.956227011005,3286.0021215724796,257.73832313248715,0.00805657980321447,1607.7407615015325
1.5743119037154285,14538.149273014644,3152.8465628489243,246.89222839416712,0.008025440098931188,2307.1328341564567
1.0428032132350007,2638.045734786528,205.22954679911683,94.93829582050046,0.009913398234546008,1029.8440786137942
3.434289528777379,7847.462710120355,988.0024934483729,128.0964769691552,0.007953590039068426,955.8004062292171
2.986526488263477,10055.113029298273,1973.4001094179416,62.431764183244375,0.007928681040760697,1900.7568508896568
0.9229439054171661,10382.818522846379,3649.622382148424,116.94202971712315,0.0062575885367107285,5464.017151608832
5.957985162140337,5015.8628231140665,1516.3575688250328,164.46736750187983,0.007890486478951577,741.6600628425235
1.5952694823570195,7981.647834429486,3188.443021293771,222.14267805001813,0.00799590513770916,2358.8418708635913
4.896225427184594,6964.07909872824,4350.163769965829,186.10200967302495,0.009938648756669844,1917.54697317296
2.9331149963886336,13875.061727426446,2116.284222399832,312.905475533631,0.009887244678709873,743.239355590187
2.1051642971118594,1992.9550626857745,1928.8942357665362,53.19848561863274,0.003936185193608658,1465.010334870606
6.145434502423423,9804.77436063185,1937.1405953117123,234.23472833108082,0.007823861782445471,574.4193317495468
3.68546897027858,17287.176768592286,2027.0331246849435,343.1938924696545,0.013221111923331152,696.670050080362
0.8058299499262511,7805.505214822341,974.1626471450091,177.87965880565977,0.008028264283076365,2701.784386504113
1.562901754237193,17650.366084730103,1616.176765320432,203.91487162092986,0.008101452424209087,1739.2735207953558
1.8280952577928948,2987.0379977795737,1969.7930798102536,196.177929321258,0.007881656707852866,2046.6915298469594
6.9392972119170055,17569.80738210447,1485.0474583526543,56.67038975085248,0.007600683075246976,729.2160430554987
1.4987463670999415,691.7066667557302,703.5793233607079,87.73968554026337,0.009845093721564835,1503.4569070958778
4.96717619982673,14091.231625371667,2312.1430590519776,317.46760948588036,0.009744604947826085,509.7279141312873
2.6078687222144836,14706.749698805537,2740.1773501354273,178.32267957247223,0.007755517295583823,1872.3221460114266
1.6610627270369838,17391.23900385015,3952.9898830902334,339.17134923010616,0.007965620955098007,1718.3542723135097
3.6883233393608053,13737.637504914706,2024.6895652523604,313.54175758565566,0.013340971398188977,776.7116132124739
3.9805080792284726,15624.68816551023,1496.9285165766837,259.9208073764191,0.005953060852475534,472.7611037150072
2.9783917375822186,18450.318042526527,5551.752861841557,260.7352725996074,0.010117279080383797,2929.3813775128956
5.03478487772436,17593.574247268072,2611.8346188171527,330.3401509407884,0.008075643186873087,567.2340542845402
1.5855502377453765,9818.651467487098,1607.9146752362467,291.67081382022127,0.007937890286498718,1288.8784079319469
6.072645780714683,17659.95369465874,3828.4587326931287,199.747575299811,0.0077404846877911744,1433.6134850494986
1.0048839805091816,13623.065556408475,999.7893688009003,284.38854469532015,0.010762407678928002,1412.7566846318543
3.0384909813830627,6884.159936481476,3117.764049296852,260.7450354732243,0.010192337619869275,1525.5508708379784
3.632788541337411,18015.219921176067,2026.5995945651102,353.45198853191084,0.013451258946445364,696.1173948623847
2.5031310998102048,1477.3974778681345,357.5275128795891,31.985054710772918,0.013171131966224804,1016.1945996641073
1.992943301576564,6902.0108675682795,3695.0605210019708,269.4485937258063,0.01263447139009212,2000.8282994593374
1.5978941518539838,14963.534627826095,4031.776597566727,321.21074512405323,0.007921655169426734,1597.966209223739
1.2400666697737857,2821.777838254096,102.0229210485911,38.10834453615117,0.00981839551929854,504.48245420588046
0.9925567021467427,1122.0464837697643,2638.423799233891,76.74178102115725,0.006022062409813436,4395.798864869164
