m,m.1,kPa,kg m-2s-1,°C,kW m-2
0.009811108724922704,0.39702477306717043,3069.946005801982,1230.444377005809,28.475922836125413,6850.179720544662
0.00987258112264301,0.4026508103461836,3060.8116114495997,1338.8402312022884,28.062556331540147,7214.035939325406
0.00998548589705689,0.39922570997199763,3039.41431515192,1287.5050467484148,27.906931464844764,7091.217715794226
0.009864864292135051,0.40149700923017817,3080.386031880081,1565.0858883407125,28.614760903837805,7318.639904448605
0.013099954499518498,0.964254285658351,1256.912103268012,131.86065851785784,41.52556468359264,969.8224627742471
0.01255066055874933,0.9660531543828627,1090.6802339421674,130.0736495515358,42.006997578512554,934.7599532898275
0.012906325160175473,0.9730651514976079,1222.5376425214815,130.9337263061839,41.88443604454615,956.7115033861658
0.012927983995963243,0.969791346275753,1071.8604698253307,127.93247896402511,41.542373608156254,943.482174380556
0.012859692529749006,0.9583244486465844,2892.796422656231,219.88118721849136,49.638206581714314,1520.1146731689753
0.012722625259924288,0.9613280603210399,2790.4824379107768,218.4517492926991,50.549462273162376,1480.3293404761664
0.012917037722778538,0.9621389535522115,2623.497714414542,206.2145159612094,50.64754945718355,1490.4519638618362
0.012938690719973974,0.9690656956497203,2557.000984731976,204.48968152337912,49.70558518215287,1477.8138470298727
0.012867474051362928,0.9670850093466236,2360.2607524548425,198.50110869064625,49.492382809859016,1479.5579934797934
0.01299660050096573,0.9674597491007931,2153.8807513723973,204.6841390423279,49.79890209811028,1449.9816003044111
0.012685568093813297,0.9582073417930116,1966.4895959221328,203.35872913301654,51.12507186020009,1468.9432743814327
0.012750649337504737,0.9630694522207798,1626.0118636548393,209.54938965888206,52.09657106123977,1479.5619843690474
0.012843248212625823,0.9612934117553145,1244.9037711129795,214.11383953020774,52.087590191295526,1444.7798771441378
0.013023291755501315,0.9619216572519822,2852.604518085208,206.08010555733014,45.176598148262904,1456.6669757434192
0.012685254102408047,0.9528530464216153,2132.722030998298,206.48650541165202,47.757371699450154,1396.5411108551277
0.013029538895372075,0.9501297066763305,2050.0767077349237,202.97194046961116,47.772952689456815,1422.3960706159405
0.012900563487430424,0.9575895730560263,1997.5749651783367,204.8259943127666,48.71654775522765,1423.6598043550568
0.012846776827913913,0.9697615399100775,1871.8589919490164,202.63642485525918,49.6881158670342,1425.0304863449257
0.012934450388311208,0.9518242818856822,1465.5614894604275,206.34861327320462,49.817608973670694,1412.2924812099543
0.013061450189556671,0.9676542289955286,1403.7019366049224,203.8206828886598,49.15721281403794,1402.3531128553452
0.012846437259307009,0.9497513421451041,1319.8420664955852,220.2146022288717,50.10639197502718,1508.353727090948
0.013125587166852647,0.9621360604010352,1280.9954574430353,224.58349836020074,51.25231697859691,1494.9525338709586
0.012893118405348854,0.9575428617654146,1160.7036930510155,223.8079142628947,50.57178679065414,1521.987283408365
0.012948984913826771,0.9600604645469648,3191.6661369390113,300.96753068993667,64.97079695372808,2042.3893111347973
0.012948429242801634,0.9462775251474494,3132.372826498631,290.8249951785007,65.8135627668466,1999.0576451622849
0.012624924729730928,0.9607561991970958,2674.396510928224,291.51924215348834,64.14831601030544,1980.6364962034306
0.012729531588996056,0.9497287565117756,2202.462358502051,298.42569788227195,66.0100157446319,2047.8286917709931
0.013024425319609007,0.9708457419694069,2053.887484339322,304.3161199978339,64.4894212858972,2001.973200511216
0.012822112883289112,0.952695420162571,1909.7108070220067,299.7279473599561,64.8463928148396,1951.1017370179522
0.013015698422212146,0.9671816254977762,1592.2830044822908,311.2080220255025,65.7500727717433,2033.3035436908383
0.013011709323953643,0.9696760194617534,1339.3638068058874,308.8885395693481,66.92238175081827,1998.1615030063529
0.01278296489862908,0.963300807565388,3094.2018477279717,290.2158849967377,57.80750649221551,2044.2735693797977
0.01303282218546658,0.9570658898742174,3119.061660101301,291.1270369516364,60.1431532690297,1999.779584027804
0.01298730163718748,0.9543873218424523,2461.5711472349835,302.2656391606146,61.906609908974794,2011.6720711006585
0.013128002219303481,0.9440977655359879,2330.1115560726375,299.55375086799836,64.40030466995303,2033.3973897169421
0.013031870395481737,0.968841087031162,2131.3613576512853,296.1776936443135,63.8920999119054,2010.2526066247779
0.012820810793341578,0.9543806274160791,1834.9785745542122,309.53633546325966,66.26835439365681,1993.6482285950613
0.012918338099093594,0.9716356171145907,1756.039103315623,310.88328744835974,65.98397493123713,1981.9192597230538
0.012956764189512329,0.9535213803547871,1601.5108727811175,312.75373587441754,66.00304937289849,2012.9064870567456
0.012991876583562748,0.9661815832333672,1427.7832898605595,324.0992645511754,69.02463365090995,1993.904915615778
0.01280770183870108,0.9585393972080329,1313.4839186073382,318.76836566561667,68.39277195213904,1993.2689876013605
0.01278591492974169,0.9760606848461381,1177.4297631837815,326.6855103597194,71.08818150663083,1947.1047609023944
0.012929346610299621,0.9608116807865108,1058.7794535994733,324.3383490415913,69.81109999305865,1980.359539974071
0.012843093820825768,0.9690843519255455,931.6523404537955,332.89614752330095,69.50424075937893,1962.8616326183678
0.01297641703037986,0.9719139052040946,858.5483683003599,350.2643600442759,69.56500821591796,1948.8066509988503
0.01296572117883606,0.9807553050158286,3050.06796945329,373.09911463140566,79.31394556107537,2456.1660563750484
0.013275956006689571,0.9891528764564188,2742.0479081900803,375.3729568049117,79.76054251496133,2509.0017117848256
0.012678674705552128,0.9644891972518779,2273.6061761549663,385.9840026921565,79.89677910165663,2419.3115546365984
0.012878562307427831,0.961288757506313,2061.7391086665584,382.37606889621594,78.54074180096977,2487.1529023303788
0.012765932739374692,0.9657749152794207,1969.7504598408552,386.48155303719454,81.17772460319397,2406.7270301466274
0.01293234887598557,0.9479474591563147,2685.6954873369828,383.9955085722212,77.16246437494209,2480.671528334167
0.012896017399711867,0.9470808035092623,2595.943119917621,386.30591482764333,77.2970762138343,2462.8566680274544
0.012801570860605694,0.9481074718101529,2371.252772863568,384.79456490228944,80.777359829202,2421.173820558269
0.012761776449122355,0.950256927869128,2166.7961207464114,389.2675152651795,79.40279800465738,2440.811485948832
0.012951640731160568,0.9482966529423035,1972.3094685746373,402.5126140902275,80.30421740771885,2422.944527034586
0.013009396515608515,0.9633606337233266,1899.1320819983189,409.1686402743743,80.41669993864326,2399.490075587896
0.012837867661996275,0.9442053236567333,1842.295074640759,404.41845760549006,80.86884974215559,2430.9410747789684
0.012751740394708713,0.9396003307675277,1681.8311201524755,411.73077658469316,77.86104843312118,2430.7868157447956
