m,m.1,kPa,kg m-2s-1,°C,kW m-2
0.007995148360585978,3.0608497356242443,9686.361967816027,996.3252637837796,84.16794486061158,1161.8642301519087
0.009306633346193197,1.2354587382562159,202.66203590019316,301.25120345998437,95.1245150975773,864.0683722530665
0.007971423023281028,2.0255878897821766,9949.480625933711,1502.5738199640114,79.30647408575595,2070.0856519946797
0.00768735630192731,2.058029072352155,3938.1447374078734,459.0930451503985,104.67717849581614,941.5979519205886
0.007824860080899283,0.2501152156735668,6933.248801779185,2979.195700433342,218.63699009001073,5796.523765804107
0.010042204270721793,4.929301758865352,15804.809980601349,4132.155741268234,326.8159785910615,984.8762798589952
0.005754888581793701,1.9843879658912904,14689.90458156896,3430.9343795738178,136.44023676088042,2591.303498437785
0.007746118027843266,3.013584883058568,17595.928836997948,1031.5455168699118,333.32902428987865,385.58542272676857
0.012984699092784841,2.2703751835331913,2377.7705177374937,291.6819856062072,30.016245829398436,1012.3936000404522
0.010047959051317501,0.9553791698727864,3085.333601418618,1277.9381057235273,129.99866807920245,4138.077871918262
0.010969665767572235,6.000408984085985,9749.271689410165,2788.7353455782873,256.8869840348133,877.1965525104278
0.008079864760921866,4.993711804379311,10117.081798556466,505.3035710855684,212.65013346303692,352.2995653256252
0.007753134299641961,6.065575404365924,13696.514993599581,2013.0464010628286,89.04453572147897,914.6688026791294
0.0057611190809888045,2.983548233445432,11776.00782263093,3315.4414972205645,172.76107728544392,1426.394841189251
0.007960884483876822,3.4446026363884226,12671.013616236061,1007.3595694727097,148.83357331509117,761.2004688200966
0.005780647821824088,4.067583562219618,7812.035505111429,4941.152244290282,160.76629183963504,1818.8902724238185
0.008050672427946506,3.5729219821499423,14080.600782696769,1225.1875279147755,239.04928401708744,652.8666317228829
0.007861622151437096,3.008534870409054,17705.183464813967,995.2181275873841,116.81692855613336,886.9060073776562
0.006099991181460948,0.7815285632341872,9808.265589784047,3117.7017758636434,173.75531053761011,4089.1032068603545
0.00987419714611615,2.2669853171239884,2120.13758035417,188.35011478863663,52.320554919876884,500.4743708036844
0.010017752463532958,3.0984847988084168,3089.5586622021024,446.5379978151272,119.24796427150956,768.1081091801736
0.003960199816885788,2.072721363532433,2719.3065749121647,680.3658475201736,58.85276790657748,751.1435855856685
0.009262898340241143,3.05405743379814,6927.328355069663,4017.8833561224083,270.8592756320706,1649.3104083954613
0.005783190656057719,3.022957864542298,13629.279382994613,1479.4452322593322,179.01457347982858,809.4039299974443
0.011147132896840183,0.9958087374935116,7690.757027267967,951.7662396807591,119.28345622896217,2940.0817601866643
0.007974833821949336,0.9830630228492686,6808.054138939016,1984.6670534765979,274.7605477999898,2549.135728015749
0.007874129592780655,0.7891873499479293,9908.518915240733,987.5740119252654,52.15549967909064,3329.733417226779
0.010423736775155849,3.8095451135690803,17602.057010969424,1696.480951256103,202.02446912592148,1115.5625905306588
0.010115593669331494,3.0087391342892906,19956.722065772272,1762.2278589706225,347.22518483801105,627.4590259377671
0.01079930394976682,2.009918245752856,5860.121079312512,1508.835913244654,259.22725254011687,1763.465855678157
0.007961224338315065,2.0269780574311884,18079.43053569105,987.9374569783915,77.86956378132436,1373.4687504752349
0.008029664599513743,5.026862848316662,13930.409145263486,2041.3333225165397,324.32804418233997,386.61139139960795
0.007999519655050425,0.7794513373278404,14663.949951057517,1614.9895796315677,308.5131148993778,1423.8516545098591
0.009792081662078109,2.0119546964554225,16085.330533707824,2535.754276408963,152.4711328944776,2910.5169600099052
0.01321855277636441,2.0103558405049866,3031.323336653427,859.3493212203911,50.37375679086997,2527.0381781100073
0.008027769067823563,1.9975477636767418,1983.4869813159712,502.5708988906432,190.78194877323327,896.5432116072388
0.005811636371664656,4.064112167877233,13671.736813075935,3351.7493265600256,317.24607924610575,552.7366350018667
0.008089624501515447,1.6335066229207316,17653.54755394037,3806.346303575893,332.70538352225054,1680.0433986418368
0.010041234181777556,3.030931907324098,4950.319651613888,506.0037097680932,121.08734807662175,905.8322893863658
0.010032420870811146,1.0021057612724993,16209.220239378272,1158.6733661733638,121.57561854241256,3104.0923504546813
0.009251701555467829,3.708444164017111,6849.0191468544745,4135.629772545448,235.4345157042287,1702.4558541798835
0.009838012995559645,1.9889443162818274,13703.54281924028,885.1291443243153,110.59284989021319,1469.9521580615544
