m,m.1,kPa,Â°C,kg m-2s-1,kW m-2
0.00795950886859205,2.996704569775845,9916.379977716317,82.29318280790449,1018.6707735961924,1169.515446512658
0.00930786823921364,1.230743223720563,200.68062220800698,94.51957998937793,303.0977266278991,877.886524899204
0.007999588884826922,2.000852485369159,9823.130399654774,78.29946242046026,1464.9338333552419,2079.5889451374337
0.007679498401550026,2.0757397659109964,3963.8241562214007,105.71063879543951,469.6717442490228,940.1744524706157
0.007887384566332934,0.2510437628432373,6774.383494148407,219.5925536751357,2988.6140141933192,5840.8072296194
0.010084117900411185,5.013236391399279,15608.92829977705,319.4766214786637,4127.002311334085,987.8305159141283
0.0057272159093401005,1.9712659556898782,14890.44260999416,139.2167308543836,3433.262121522906,2630.219505713391
0.007653028031200664,3.014085251115469,17796.958280348266,325.02729575593474,1048.2414987266939,378.144490602036
0.01312343938632818,2.200495666854011,2388.9054086591996,30.21086295225184,292.7676753681408,993.577292419927
0.0098847892324128,0.953253990286699,3038.764683566874,128.61354021944607,1308.6761284021838,3932.5690255067307
0.01082397306390913,5.96799565356372,9713.176323041409,257.8639149519658,2724.997772331024,873.7014789555934
0.008107002512314533,5.076399405512886,9925.688041464447,208.95631814592036,489.91114581438393,348.6285282385712
0.00788362628887754,5.915944255551367,13799.281152132762,88.88960729842472,1958.283308297162,908.0418813457916
0.005786528433484334,2.992429018578634,11779.30230234595,179.18461538675078,3348.380385786601,1424.2885347377046
0.007971422737612083,3.4866291829368365,12987.718253322091,149.04397146419117,997.5577466793754,780.7487498730277
0.005878276045550345,4.01719274731383,7831.796133760477,159.60305578309826,5032.769430767246,1829.3097626583858
0.008146792936429299,3.6377171252835345,14072.659706276403,233.98800695068073,1253.8679624412507,659.3283168012797
0.00798296317706663,2.993319406341885,17617.057869028362,120.37288766766281,1002.783659438206,890.8057526411255
0.0060236413531020005,0.7775117750528087,9998.20745669908,167.18036017557037,3218.970378529745,4125.834098796632
0.010125317302548821,2.2700259666493943,2119.944863331586,50.952031194319495,189.3249790184751,511.00318863351373
0.009971504257442662,3.072063462418622,3029.4072710048117,119.37746368120173,450.7969837115979,777.4061849085801
0.003946190467679825,2.0582988844764603,2701.8993768994314,57.35088144428036,684.9011318145107,764.8171681051797
0.009267966215754233,3.0497006886915807,6964.222451026353,268.1476919294628,3975.152363026388,1641.935094774426
0.005741428648163526,2.9536219210133488,13647.460127224367,176.89171880784778,1487.0792787461394,814.1372004744629
0.011015081705901127,1.0106935814347815,7781.95955526225,117.15654363035709,955.3573344358572,2925.4632306837416
0.008029417203252046,0.9885465159352367,6875.2069092572365,275.48224399887494,2013.8972730271164,2512.3670169696197
0.008138902223937636,0.7974986444322244,9988.725668817246,51.56231676836189,987.6482035041579,3399.999349822194
0.010286140210730512,3.8443075461331624,17732.92109589027,201.7395052904832,1696.3037850086641,1116.6191801416596
0.009915610585587665,2.9457601941609863,19220.390947367265,344.2465259522324,1739.3192095024467,632.4718633744885
0.0108107752248744,1.974384261238046,5794.166277103718,259.1361037027391,1506.7564389067932,1755.1012221382705
0.008005252413044334,2.0212105966703033,17759.972638595355,77.15201466349201,980.7248420267135,1385.5897804835577
0.008114286780495713,5.023188407330673,13855.943263115527,326.20903281491684,2035.3184028980847,378.46626893683856
0.008128622887578443,0.7951414619052324,14873.81664958409,312.4535690325794,1588.4557898186265,1409.442169718711
0.009877568885064188,2.0180964201137614,16312.965089536408,149.84876239636404,2484.419457266779,2940.1261410394495
0.012958994339652072,2.0067679543031374,3027.2847144430643,48.61313558912044,860.0602978649111,2521.985913313471
0.008147285802351866,1.9792856257987086,2000.316210872164,193.2098953370047,504.4842511669033,867.0213222243692
0.005737046958631532,4.02891822673557,13649.965432468129,321.759769322124,3334.0516457485214,549.8747624806042
0.008060831407474909,1.6454421457520367,17716.27882917882,332.7862098783805,3772.224725738965,1711.2946624366066
0.009944864091450815,2.975088627544572,5096.996646169002,123.33967208247738,502.5147008019848,897.8393509734448
0.009815986205960942,0.9928875069217414,16234.98853673649,121.28855706575146,1173.5688713771217,3101.74683944393
0.009081591658718753,3.6090459830257076,6859.027163527239,238.67868067470928,4149.751132073458,1736.0609347660293
0.009974982235277213,1.9978769741140119,13595.344054274376,111.52346267409817,902.7241483753165,1459.5514662965593
0.015264799535027114,5.9174489882075605,14760.204707499886,281.80307929927113,1406.713470306139,589.6662097227178
0.00788359526670213,1.3985702676310283,3011.3918033540476,153.8013582696609,4012.798171208068,3736.256050105968
0.008243206063036433,2.0272954438631854,11781.886698345736,259.29183667367204,3275.5189525469973,1587.3810710827845
0.007892300599881923,1.6007120520935292,14814.118465593283,239.0154211851464,3209.3644005062024,2322.778327882076
0.009924520908722168,1.0373973641451486,2628.63177653889,98.43877914759875,207.45823322318068,1038.1097778878266
0.007921847635381044,3.446099429170902,7673.735171503779,127.7505753326637,1003.2528541123721,959.235256150111
0.007793088723193278,2.9968770044434594,10081.295884098157,63.22571702974037,2024.1094539068647,1894.0654234903166
0.006251233995024627,0.9191173146894815,10357.388477102786,117.28824060988845,3597.3008150058286,5431.995805045834
0.007982376122990995,5.899968557772049,5015.616424709607,165.98375450805818,1524.6877511286377,720.4712245691667
0.008025486498477742,1.57631230010111,7850.58140400582,225.99426448053563,3171.097578791704,2328.9776828530853
0.00984833434464493,5.015643620346818,7013.841893272528,184.7260123012186,4347.209006205578,1915.986945544531
0.009929069408242825,3.005205509885946,14073.918137838335,320.2029314792244,2123.553791136922,736.6503682645239
0.003978340614109207,2.082503644994597,2029.1509616627357,53.364934578050615,1909.292069986964,1440.5934078536866
0.007853394110667926,6.042330889018617,9719.033152427472,230.86619295531932,1949.684658745582,577.8292557830215
0.013476865886386555,3.6350166156478,17372.000388840213,343.30072542602755,2075.2011807774884,682.5127275552076
0.00802337830212651,0.7830905184080069,7872.089146115695,174.9726523759742,982.2502647790603,2672.298813527873
0.008014861050205444,1.5608888071128078,17617.83976580931,202.08753354194977,1593.5889105396748,1710.0175454926316
0.008001954378011121,1.8086381229534956,2992.8239054411497,198.23382596445245,2009.7116092098802,2045.8455905220374
0.0078074779280154485,7.135129744926111,17509.108881711414,56.569594052950066,1510.5654911631734,723.4273492848105
0.009929917600473863,1.494715745568512,695.7576047462787,86.49187471011928,685.0661377321641,1499.4101229769096
0.009956339165759616,4.982640819208125,14063.00085275145,319.47196571098294,2267.2815976199063,505.27194870840583
0.0077769333507628855,2.579056786626571,14774.273707398503,179.89272780185556,2791.1692717375563,1882.4716489939829
0.007761392538524577,1.6459529098579568,17710.515725012967,332.9866349100023,3953.918497818391,1725.6946657385013
0.013481469876756795,3.6605435037236878,13924.507153657416,307.73099321917755,2023.376773952805,787.4606934091403
0.0059460242628200195,4.015842026352192,15790.82985232107,259.4528806576232,1507.5913849822384,462.79889892140176
0.009890242899061291,2.9734154515959412,18062.5344273486,258.917505295477,5494.187812199617,2875.0433184489507
0.00796074236074342,5.006386138815147,18075.076304372564,328.24506955358663,2669.9510870806857,551.2049413561531
0.00800503989418072,1.5790508310401263,9662.973000301914,288.045346747718,1628.333860193714,1296.8944760231057
0.00765220296643347,5.924280701689442,17461.712911791594,198.41669127211577,3932.861971077425,1433.4547856305928
0.010856865471843669,0.9887771051488108,13503.256438726761,275.4439502054297,1011.0642831323445,1409.7289857365772
0.00993552314484201,2.934903960041162,7037.634415692472,268.73564348240353,3090.1689403647924,1513.0129208946103
0.013547426252937478,3.6006022358899945,18053.110749345138,347.38976840343696,2095.2365589569295,690.2973783255129
0.013254004380435867,2.507097698830585,1467.284410446526,32.11509240013532,355.66862432745955,1010.9557506789494
0.012885982331695238,1.8905495291313592,6924.6906778039765,272.8563435601816,3743.5263574593455,1982.0482257292422
0.008045094811207269,1.5801190976688564,14743.754900684147,324.27889026068334,3974.972328080715,1586.0480888989991
0.00993472161876411,1.246286837293397,2891.6208532649334,37.46440313045263,100.82909491452253,506.20571886529103
0.005974114719407715,0.9924870556013649,1130.847675633373,73.91121685139615,2659.4539735238277,4399.04391894473
0.008134715494050277,0.7804946791212648,7771.628069203628,223.70640706693274,2214.090870783519,3119.658101103215
0.008216067874908852,3.660382605018738,14104.713178757398,235.9605795517686,1510.382108280303,744.9431985140617
0.005821295147775245,4.035377436384294,19949.484424765487,317.107238278051,3289.363253896157,744.0646997268614
0.007869281573705523,2.989778305043721,17506.4760248241,143.12007115030323,1006.4560035798689,837.032487108226
