d,m,t,l,p,c
0.007983810944750615,998.4835499787548,83.86172195281131,3.021865148932987,9638.921966059805,1153.77667775799
0.009285127907508173,301.9394107183199,94.99307746992064,1.2344530477436342,202.49058784803756,866.9245106234016
0.008046377264164307,1515.2430082822973,76.61400718748509,1.974017246787548,9887.930538057353,2102.7740049365348
0.007662996191343886,460.8004172194549,103.11585906153064,2.0748578112798706,3944.6839569183867,937.0779177232192
0.007930118523920416,2998.0679352135185,220.1450393386795,0.2508012144309119,6820.909350027389,5864.573546959858
0.009857589440281509,4080.3839690351915,328.5010092436544,4.986836510242619,15886.34333682901,982.7319654547986
0.0057697870448385185,3409.6686058639316,136.09307432360666,1.9811660054055393,14544.452556181535,2620.454967271267
0.007846196685108128,1040.1878512224773,327.34596281531196,2.9680684715760535,17669.5907660105,393.24983963947494
0.01313389126376974,295.21695124956415,30.9569625725734,2.2572338017477143,2360.7751130950874,1002.5219267978655
0.009911109939224056,1302.1003245684938,127.60199081879831,0.95980811725745,3072.6931139012922,4024.5043800881053
0.010667954697884478,2822.164196102355,261.06047234674367,5.927571446858911,9796.792416715676,863.6686492255172
0.008109511044153231,500.55786987252344,209.88136857787762,5.069912287181238,9884.380215950103,344.6656937075241
0.007675396327967276,1966.6626366100686,86.69481583240338,6.071544577940484,13783.343516029623,903.6757948666539
0.00582741674932321,3328.1276216182227,176.7930384118948,2.988721404251315,11759.181570438875,1423.1192234789683
0.00797515579196991,1008.5834675620841,150.86251034979296,3.5060927249473464,12685.56354917398,778.8725464668017
0.005844118285854879,4947.195319654942,159.86124656906532,3.9219339852875708,7794.245284421931,1820.287530850157
0.008208293154237904,1253.4541182799423,236.30368394025174,3.6685185940883,13865.225826443302,653.1492785541201
0.008063620221560699,1013.0113702033403,121.13885665726465,2.9611779879674436,17584.791814018783,885.0849842529256
0.006070430034101181,3248.574948978771,170.65624902097338,0.7925028370234057,9806.234547029004,4114.5728234377875
0.010031186759715743,187.1326345503623,51.62789761260763,2.2150113778388234,2113.929262440162,504.80735719705206
0.010026731413841816,456.4847347194242,119.24059567259447,3.079383313615746,3089.7043725295293,762.3263547508956
0.003953226818162232,679.0265840164357,57.8351860363786,2.0642872351285835,2688.0483643778834,761.9158542102726
0.00923348346931918,4071.929073890145,272.03184631638044,3.0502053861612297,6901.126801749987,1610.6940230080013
0.005768067519128447,1488.9126205841187,180.9408869408706,3.052639086309486,13850.262871467407,816.8835199501366
0.01095254871742045,966.3174173004029,118.49782579816852,1.0132551007351382,8012.6249114837965,2943.4629732948365
0.007874030354191586,2031.1189463697463,274.0280313074019,0.986021028425415,6897.771405709175,2529.1399341770602
0.008028067481811358,991.5473443803883,51.781659296202015,0.7843833599187502,9765.696186638568,3308.3618656765075
0.010471411638671378,1735.188154633231,202.0284676008082,3.8254313784230582,17644.257433216128,1100.7793389467986
0.010058100453968427,1768.762871180255,345.23531377843045,3.00079344340495,19785.853898932317,634.3640088160411
0.010849542859990915,1528.3073892157308,261.08048265200125,2.01168595968577,5853.455636299244,1751.2655378199865
0.007831300905472075,977.1576619996018,76.40366983153926,1.9965862707618574,17570.542370069656,1382.1810468274061
0.00828618969411118,1984.491260987954,324.9531816425266,5.017140186577089,14082.548904635783,386.2066899311479
0.008136517252971005,1585.211467093118,311.61934991394304,0.7836934770328646,14703.143742472797,1419.1939044701699
0.01011167977109408,2527.815837858202,154.63337881959268,2.0167848413905216,15985.555734615724,2928.4036530221283
0.013287555628829653,860.9659525064864,49.85992710121187,1.9984906812198984,2964.403659979526,2514.4379107534437
0.008061355614993661,506.3638769645005,191.85337010824023,1.9485461859002517,1995.1542212975341,873.5048568186843
0.005867268475840215,3246.391475720476,321.8250053828332,4.050775053104749,13693.131026992363,538.1132962565962
0.008023728987473578,3842.7592110135042,338.1097139835831,1.6510796277872137,17857.81135542947,1723.4940606375906
0.00991975270038573,502.98588150248116,124.61744312980537,3.048520950995806,5044.412490511025,906.5538045661589
0.009971460508826836,1168.973151187969,119.73076533266727,1.0159623059705962,15994.910394903309,3134.278187546349
0.009103346481825795,4069.0247950925655,231.70309276025156,3.6543408980296523,6931.224374549538,1702.287237802706
0.010195240007638254,898.2492582046301,110.16094133048404,1.9915724363750456,13537.121091373036,1494.4545001424933
0.014919300902026169,1443.38002011633,277.03119009041194,5.9178690721273695,14823.74338890017,582.2893483344703
0.008212560036289488,4057.3322671958185,153.19588106924408,1.387542801560808,2996.0973399926443,3756.204675875988
0.00800275047300753,3289.4466719803295,255.68530568994936,1.9975489682361898,11917.565569439588,1607.0245493256307
0.007969048202816383,3178.899743485106,248.12356431791693,1.5838508349239777,14826.487556206856,2296.368070728296
0.009808989701183336,200.78409385949436,99.09658779996431,1.03727143830187,2625.468410581326,1022.8246512302887
0.008076857217132678,1011.1899314341658,127.27892318114051,3.4991392105774497,7851.6726848697135,967.5321039407173
0.007802885253727053,1969.7776771061926,63.808228850850156,3.0289368742574334,9775.456619868057,1886.1922727818574
0.006157036265729335,3591.6900095375745,118.32457567007013,0.905248430667918,10386.376193832279,5332.536524644222
0.007971239941235652,1534.8089494035548,165.1004245122058,5.931887812164756,5045.265370381598,734.3906318617315
0.008074326604083814,3170.484307982181,227.21673737542247,1.5667331468798824,7874.742608310734,2347.5901224333443
0.01001028379859309,4443.066085411901,188.3160729500247,4.962030880744828,6928.790450343321,1912.0726857737077
0.010093369544075415,2097.533790017737,316.493575080242,2.963787293243195,14064.43749360187,727.7412493482141
0.004000308029093375,1898.2115992720148,54.207328410554766,2.0910577717516152,2029.2942082407624,1449.7722450317558
0.007804333519134602,1943.4645030761503,233.5261068226923,6.010951904230039,9817.955419403406,576.1875136897544
0.013387484715932886,2041.9041094763093,341.4934757504138,3.641888496412101,17224.759560948696,700.6015429950854
0.007989587705950431,997.9717019636298,177.86853520308526,0.8017494276101039,7912.916125819452,2657.2112584795846
0.008058804354451925,1588.803036842331,205.41526067446878,1.5481126937277399,17808.773018204003,1722.9473658433733
0.00806109860341616,1981.8192883807844,195.7513681732168,1.8154598276633804,3001.0050415346573,2025.575182357082
0.007875841389764023,1474.5762693555826,56.82035428883091,6.9519453492888355,17325.94145071953,731.9094585030364
0.01008261463814972,696.0614700521164,87.67169268617221,1.5211030292773877,692.8173029113983,1527.2733461418013
0.009887145845877384,2196.4342287351624,322.4611065149488,4.977073611785733,13811.76151970163,508.6659435489734
0.007685642096871067,2746.0458726735997,179.3352314649013,2.568213257665768,14639.184583589556,1879.3058016986527
0.008089994038381485,4041.6404773577547,330.44289224041506,1.6504637687996067,17369.109505183216,1727.449520594294
0.013283301774091706,2065.7376251398155,306.6327999027039,3.6658833633091037,13852.807436325103,777.2012905666852
0.005870815251420531,1513.3107147450678,264.06444773040255,4.00143449317915,15839.00507807867,455.27829872206445
0.010003761728249544,5458.126076956727,257.3103795406457,2.9852934734419327,18042.996522268786,2949.6781347717156
0.007935601403958057,2668.8337756877654,334.2944996857274,5.058931028272348,17955.25647426944,557.522177023818
0.008107058639092087,1654.0750609767185,287.8538882617381,1.594151369715705,10005.409938727413,1325.5795785611226
0.00765417907363342,3965.1608372008227,204.28646427217683,5.971895937875731,17697.578304227398,1441.501726825561
0.010976773723192328,1006.2696133546332,282.97135321779183,1.007347951576579,13642.662346332383,1412.167408587477
0.009983860509214758,3066.668532253119,262.3748393115594,3.0167943533985877,7114.315016705954,1519.6767776741367
0.01355624879572869,2050.356379027271,346.8450715847862,3.691627040760513,17881.41108932615,678.5124829178454
0.013154947410846713,350.9698815603037,31.928430425229212,2.495422264239231,1446.1203311573904,1006.0118384003061
0.012852851908942304,3820.908219856723,273.0910781818868,1.8850707368918866,6816.820600486373,2013.6820830202978
0.008039875693443773,4014.224647148432,326.82761496917175,1.6091584938858314,14639.84081019625,1567.240679340161
0.01031138936982557,101.11620725516703,37.957302057570196,1.2599304464162837,2905.344454760509,511.3426203695904
0.005985424440366872,2657.0853387112666,76.04437786338292,1.0005329894305404,1120.8137850720489,4361.536818965149
0.008053840107580527,2168.2823433501135,225.66803133103366,0.787439476017427,7923.539623665283,3169.3993638278403
0.0080274719992554,1531.0001985414985,236.5211540637571,3.6831674042678606,14094.945571049819,728.085250816076
0.005876269018590055,3297.8503693594143,324.8385964340771,4.003043212701791,19241.81663770663,737.3165328708999
0.00779464864313269,996.2099220858879,142.89670557145507,3.012399412625125,17498.843992620306,852.8734873041858
0.008019831457660167,1565.0307823796606,228.54492563270708,1.961327270269598,4944.715261803237,1716.6019277900782
0.008009696480669718,3080.9448335807633,328.47268532337233,6.021065584358538,13899.45410547138,442.2069578156479
