l,m,t,d,p,c
3.0307639444511456,988.8104305713877,82.72860152115399,0.008011908904343815,9815.372202765211,1162.044163897457
1.2313781986498502,293.6425784351904,95.02623438210449,0.009175661359393341,200.91110344119704,880.4360272977374
2.0165446808781478,1467.8846460049783,77.14141862975306,0.007839241906478242,9847.994979664254,2078.1609652965476
2.102564486536412,468.7982584201646,103.22816523720607,0.007784320548155883,3935.4168314149033,936.3920386929226
0.24745563168179577,2996.339761067061,216.5342756160815,0.0077642424964820085,6882.632289929289,5863.327673826631
5.001184519292746,4174.333309391926,326.8469632884991,0.009918928626022411,15639.18450975939,993.5621217078392
2.0141718134785314,3469.2825725593198,135.13134612291057,0.0057529081229582,14501.496934468587,2627.317858021753
2.9843720331121473,1037.5416422843589,329.23580934950843,0.007776055649123924,17711.539578670785,384.42492295703636
2.2761086167495663,289.3610450357233,30.929562008894514,0.013215276175601086,2362.166209261511,983.102982143607
0.9664567353951715,1268.1970820259214,127.72441321217383,0.00998094613951775,3085.025816567412,3955.964012434036
5.951608480226308,2733.890875177407,258.10164845752166,0.010684556112919763,9689.924968901876,862.4686160401312
4.974256016193538,493.6556756513188,211.95589236983506,0.008113466626622304,10059.852295055394,347.0214990289934
6.071058729330088,1992.7104593369058,86.06856005047493,0.007676537005019348,13507.01697450055,922.0471109697705
2.999670938109821,3353.2016810676446,177.10280125546916,0.005865418495348471,11769.206403902714,1405.3457549832735
3.452206282775777,993.0265556989585,149.11466238730634,0.00804204024490264,12674.348492244675,782.1492825669116
3.9538959842546326,4975.452859428546,161.42112422608184,0.005759308421255198,7806.44260099809,1795.3290470891545
3.671752136058612,1241.227874479825,233.66324588321103,0.008218363272173287,14093.197963569422,643.8005093380855
3.00255963367184,983.6825183182614,118.89599748718493,0.007983702245398034,17591.085982896093,882.7754790238541
0.7909294429748814,3176.1113468057706,173.96496862532243,0.006044068338864139,9776.962174366981,4052.913541714181
2.2679321828975256,186.02121054769032,51.80471048343891,0.00993733698417046,2141.2950282605057,506.94806356940364
3.1762687656171855,443.35633963404564,119.38170384367386,0.009964859909333509,3070.0928991204178,769.9985946169653
2.114183952575303,671.4231394010802,58.88023273089191,0.0039220145777487695,2735.849967580638,758.6357526884285
3.117818972532707,4032.384135059465,271.968222828793,0.009233123545382424,6890.481618125085,1622.1949048619938
3.014085494257303,1488.8369377944025,178.3233445707402,0.0058670920348695135,13558.449601176566,807.6499283611453
1.0051821558846377,946.3887354096229,119.0006037648932,0.011010389700159315,7847.2901277174915,2947.827802325952
0.9829484164959584,2038.523307994577,277.754189636526,0.008252170008277313,6872.629645428834,2516.290494001059
0.7794999126617989,982.3113455960053,51.31353277243945,0.007965344354380417,9870.924079192006,3433.864094528008
3.768871607766982,1691.3950404168686,197.09441928804944,0.010395363129116727,17534.648451324643,1118.4715979581185
2.9778653477019885,1738.9828360191566,347.2997344828126,0.010084777121856405,19687.060068591327,625.5186671159696
1.9970959873393874,1482.8170518944082,257.4599184474,0.011086450861192622,5898.818328677797,1771.3432150196859
2.0186473884485303,978.849702036232,77.24042214691579,0.008059803382420166,17186.060735249,1399.0933675226186
5.07750841402246,1999.4781681316076,329.2147797568253,0.008186318059616478,14114.256231603249,385.78040933184747
0.7699205442037824,1602.4956049427717,316.3310965091734,0.007889323682158701,14905.163374133153,1426.6320387894514
2.0205837290013995,2522.716769245309,154.1282156226876,0.00993758164507684,15751.776430057447,2986.173723692828
2.021603773623733,852.146263277968,50.68480464663942,0.013006137108556123,3012.5287193584277,2562.582523943114
2.024176530524509,506.331685616138,191.62260828280841,0.008116813280799617,1977.5110328601213,873.1227648647518
4.081645690389323,3349.700575788446,314.68975563156573,0.005903263859674906,13920.54146653082,544.8128022755358
1.650414305631558,3856.4097946224274,333.3811901193668,0.007894136422535395,17701.231902370095,1741.990053444685
2.973281180961242,500.9787138884006,122.95495328925898,0.009920827910258768,5003.3494045378475,927.8017269080723
0.9935480310912855,1184.6234403342205,121.7492744748498,0.010100411396026973,15598.957526798833,3073.5766928343696
3.6830507549752594,4087.5939982967675,234.10747926729275,0.009157253358330801,6912.923594903148,1705.9233145583758
2.041540618010091,895.7367228236931,111.49324228798511,0.010024333639959393,13525.016621731836,1499.2377158317527
5.95641491355948,1421.4948160431843,278.02075661552703,0.014960513796281659,14652.618501743911,580.3777554569249
1.3955661145074645,3970.8334189938955,159.86944518836754,0.007931147171027785,2940.8014883102387,3795.1651026384175
1.9915033674145786,3305.3638853115935,259.5913018483431,0.008011550760649216,11630.43979535507,1599.7181912581934
1.6003424237073667,3143.6958091275724,243.6666928094198,0.007984587297640821,14549.302449947485,2316.564529157594
1.034340334422775,204.5625930225362,96.3161172382206,0.00987286779241733,2630.6389243583435,1030.753265066511
3.4854164911283894,1000.2045211198896,128.19359854756254,0.008125211705391884,8007.12864613403,977.570647773748
2.948164663786667,1997.7738216340322,63.11838837738838,0.0077509689625896265,9851.933464338224,1906.0732074623445
0.9140059832574062,3555.87412913016,117.09810251729266,0.006192915166693841,10583.551615137776,5420.956244544613
6.062348706174188,1516.3741617197234,165.73099418796244,0.008126058102471702,4962.425675073526,742.7072804408413
1.591114179000297,3149.6894053558626,223.8355764872903,0.008002620056240514,7763.927472209693,2354.594375982757
4.969710980149698,4443.059367608742,188.27139250793908,0.009892303330825955,7026.367752819432,1913.8526408234145
3.0226957387602686,2141.1238185992797,314.6352523529251,0.009977215955022581,14090.737409549636,744.8119839562277
2.074955810688724,1916.999983934594,54.28535849708371,0.0038758786105986404,2019.8628024663044,1482.256094714433
5.917635339437583,1921.0487657524332,230.86399068913656,0.007717240569429517,9723.041556290253,564.6037449986615
3.601730176768141,2085.9546887335932,348.95753613547834,0.013571240840065262,17403.785481256094,699.3713323963614
0.7911546617003103,1003.9911039270243,179.2370601117098,0.00799991021885501,7806.517187332339,2678.299267701515
1.5659514024975734,1615.715088732441,201.13041182448322,0.008057852527874082,17581.621976697723,1701.9460020435965
1.8081643554185143,2017.5084154197689,197.47780334572738,0.007930215914785241,3010.4570558761648,2020.0169541761934
7.098337669882839,1489.329978608239,57.47241483848359,0.007887991577360873,17244.610993622315,735.2017551492528
1.4661269228397502,692.8064998541897,86.98465232151173,0.009963068210558415,698.1385437237487,1566.289109040741
4.921055625458461,2274.373469097353,315.8563997671789,0.009890186397226598,13994.450366105486,511.9900657195389
2.606601816789543,2794.045195334543,181.34297728826488,0.007539407543345596,14797.512330010568,1882.4653597035406
1.6607761418222302,3955.9160877903096,330.7316497160495,0.008034200754626429,17892.833586509438,1731.051284383052
3.679498168534733,2013.022163034756,311.524199369586,0.013474685384369935,14110.335974499983,782.3446723917203
4.017674347546811,1508.4103849641074,261.6362312836511,0.005790343716632229,15483.684835097789,459.0440365629259
2.944133779160212,5479.349342101851,257.25990540747756,0.009990940035307911,17941.63755682524,2948.3630320363836
5.01444992680598,2637.064341831801,336.97735782738516,0.007865716819706237,17675.30195450095,556.4080245384459
1.571451225816334,1608.0750020066766,290.9625022635416,0.007868339291890047,9861.86763187112,1310.0498469288136
6.037126955492249,3890.37047077949,203.36223677751937,0.0077036974666440635,17464.773361784704,1414.7336779480868
0.9997910179559217,1002.5359723424704,280.52292754542356,0.010695946064128894,13805.984874854996,1406.6082578813493
3.009654833846385,3127.206277331955,265.09818137808116,0.01013227689397857,7023.27930263615,1511.6861849441239
3.6766529269836257,2036.1662043911945,346.57798923731275,0.01332279643967858,17760.402205332102,682.1922327423499
2.5110158242984175,345.5605184355576,32.35561171610232,0.013005119789425507,1462.6659448778935,1000.7907128201514
1.9621017111928083,3795.3076804477028,274.62712342202383,0.012948296694186723,6834.948552298629,1987.8936954809699
1.5897200419327422,3972.5862215910133,322.8510938468702,0.007850181969460367,14581.272574317578,1579.3446859534972
1.2363766147429,101.27870170933468,38.50964095117231,0.010052949166436129,2873.172042535591,505.57248968134866
1.0038277466357675,2639.464020694829,76.40316612891888,0.006018607944508043,1126.1513569523327,4394.198363689883
0.7798648590675178,2184.331448637366,226.72764500248252,0.007978471690689827,7943.529350424999,3102.9201040900043
3.657774319471914,1490.3635737198047,237.0175059676929,0.008175625019804794,13976.102420683388,741.3111096114606
4.0920174181484015,3295.732360283796,323.62112677899654,0.005947212801843843,19781.96921454356,741.3515712676451
2.995486529567823,1011.4236391408705,144.72197659251756,0.007854576607491717,17864.967049403236,861.5645752428209
1.9585329055221032,1600.4799951365692,224.9920110434737,0.007829254467971145,4780.870737576304,1742.8497968885708
5.922216202406125,3018.188898144166,324.02227584709453,0.008007668691621537,13828.86004061175,435.9639384172865
3.055637140874176,4079.4457380500207,251.21140041185103,0.009483874064753728,7022.709714606176,1872.3033286364334
4.949855158332635,1477.7552899080472,251.32370691050522,0.009984132623200881,17741.12100481765,611.7347886889027
3.0136751093327154,2047.8906664042336,320.6755630323909,0.00797685814307118,15759.337678101147,627.6511189801762
1.0044035042923296,1529.544790261586,297.3584871001427,0.0057280386287874635,14651.824356504523,1102.0289782049874
0.9967432975753309,988.7951688913485,175.02545636303998,0.008093591077623384,6899.347443892423,2699.397954582263
1.0117360221242144,993.8200943689437,118.68398915577323,0.008090853896670703,17364.45462267213,2040.40166562876
6.013416218786859,2014.6089228119586,271.4991057043947,0.0077825513230480705,17825.45603959054,526.6734370065284
5.993964009108668,1013.8666936042358,202.8183752668149,0.008235314957290234,13965.2255339112,409.5016803244089
0.29968578457954054,26.280236150977586,10.695626316115195,0.006056034075537754,102.12126404131958,276.032004024068
3.522162688962726,2021.0662966209811,189.42641531001357,0.00791388641596788,12946.362628085311,1075.778208719658
1.9884195942068403,501.07500633941305,328.6235012448125,0.008047853657565277,16230.943643171107,364.6057705225345
0.9844069279203342,2513.1721583781086,71.33030666167016,0.00598710832847756,1137.515233017308,4241.101357195419
0.9991196068201066,2014.4480663537709,107.13154469846057,0.008051983419659996,13546.947913908434,4009.010528449055
1.5073996080415204,285.89273538926267,93.84468827729806,0.009975756546275312,8090.039106971129,1041.5601378845288
1.0009892345596174,99.90352340314791,87.51047556714663,0.01188003691181277,904.2436275868018,587.6787939503574
0.9940652907332034,575.6478794191403,49.63561054621631,0.006052176007974326,3007.7648677929533,1946.3961851496026
1.0080872045192744,160.02779531158993,31.275270108886062,0.0100154872636004,3118.8663331998587,994.9920250360308
0.8040308392468015,3275.7117150410177,208.64775723692986,0.0060682354970433205,9784.244074443339,3336.4500272502746
0.8811390806042011,3804.094058625004,160.60029526983544,0.006352660159789776,6882.578500965237,4598.17373844991
4.006693403704522,5048.167536691227,219.45137956212767,0.005760643377431016,14838.55221325475,1550.7946165494975
2.976941200957394,4016.912134926757,244.1492881794607,0.007968348780579946,13508.143917205327,1793.370129940809
