d,l,t,p,m,c
0.008109933171904797,3.0132423657196368,82.44532290833241,9919.202236347724,1002.3755885322822,1153.422580865056
0.009320900604771948,1.215750108965761,96.36010539660646,201.8076360945814,300.7253710580421,851.527215043566
0.008006708296886898,1.9941509453328827,79.36275815676248,9770.01253313687,1512.5523803546305,2074.3832729097708
0.007730053750670823,2.046359081521796,103.08187730856683,3975.9366615670947,455.6830538227732,930.5970661730809
0.007919752505990606,0.2539973286046164,220.08060602898053,6893.1601885130285,3016.8128162590965,5844.531129517041
0.0099562492176586,4.962870085139128,324.13344650796677,15842.424318331825,4131.936366116638,991.504556318297
0.0056957682949035455,2.032001536633549,135.70116935812246,14762.900613346135,3433.665910334579,2602.3420375820615
0.007796841649938726,3.037036362692328,327.0240315471571,17769.199137409338,1033.8771608067616,387.19337358519965
0.013060528941906572,2.2253808668209536,31.182920495431897,2388.7196074331464,288.18529400068195,1008.0636182680275
0.009857854511175419,0.9610103905685019,128.998857605035,3105.2019859351417,1293.4548757107084,4024.7987538525126
0.010729075753166199,6.09827324171327,263.04956723751,9684.840065703691,2754.835894418237,869.1784739045054
0.007994824092688977,5.027139969266019,208.0221047304822,9969.391528641943,499.74141112020413,345.4090719772454
0.0076822649960722866,5.915597421792552,86.82226426781705,13724.518684012297,2008.971255682901,909.2942321594429
0.00576758279736327,3.0280970627773005,180.25114233856775,11660.12798610954,3257.830780592992,1415.2057525855307
0.00783914190262758,3.50500111096772,148.1806548332887,12463.163112754159,998.641782986469,757.5456794460974
0.005936093799364265,4.017116365207733,159.64935199005373,7803.160270963984,4935.778960713425,1847.8942205985388
0.008105347852562709,3.653101643802698,235.1360662446602,14019.91356737039,1261.9458466422689,648.7462026195556
0.00803147798690306,3.0220652106731953,120.27200757779934,17918.236309274325,992.4710672962321,890.0311117517834
0.006086165930819421,0.7765480413056497,169.77694730497234,9791.270339293747,3153.9269612045823,4107.527665516586
0.009901751600198336,2.252723084174596,50.99884774115182,2129.0324604478137,188.97438367505777,496.6057352143272
0.009862746186578637,3.0969314178110436,119.74353571451728,3068.8753746104016,454.47520740567313,778.7983699535316
