l,p,t,d,m,c
2.97056670117707,9908.21076298292,82.51348874326034,0.007972837111507432,998.7311990697876,1164.705080072833
1.216243871705793,204.1789661457346,93.5908937756755,0.00923299219205889,299.83201177034476,862.4048943665119
2.00797916450019,9949.065253064204,78.0325930057616,0.007965117895309376,1519.4803947946557,2079.421065240084
2.0867719977289925,3925.271188823181,103.4658346231887,0.0078471699290638,457.81235965150245,926.5764556341824
0.24905104466800423,6826.214802499126,220.93862217223253,0.007790305849984363,2980.6341063571167,5848.300305342482
4.880687160547622,15580.065534909807,323.5668909766613,0.009938132585420782,4073.806842651813,981.9023141099625
1.994929822186321,14946.13898286554,139.72992121063703,0.005655832831889244,3426.4611047196277,2621.21926576027
3.0237623811027983,17751.73479561106,321.709759886479,0.007992682909481673,1033.795149396868,386.5392152524475
2.25804417057915,2375.391748942268,30.822227490811315,0.01309220264846926,289.13016930294003,994.3107881547797
0.9631824768248423,3091.255253726649,128.2905616941534,0.009994690415129506,1286.7821385134537,4011.589997756149
6.0212475505130945,9854.381985605809,262.0047754002699,0.010783278755087423,2767.325662711891,875.7372888903236
4.951079951202047,9991.09979934166,210.15336459885705,0.008203086470114853,494.5265527716599,345.6604243064844
5.944408043613069,13809.941538745903,86.85912743030941,0.007745969454226149,2011.5449657333231,910.0194965831369
3.0056572162895154,11845.871061531792,179.64590287976233,0.0057573144346671256,3280.3954677556976,1439.343422633707
3.5163677575290784,12654.731588250615,149.52137349025247,0.008013375131004436,995.2140691653963,770.6051758474292
3.9712566963506832,7962.341301992047,160.0381342873589,0.005789948001024342,5058.658411422971,1817.7723629316142
3.629393880656308,14203.995877785346,237.83905294040545,0.008200954747987106,1245.4428405786352,641.0921541933405
2.95958323557859,17706.69507381746,119.87083470725122,0.00786829916898942,1014.2174472884653,897.9010318673546
0.7853112704216525,9863.20789438476,175.7636344528128,0.006149711864236287,3188.398749329118,4118.300415036358
2.296464473365418,2132.554734336816,52.47821254122606,0.009942754343129872,188.06566091469833,507.3902817553749
3.1879357647779796,3120.901900222449,115.84046089001674,0.009826384902600883,446.9155748286712,772.3037901980979
2.0898751851517336,2708.366809357458,58.21860029418282,0.003887233876980076,667.1678615517916,753.5969513297608
3.048034111395646,6971.612586197226,272.351851532912,0.009248898500022465,4121.05602361924,1641.5525277920924
2.9880115373872758,13708.809821626386,177.07887844908709,0.005881289889669735,1511.6549581921433,818.1268036467574
1.0183346667297848,7846.707649465301,119.35107191580362,0.011118175389824212,973.0136206973255,2982.5831225597567
0.9867071794087635,6817.81554594501,275.321159009104,0.008139887699117438,2049.8438475877992,2505.762098153049
0.7894127214441976,9677.482052499337,50.74913075114529,0.008234495776563636,990.5615966639725,3337.2479818522042
3.78770109408546,17556.574695788644,202.04255706231615,0.010263805675019414,1695.0769569610916,1121.3375303388723
3.0049422763616302,19715.17565686731,340.7422896854491,0.01001568628072116,1745.606677348589,646.9238197959781
2.037454316196875,5910.246154894692,261.8873924252793,0.010565216459310243,1507.7300036028325,1742.0575797927988
1.9902894429419657,17788.42655602053,76.36977109417873,0.00793736554261631,977.8422954317934,1382.332522966431
