l,p,m,d,t,c
2.9745173311716817,9932.317450358163,1008.080285335056,0.008040440408448174,83.14430077466092,1142.6340268027166
1.2142309801958873,203.65129692448284,304.85659061504253,0.009202014062881245,96.14451485103969,869.2200462658844
2.0277763795351804,9900.551640083553,1494.3307422452096,0.00784851949411885,79.42270945391087,2051.543087441343
2.070820681397193,3926.0012234037927,462.0684432061294,0.007754967975808243,103.2837289868984,941.916065203577
0.2511691057360336,6846.172600026015,2939.8338788528818,0.0077226513275271205,218.84569838698425,5836.359355489803
4.966653611010565,15575.747739677508,4067.7287071816713,0.00997193402794664,325.4333361304984,972.1206142267897
1.9995455185012407,14772.7385731081,3411.758432536788,0.005712395571663032,136.91783481908467,2610.1305361850405
3.0472391812852626,17695.313748082513,1038.3024281041498,0.007804111491213263,328.92766145196833,392.08906778967275
2.2641224667822946,2345.6217078364202,284.54697408951597,0.013123530841979566,30.72088695682175,1010.2715477631564
0.9658450346635237,3030.1982999300776,1313.9789485787626,0.00998455680386817,127.83101846040793,4119.123900839562
6.053028221074241,9744.925967969059,2815.6111812228337,0.010725521902400312,256.84053932786,876.819843022369
5.057655676433469,9930.857184212673,499.8985357957059,0.008125169494375624,210.1854853886071,344.72316818350504
6.056680576972494,13605.198557218719,2001.8829955369702,0.00769832525694247,87.65524190323559,924.2169587857068
2.9875804906525425,11740.268922764924,3345.0832033626034,0.0059433836212689495,175.2207761142955,1435.2778284726548
3.484426508258441,12634.381789408482,993.4982556994381,0.00796537564782562,151.27781126199565,759.8632597922949
3.967908190966955,7872.508576796069,4974.4079753734395,0.005919145172398564,157.1898836808857,1807.7027384642613
3.6557237450432347,13898.548095758728,1258.4741790624305,0.008089819242608846,234.14261317206217,645.6816983955854
2.9907823998531855,17420.35532785694,994.2136873204894,0.00805368784318112,119.63978609726873,900.9210778415338
0.7855510462357141,9736.2345560515,3191.0404904017137,0.006041536595911448,173.18387164526303,4120.4845489046775
2.256439715225356,2153.951758821337,187.98097927274003,0.010182355975869924,51.63890984564265,506.1469672632287
3.149314723617059,3087.915757171835,445.84166029340213,0.009835573187192626,119.99683247618621,779.429603396095
2.084230156655613,2699.2574900726177,679.4537731334025,0.003930704929320419,58.006081106696456,758.6502208377642
3.070981617185433,6906.268563848168,4106.967040836749,0.00918558270207605,266.1329437583276,1614.251838558944
3.042828850093651,13653.888613055871,1532.2117697362792,0.005688960094336363,181.69449230630207,804.2046753665029
0.9939908007834262,7838.708050751692,978.1612047797977,0.010982511869565432,117.82470315249428,2983.625724626875
0.989651912988363,6805.6879097227165,2020.5218554492217,0.00799630812925108,268.8937410529797,2507.128443378094
0.7933322446142259,9902.954262384968,982.0712521455615,0.007924062233499682,52.181000527145635,3384.2237633677014
3.7856824634333517,17644.806675171032,1685.163000157515,0.010379212990778274,199.89300053407916,1128.0549001880877
2.993382605790996,19730.55971519826,1745.2378113585269,0.009917323723818637,354.02669035046785,624.6151337180212
1.9896471029223357,5884.31778708041,1517.6195783397795,0.010827017945915934,261.5198259983213,1765.3200662049326
1.9848969896912705,17546.289527416913,993.7280131669478,0.007999993533855472,76.80631440532716,1383.1123857773543
5.065167609395904,13800.342766058475,2056.306416594817,0.008096234613350154,326.71443093868055,389.47152607093267
0.7720898587121144,14310.09322879817,1612.5705154018804,0.008053098037219085,310.28853139941083,1389.162834812575
1.9737212222843268,15958.562368291634,2482.5437182554574,0.01024927517626971,149.6919182460922,2964.0042369487805
2.0023529069537536,3024.081200825276,880.1368772728049,0.01324028236615302,48.93325826921123,2582.8054805858405
1.984405943135288,1998.3031633090186,494.54492191865097,0.008152754135334896,191.42144146119324,878.580049032515
4.009708161848012,13874.12814744002,3318.7684937218305,0.0057994955468816225,321.1555677460369,546.6179038775695
1.6548411114099904,17681.703841281815,3864.046889865225,0.008115842706685375,330.78208163155256,1768.286397089681
3.0020596540931703,5038.2645220047225,498.77582701778954,0.01014862105604815,122.2511831921775,916.0550849565934
1.009389299810833,16252.846510914032,1153.451552609076,0.010145538250425263,119.97049741399088,3108.767015496955
3.591387694317571,6975.062835521436,4153.3829736271,0.00926108634780147,233.41559709838484,1696.2958470503918
1.9958435222105244,13811.130177435449,907.9733182434961,0.009931749715996991,111.67860533654964,1477.7400733650966
6.033601791738727,14555.467295525914,1388.091266479595,0.015074100247973801,282.98454521502345,594.6636302340245
1.4252197823102153,2992.2081318926116,3976.803033639944,0.00809374686712519,160.39772620972752,3779.1398768771655
1.9989652913527254,11771.591037272045,3316.3099241690707,0.008149331312354275,262.86179943159397,1589.0877526534073
1.6325072836591241,14825.187201933664,3191.789321530807,0.008110565506721153,248.15906567726972,2304.801416798731
1.0365671766438,2598.091161135604,206.05471959120794,0.009919612084086005,98.37074877087454,1037.330423197705
3.4512088335818434,7967.926601762634,1011.6274895180378,0.00804122224989805,129.23425608814043,974.2742268385364
3.003394935587941,9872.52971346735,1998.8757183852476,0.007761189380538163,63.57573922836432,1891.3729114212624
0.9168935597951257,10264.385598930272,3636.073766632017,0.006114713620742047,118.0650140672939,5365.884762837234
6.0129578479949455,5013.257234442904,1501.6538360932645,0.008069332990279749,163.56803663399947,733.5151596919706
1.5700167812091554,7935.023071614264,3194.29479036237,0.00794493835079723,226.35961691607355,2336.4300523859506
4.9248365390857245,6958.296889167374,4428.659684749727,0.01003067321415781,191.80781932588076,1868.8263260646486
3.029574007767793,13939.690077112951,2155.670337034984,0.010192232078401557,310.02321254171824,713.8095110126275
2.065292117400146,2005.6639642199418,1904.2501225312626,0.003957427054131693,53.87335108092077,1470.9154087349584
5.955927328144407,9802.763246029583,1949.7431071161297,0.007762514715655241,235.13061091013034,554.5746816603746
3.677835318081905,17136.68625379681,2050.640609891316,0.013463512127250277,349.6258323086123,692.8139973804655
0.783263041844207,7863.49886969633,972.4978519811659,0.008039209708229432,175.21073363078673,2743.602293243849
1.554015385599522,17746.263154219636,1570.8860403727203,0.008069434104569872,202.87904537836528,1702.3989635380465
1.8231821037751677,2963.4010335246167,2025.623418149425,0.007846216700514242,196.6028868859092,1999.5693690267888
6.927821959395625,17689.81873473481,1531.1276315878176,0.007717794283574769,56.189129431876054,727.5104567981722
1.5029695620269758,695.0521349767256,698.4953218252676,0.010084128555134218,87.91861219046898,1524.3156641363657
4.9343596438674915,13884.746502722828,2256.921547345462,0.009954473146898585,320.7907739196255,509.1329569167508
2.601982441185169,14696.487460122758,2719.8022413064864,0.007673753194414621,179.066480522731,1883.6009415757646
1.66806796628226,17400.709702770157,3990.7590976889433,0.007905691945520342,332.8008289066225,1731.8808342098132
3.6751255884187013,13505.858153950532,2025.4578333624293,0.013242951465765236,306.6756697149493,788.5049784586636
4.030032866465369,15418.936282584658,1509.8000681539886,0.0058436041895955065,265.722616208258,450.84287623774225
2.9493295856909114,18206.609479265167,5444.205955943893,0.010081884467264974,258.70929508516144,2916.0662388443034
5.031848904626588,17626.23212572215,2624.5611472590217,0.007812490529432636,330.1878065403518,564.7639835423471
1.5409678345784152,9754.861496432233,1603.3604412129796,0.008068865014476156,290.05426357385085,1296.7251294248977
5.911839400652683,17637.337405221675,3902.7801274368453,0.007673371370011488,199.60423287889526,1452.7089973364498
1.000520572842363,13703.883523946251,997.1986999562887,0.010983855180507682,281.62318887555875,1414.1653799532503
3.042556427322507,6993.646888578891,3003.959496730674,0.009986169228916255,263.1677300020627,1516.2408826721069
3.628926706460464,17962.473464025843,2079.372336802834,0.013319705196226808,357.3329670656029,684.0301843609639
2.500797931102072,1469.0495408009351,352.16955846666156,0.013189801507265049,31.9434472867679,1032.6879385375494
1.9269276947363247,6987.915506927245,3806.2103945455756,0.012837601426390493,276.1238418095829,2011.7875328338312
1.5933440647310997,14643.435809814016,3923.030440935661,0.008042887256244835,324.1006187510622,1584.533915422864
1.245076275291109,2868.298272468459,100.08617555839082,0.009960106912123384,38.25187779564813,499.286503747139
0.999235438601029,1123.0544700175628,2677.163803945299,0.005984480079716658,75.82984030404558,4383.079484225248
0.7754514323159063,7761.275043051023,2218.580714363727,0.008004288158755658,227.63845278425444,3136.3643406215992
3.681082871308918,13809.138413830584,1509.544278242636,0.008047895163733323,234.69052598678437,750.5226120927941
4.02789218702503,19923.948368750724,3276.2060114612286,0.005853974404278266,326.6551521640185,748.5273700607298
2.9290235630560835,17557.58864960016,1005.6027001574455,0.007839794964074455,144.9616552390618,857.1665239418351
1.9741440771676573,4851.682143157241,1549.7971881030555,0.007985833352664376,228.58724436823198,1738.0712976113236
6.020219790752808,13825.409262409683,3060.9585053601536,0.008026555431911055,321.82440382269743,437.3603471462276
3.037172318590105,7095.35264880918,4169.519572619787,0.009407530586996686,242.66000406782902,1856.868160624513
5.039804675305214,17686.398281426867,1475.1574829051876,0.009905385172106249,252.4747083897923,607.6004437128423
3.0134707640168616,15724.244206388235,2027.0338273012344,0.00790613460686052,325.0813376755157,633.062508707771
0.9990124821781896,14514.116170862779,1476.6960756793464,0.005889341888320928,305.991787364237,1112.527165645688
0.987002168162779,6859.804275424142,1006.9834689603504,0.007952099943231504,173.2543415975814,2702.9841836141454
0.9952469632010041,17434.019410051653,1001.6264759765795,0.007855387377096646,119.38048387716131,2016.566414212015
5.875735933121239,17468.055747382776,2006.702147052414,0.00781619584068322,271.49828366458604,531.8177895846463
5.881614094449084,13661.164235178338,996.1701779775063,0.008136021489789001,204.11123265120904,411.0992344521138
0.3007682784002277,100.95887453978835,25.886452884230202,0.006002046038141536,10.693483623170506,284.39311841328174
3.54210993040663,12694.967970441145,2010.1724244644086,0.008087947899061605,191.09389234185312,1085.1890604162866
2.041498122236575,15881.781901601611,498.44662809390104,0.00812617103626767,328.1922187255838,363.9356936941355
1.0098218503317467,1115.40098904419,2488.151391348075,0.005993774037379154,71.04102287716881,4158.151471049943
0.9789427165194107,13656.041988643145,1995.6057002671362,0.008108583057964018,106.25032573223146,3941.4291203634248
1.5185435549444126,8035.755821065543,288.5718462202166,0.009904521739762731,93.11319777561341,1047.6156801967757
1.005591270417232,921.7448742341047,102.09813270851654,0.011715906382760578,87.4327408794069,587.385472594992
1.0005982663654116,3030.3587792621674,564.374738543502,0.006088221582087263,49.36384655955468,1936.0030409680787
0.992064041231486,3107.208358076424,158.19398179758306,0.010048492673765253,30.932724430203766,978.9587467930475
0.7881858686961314,9667.327016956257,3155.521140080865,0.006062690395219006,210.0276369927877,3372.6984625831196
0.9151488091627294,6886.098060903194,3822.1549242624556,0.00613559459300829,157.882176797298,4688.309224173873
3.99806607567078,14674.183535515978,4959.368505604099,0.00586292649038787,216.43103216812474,1587.3883449152006
2.9493827881274886,13704.22492888644,4051.5132330212673,0.008116927061223198,241.6589920720981,1817.5834143181667
3.0111638652982498,15915.781577630467,1555.0265725643103,0.009884932322005517,328.35411972814757,556.3585115191927
1.0003214053256195,17941.812016955733,990.3594210394702,0.007971814262335616,256.2530450052549,1324.138856750724
4.931165110745142,18006.061841083614,3929.6591915429517,0.008087235697200313,250.61251309876099,1369.3320244781873
1.5567152274918332,9906.728399023708,2157.8451875527567,0.008140704592166282,132.79371064912047,2756.7123555130383
1.9945236107802893,13966.719264374049,1368.601373084568,0.010078017286011797,111.46344147942973,1994.132179906141
1.2302295455798036,112.30852792409522,91.81591052707029,0.009306814123181609,68.5307171819397,379.0527000193602
5.948131620245085,13761.22846446086,1995.8658857056514,0.00795009149670337,47.441035483851834,1039.2047706032304
2.0136217781578742,6948.6853951027415,3047.2418414695226,0.008017221282616964,187.21228832549417,2481.2854503610347
2.9636651749541896,9998.667208411553,395.48631028265936,0.009723420352286669,211.95976694954322,570.3299050045106
6.033619481397258,13871.486440424209,4004.06881640524,0.0077899616074194634,321.70696203729716,646.6499265452069
6.067125998129586,16044.663616833423,1987.7795753276791,0.008017819425544755,306.3599655883436,386.1084325193488
1.9946181484247674,2057.323631255427,1889.4657593780737,0.010067446893911425,42.78294338665613,3315.3849672791926
3.0866494286594977,17436.653150917657,1993.773241913491,0.0080900639575422,75.28445643382776,1950.9591269230339
1.0035274891232469,14643.434793606477,1799.955767345257,0.007912826868895512,309.9573535723706,1471.4237423889206
0.9953118462912514,6842.882911579669,988.3248232042475,0.01104582037920086,221.5772248712625,2653.1337441849787
2.9831221136835824,9968.608062065528,4047.32982324167,0.008059162274577574,269.34974638311775,1325.2131414401024
0.4300279396440425,7026.39782927479,2037.167468934062,0.005501251028001674,203.86297442089463,4466.922581226198
3.0793774230741495,587.1946824922222,287.53727224091574,0.009865916671231793,91.39324032514945,491.4295932888181
1.9939841326336374,17808.278240045376,549.716490808953,0.010044572782105876,103.59703207011738,982.5900187204677
0.9740941182205596,1805.1757320676847,533.166917272666,0.012890382130489701,98.56710965725748,2860.246237182123
5.261364474209495,13634.687017558806,2274.7096061050033,0.008084668606053728,312.0290464111341,475.58364388148726
1.9647610478179707,5061.024973377997,2034.7543964617873,0.008158329940040124,167.5873542948866,2443.9446844763293
0.7788174546232359,7857.218424229809,2214.6846251199795,0.006047124591562693,240.8131725055709,2660.6584123471835
0.597692450424386,928.8944369044083,249.24571523451675,0.010062495473312607,42.01435968555328,1960.674447526747
1.0127239155072554,9939.003602187324,2032.2036179394854,0.008053374458804254,282.24408341387516,1816.1373767638524
3.0166487466599814,11683.235445766648,1318.9208360328405,0.01001364230680521,302.84212427875553,660.0384555488256
2.027016438270971,6970.557171256915,945.1727326963078,0.009915444760346592,133.44647653254555,1890.7466030893436
0.8174434322347115,834.7243983767246,201.86481832577007,0.0060695066415316756,28.65934370227528,835.9455221349551
3.019142319571067,6911.957015992495,1009.5855326337834,0.00801299470167163,244.5912421825618,879.6873564337403
1.9989930865973424,10036.404683452718,474.9571934515116,0.010123844724947512,107.17143005557107,1121.7413059262856
3.574034620776539,2979.421267608522,988.6279780076976,0.008011728474156134,128.29103676161506,946.4427351584533
4.978973991738999,15596.720059670786,2451.856346313798,0.010037346091694932,247.2203895708732,981.895034057765
3.9912112610907657,13877.14739843327,1501.545738874386,0.00582272841201174,58.085617149424955,878.5805045658204
1.7230204289037214,7695.4478358632805,4022.5996013479544,0.005636482327726998,214.92555614671554,2483.261312165919
3.0210260853846806,17577.989407221186,1988.5196371095208,0.007878574375968478,215.97124632501416,1234.5852724927588
1.5227949418973836,2726.3129468594993,434.7726958933655,0.013170049211743294,36.81793301754331,2035.1738558106908
1.0070766563282634,11699.060444924013,740.9954995629122,0.009909706447650985,105.36161234296382,2629.652987836583
1.599079246519162,7954.399781342676,3958.7561377029574,0.008017727316514258,221.38177742788065,2604.9493390536836
3.0050229778907975,6923.523170437243,472.5573959697328,0.01005279838875415,263.18025290967694,605.8224979086674
1.4808725143502655,3532.5221414700027,639.5221550796365,0.010155189774945996,108.44720147792945,2022.010473918849
0.998148354048474,9797.07692141871,2018.5505800758863,0.010698862255588089,120.11611947376596,4412.495677196085
5.470587699358204,11937.355832380355,1494.788391107481,0.008231783280430912,300.63115643110854,344.96446193417756
2.037662328830037,2980.5134254262866,1525.0717333977943,0.008128173510386189,131.86224437963048,2195.6692302941287
2.9679067482583297,9904.291126043137,1978.92506987688,0.0077916248599792055,146.58387516927797,1539.0751357065014
3.9891763206121604,17725.076102994735,2046.4737221550038,0.008043033083405546,259.78318547104885,830.7650751922793
0.9963161060718742,9894.667576764123,1503.9230285284598,0.010800930213490966,158.51971858394433,3225.5195770129576
1.218726202433422,114.30097623254146,118.13146227394272,0.009305198729149663,68.55198342410385,500.5444653471894
5.267719454327357,19580.681751886175,1008.7629151271702,0.008181940397548592,343.6581941023673,215.36183760688965
2.9859223551797553,7717.404717867909,1472.5433381964997,0.005826905702173061,219.08906067543435,859.029616572778
0.9987238892024656,15973.982023830378,947.0118618425877,0.010317052031283719,120.70628613560213,2799.238362079296
4.890369505570997,6788.771570534679,3880.41011709406,0.01017742484413079,279.330003141873,1162.802816186511
0.9076405364920443,6901.992958382502,2735.373422254552,0.012681110986420498,228.7706069760937,3150.003241009635
5.99011988270577,2988.6399184297616,2505.7449492482638,0.008057803923664472,133.25479830853646,977.3603231501494
