l,p,t,d,m,c
2.9704102831230674,10015.870744559134,82.37444824934448,0.00793906733609517,1004.5752088412071,1152.1991245395761
1.2306891702049434,199.4630226367454,93.54758977624114,0.009264846667069395,301.5563654247995,869.5020299772923
1.9578254408821727,9670.941968379046,77.39731421017459,0.007796825323223658,1500.392348516181,2044.0743188874042
2.0792406373930525,3971.3026706110318,101.94758732413706,0.007746911139154371,460.5323821425718,942.6758497925522
0.24929016767928142,6876.519745520478,222.13194703073418,0.007827045325439451,3031.234830728533,5892.054479970268
4.998463432549044,15545.33158152459,322.24350164379825,0.010008430115221525,4110.206758397269,985.2533081695705
2.0278859927306283,14723.6036389515,139.9632533047416,0.005807379824704329,3436.442178835275,2585.5001953804735
2.944466917373942,17729.39260888079,326.3366604519112,0.007797800446888237,1046.781669571255,390.3194588921183
2.2237648623938897,2395.071923467971,30.94068609715172,0.013040848793481673,294.3839240750864,1002.7660189456433
0.9685859345950311,3110.0882316446705,125.78001271794666,0.010043623888539382,1298.571951983995,3992.43620778511
6.00602530174377,9847.869522111809,262.61037611242654,0.010592688065220686,2796.356882639549,862.1665858226306
5.090224770224064,9982.540079668237,208.4644044354892,0.008116367600322489,504.8708518571639,347.2885091001686
5.955969685251116,13938.594385076629,87.1433898576568,0.007793017277947931,1963.5245397322515,898.8309720513703
3.034030815409624,11781.088148648058,181.28843114739806,0.005829083683303427,3295.63583941371,1417.3625378675065
3.4498264705006685,12656.017342095976,149.00147890391509,0.007956519832258542,990.6323261284133,782.9145329023198
4.015952506117721,7879.467508507124,157.84027438682952,0.005778558528528137,4955.780246494227,1868.8857120062864
3.6933307518022613,13847.27331326533,233.83860982877385,0.008176759386295977,1229.2857642313206,663.7279379435319
2.997050555553623,17498.884973058637,117.80930032426647,0.00794945359179844,1000.5214773809605,890.5443396723956
0.786417438372035,9750.658261913482,170.60932914649607,0.006018091353150467,3192.4132003574555,4202.222699608131
2.2415013225065405,2122.5972389724348,52.54937327894422,0.010023198065916351,186.57601184441526,494.2338918196354
3.122559268930373,3095.941966953242,118.43927835720672,0.009875974040713425,442.638822869463,772.643123982326
2.0720358166063213,2705.8239354929788,58.817482010136935,0.003931475439538818,678.6905836760509,761.2505492323688
3.0466478307218323,6837.165722509313,269.6651913830362,0.009234696409876295,4096.673818298584,1643.820594129066
