d,m,t,l,p,c
0.00797498399239969,1008.0874150371604,83.35684964507873,2.991287014386724,9953.076374124004,1174.5383983485526
0.009319224243685201,303.06263279619697,94.81061993062083,1.2417936523620152,202.83499016578858,860.3361170205221
0.008000931827631782,1494.301875506149,78.14697108265864,2.037165755934018,9776.9261338696,2050.474163012348
0.007770667405272567,466.7956941757191,102.63355467133074,2.108216066050591,3882.5807815421294,947.1395587079942
0.0077124067344736934,3044.38044895281,218.54844034419312,0.2492107012353473,6877.340984459938,5877.931257725468
0.010035253754132082,4100.991490375055,330.1658235718458,4.963489170380071,16049.455211802157,978.6380329648185
0.005779555004479972,3535.134201725198,139.71268781530588,1.9970759680054875,14851.898367644637,2635.1419496827357
0.007866197689773381,1026.444249098021,326.4228876263862,3.0180060024622493,17434.549517507894,388.7136519040553
0.013125054666295663,292.8357405147283,30.84816393267307,2.2700291016513705,2390.641507227624,996.6999231919916
0.009992452481695039,1299.0468655287718,128.30889877427364,0.9613690495105282,3074.7062559478395,3943.787755955245
0.010766454507168987,2754.259769411405,257.83025228946724,5.995427854115962,9873.367909646357,860.6540837326461
0.007979276655189198,496.351274243435,210.7808247069284,5.02294074596728,10015.274612553916,344.3293466365443
0.007772896679622573,1976.200498926355,86.73610147738843,5.901611549621255,13497.08660527661,916.4987621010279
0.005753775457733238,3272.5074760172765,177.5297458095756,2.9893559626252704,11825.23706350085,1425.8792921920265
0.00787562790476221,998.4418110694298,148.7329115605215,3.4427550342802062,12654.934793074945,762.5767101875971
0.005856129701875196,4933.62888562166,158.3698685182559,3.932598912797927,7945.061779302769,1831.1698592090038
0.008012546002831824,1258.3610353830677,237.75085222947732,3.7141228854090227,13978.384044283554,654.7733295165187
0.007923100935299184,996.9030815273039,119.78795184492206,2.984681385803154,17559.352139065806,887.5288880784293
0.006039033534347252,3205.1302463242205,173.53809358828676,0.7952968489490131,9804.451945898716,4167.2027262227475
0.009962254008032103,188.74353379534242,51.57795609252575,2.2602724919616137,2080.924566029967,503.6525197661486
0.009768785965189267,450.2353758864613,117.60728224110447,3.0841759811920286,3053.6660625978852,765.3644956285182
0.003964540962574237,689.5919207595939,58.3768523048223,2.091276035410012,2681.4263638081648,748.9508353392288
0.009243446870486805,4023.6060641219283,272.63848820117374,3.085067418921744,6894.072831862195,1639.8858198407236
0.005784051394893177,1510.133018196871,179.47773110474068,3.036397832581656,13752.777182507114,797.48517019827
0.010951354478351688,934.171909160111,118.5595150859542,1.0022176343919145,7753.553629326993,2965.674046542019
0.007926886461303231,2083.8056586070725,272.70894098607863,0.9909671800625126,6824.651548778059,2500.890522885845
0.008049350874671566,981.6492178261298,51.78062264853588,0.7965447999747876,9787.97630576978,3370.336559564265
0.010404047670012781,1734.40023746093,200.12605774304896,3.7662185125557475,17452.507730605197,1115.831956424261
0.010155784018705897,1727.644639563361,342.3656786197418,3.0250747875259276,19443.993555780013,628.0260900854763
0.010898459557913945,1519.9099891837718,260.67641742290164,1.9811397143671448,5898.929053315444,1766.4184319389572
0.007955659672274669,961.8228801149384,76.71609333400059,1.9966138413485575,17826.11278548824,1399.2364578798067
0.008093344439737964,2029.5311008795372,323.52436121089585,4.954211633648728,14011.922832396474,385.2741962655903
0.008178149766555827,1628.6793678015783,313.4952806064205,0.7776435360643025,14717.913241125927,1411.0338410695108
0.009975000585593929,2538.002906560127,155.3955992321204,2.0090584932180824,15997.350471760532,2976.2887845860523
0.01311639026081465,862.298902544814,49.433935373787016,2.0137264740382803,2973.3437974570243,2519.113276948766
0.008005221169171023,501.356388534136,192.3548051863307,1.9743832350800663,1996.9777754546164,870.2220773431357
0.005800604968037824,3323.7069915141865,318.7303416746835,3.9748616967781247,13701.891290346839,543.8487982845684
0.007984366120805523,3824.489650228773,329.35388559420915,1.6365076698544083,17665.77410571892,1722.3763507319875
0.010052674130631385,507.94230199569677,124.11566027308476,3.0711527874295967,5025.503322126852,893.9070603819591
0.010029772586151607,1160.6890306313767,122.42367042381463,1.0099217924910375,16200.093953136111,3137.878233694442
0.009160100060257883,4196.157998216727,232.412993665603,3.683900356668766,6851.321246395586,1714.8439208840352
0.010054829287690494,902.0458354738728,110.981507090393,1.9981506842429133,13529.427698472346,1472.521969046877
0.015020051519753672,1430.8683159596394,282.3685304500472,5.911049276587006,14650.854594925306,583.7135682739261
0.00789267349553025,4044.0537790319327,160.3672996400191,1.3850226040022262,2999.4854754805224,3770.6437670018972
0.007922665967108642,3337.57536554932,262.47422406690066,2.045204253102282,11707.048222000167,1610.9204081005864
0.007963391746290769,3141.372123780499,242.02265166985708,1.597452229992158,14594.609023561292,2293.299672419574
0.009977774851989016,202.37403992625204,99.46112700244144,1.0366110636349064,2671.014994765534,1072.6444097451301
0.007959981288455167,993.2835986158361,127.4203501327679,3.4945329322143808,7890.348652954185,967.7538673851136
0.0077862902047557475,1972.0892011204487,63.584592792543454,2.993376599995717,9686.78085581199,1886.3854946617328
0.006240453538271789,3634.056948878702,117.22867726407705,0.9036842652686543,10451.747891594072,5334.598449308598
0.007896674521248972,1500.2875702650772,166.0806740832585,5.900660039298374,4967.423695437686,745.3938761404271
0.008092793189506389,3233.103734442569,229.43190514244787,1.5606090069629457,7813.420709230225,2350.742666084622
0.010027918031282715,4324.803139792523,189.1585483737705,4.9543894980486245,7021.955205668842,1886.3780168646247
0.009927920683521389,2134.233157419179,310.7491816402439,3.0049188387958132,13851.133691329058,738.8294334594906
0.0039057922860925966,1909.0619920860008,53.575051380178024,2.0739969808312124,1989.525627011708,1447.8356665444933
0.007656793180015349,1948.7419339738772,232.8642732575596,5.934936838761077,9789.197565448581,568.0744562696719
0.013308706601869474,2024.9614144146362,345.6514144044519,3.6290323716010984,17364.987719219236,695.2020859504576
0.008022866177186208,981.7716429185786,174.28799257925402,0.775140240941528,7870.230752516474,2671.259931846993
0.007991555404049005,1584.457750858965,202.69550371603668,1.5635045033168873,18099.171770931793,1700.5332964458664
0.008131334386252648,2011.6724905028595,196.52167539510654,1.7747562208995982,3032.383589154779,2066.2022092283596
0.007848288419135962,1517.2139301283585,57.788794799247206,6.927476609335369,17327.144152707257,715.4741266798627
0.010031964955373394,691.5581378335706,87.7423830988698,1.4634082647861528,698.1833880712167,1565.2355961636717
0.009987311184168826,2231.7159600650716,318.801955297514,4.936347200866072,14023.356514920157,504.0530416718438
0.00777977893628113,2777.370080707557,182.75278418692227,2.604380720213078,14692.827893204461,1897.4860264422614
0.007899276926639812,4028.349894106286,334.7358232455882,1.6536045015347935,17628.80516735118,1709.6528986151689
0.013613235873362921,2032.3423745995638,310.0124910060924,3.689719550462104,14064.453747501397,786.096409650567
0.005745143369140949,1505.5364611959917,257.3878583925984,4.109594794829164,15435.438737407076,463.42735706033994
0.010044693336398533,5507.984053426417,259.07930565018626,3.0484800012463635,18425.74513542294,2862.896900292214
0.007996150102110763,2609.7596681397135,330.057495644453,5.030979746434156,17607.227304178577,559.8734224013514
0.008003520374612794,1629.7116783410397,289.61842505116465,1.5777253701026612,9876.17238127048,1318.274933339268
0.00761714626538014,3946.627200371851,200.4310823042397,5.980706646224267,17373.501239409412,1443.4279884663927
0.010727709114314844,1001.8309439446593,275.0941357152264,1.0036558067307417,13596.74444242017,1407.3551094294005
0.009887233437044517,3046.141631428452,271.355176406953,3.003514107925798,6921.5883308634075,1503.474402937935
0.01330319001007388,2050.0252369990494,337.8304686952206,3.637145853225312,17734.185798179806,685.6574631319636
0.012946103906947126,347.2353495892393,31.53663463282099,2.4759019476865793,1463.295481603997,1027.2693414495104
0.012917862966687326,3753.77273199513,271.72082205006524,1.912673607354672,6920.908849994333,1995.030220661339
0.007904267658182825,4021.4301450463518,319.5395215144032,1.5966765316738127,14497.368938888794,1591.7450117373028
0.009935533986870054,102.94899211111048,37.903002542241694,1.2811806564212698,2845.604253710453,512.4553806873358
0.006007671637870178,2659.6428183278827,75.10089977159566,0.9979857194730499,1129.1072564172387,4452.089256981835
0.008145010334029706,2181.2390543619154,220.54002734363345,0.7810244040005017,7902.72430085957,3136.572395793437
0.008119947076758541,1511.3154424527233,232.47452475980728,3.664137895084721,14249.295238563407,744.9038146692266
0.0058374081288366745,3282.908666212609,321.1209108373777,3.9752661354157803,19338.648693129137,748.8177499788648
0.007843116510283741,994.9676215114837,143.0346296571268,2.9938977324213147,17410.88634806332,848.2740883861857
0.007979374323752886,1565.0039647039243,226.2212339397599,1.980218403787197,4931.988296834849,1742.9367796330741
0.008103386976374522,3012.4270131019275,336.4224757989886,5.856348433985422,14114.624078687331,436.6080845811165
0.00940372030674795,4069.0201848234015,242.2724290810172,3.074704558289731,7067.7884802846265,1881.2788728110281
0.010021251585631392,1479.4259099813962,251.69174782491945,4.974601793459245,17962.47520978038,610.1322699529497
0.00825115912055322,2041.1991096295828,323.6386810128406,3.0117048522478083,15481.271822299155,617.133086955493
0.00568835683949138,1500.3745676504973,298.87233832540744,1.0096328415537104,14712.756491547465,1101.387145482758
0.008130795180749497,1004.2592957495866,174.6782605670911,0.9818600377717693,6946.313645704205,2707.836010615319
0.007982068321084177,1016.027783536303,119.51648654398612,0.9754802141952422,17666.569521446705,2069.141345839567
0.00790259357314546,2021.4847350230787,271.53849596242446,6.054053624374937,17750.370943867445,520.8865493860691
0.008178788928501218,1008.234575433109,198.6555018416969,5.985208639186235,13877.798242084365,401.2251390732477
0.0059893321172848745,25.475137056327256,10.577073015199128,0.29953241720597035,101.12841545600034,278.14542109092264
0.007912371864775515,1981.0054957868376,190.81596193505757,3.4998012068610875,12632.947804468922,1062.0969994207123
0.00804205356867827,500.8511502224578,329.9429514879953,1.999720960265856,15968.721738842418,371.5312224872185
0.005965731897874408,2502.106719825238,71.29783704018762,1.0037484607547769,1123.2457561628287,4197.817993026989
0.007911801127813652,2011.0052365795966,106.35254482174685,0.9643872273481546,13686.471101241186,3930.276071458601
0.009932795349457688,284.51446863510455,94.82910175854778,1.513094508619983,7961.55515188438,1047.7705703916724
0.012064702236798968,100.11123056550288,86.8905317826575,0.9661527551531498,905.3246969306399,592.5522298589102
0.006168737729042582,566.3769105595815,48.665686941775014,1.0106525702921811,3089.0232860178594,1919.0721852439
0.01004613758190208,157.1789046283529,31.46103134852669,0.9939327289399831,3143.5672473314485,994.2243704375641
0.00601387917078036,3229.8284656863416,210.83921321057974,0.7942873672143858,9970.979109927133,3341.1006916634465
0.006299703198601926,3849.740815321866,160.46849989252465,0.9164226988663535,6800.619336962244,4575.149467101989
0.005822360994465428,4990.650534967823,219.23104064354416,3.989156265629586,14635.60173921278,1583.4997183789008
0.008099345285624908,4008.014244577159,239.5285973540154,2.952673227488496,13724.356473611762,1826.2726025988818
0.009881181936186144,1532.3515764975343,326.57466556938647,3.005637673704378,15781.75019323848,568.102843846708
0.008094544071303228,965.2261639154433,259.6749337614697,0.996115216845622,17426.637653288337,1308.2604057998974
0.008073866149966734,4015.2284014783313,251.61173241146273,5.042290087680838,17668.94327377879,1341.1697784044618
0.007988991130307859,2202.4983516012217,134.24229109273668,1.5602090304482223,9830.325387150602,2767.393851790155
0.010121362531847141,1379.020184133583,113.18449955258485,1.993471520093967,13978.9260181439,1979.6615904391322
0.009312265793397917,92.9461953392787,67.85628036542198,1.2235525252085406,114.42560940004672,380.9251523633541
0.008059670540189764,2035.0977808741916,47.24433129662555,6.127435952818988,13884.740104810422,1030.9501059353593
0.008109309044738862,2976.4682586448107,187.178535157407,2.00472272322169,6999.765040948735,2549.3106575115894
0.010001277679028423,395.72852180940544,215.8495823984557,2.995179150846893,9884.809130593845,561.7869309184148
0.00772782042439285,4001.632600155791,315.53570388642527,6.084456477997408,13818.915744763868,649.8229463744725
0.007961213445079031,1992.713827838011,315.3930189283654,6.020937561275784,15721.174105172697,383.18228097850493
0.010019684974947228,1923.32974163009,43.45055106137776,2.03133391696944,2065.040544364982,3301.2482938615276
0.00805789831246655,2013.0025529787154,73.90541517734718,2.9651496752131914,17621.84942065208,1954.6606739700248
0.007990404553381167,1791.2528802838308,302.3090602519402,0.989972574778788,14731.407388765167,1447.613579367069
0.010929574761394539,1003.2597037303826,219.33194765901877,0.9984625565990858,6873.255687743278,2680.169036797857
0.00798536009508059,4013.699918004415,271.38789190909705,3.013215477731894,9788.048437802667,1326.9294670645077
0.005655083379786446,2038.9529427059642,206.80756975958843,0.4266092979512325,7215.722685745071,4415.892923816255
0.009937875524597928,290.0762367544578,90.63390238245934,3.11654709477487,582.2014589245313,487.0310748760176
0.009934854330671919,555.4430631601512,106.24701377051392,2.0032607181808673,17718.707341366237,952.0323502326837
0.012580816673587472,543.4786078980666,97.16017849414014,0.9388254795921133,1778.26561707768,2808.0537195892025
0.008212138557740365,2279.9043554949435,315.5899110652816,5.530196957087937,13706.90981747876,468.55712223994556
0.008218445769735726,1998.0538114211845,163.4784362948473,2.0027506299031685,4986.170633169014,2498.8917065359583
0.006079255215994154,2208.698267005075,240.89813150112366,0.7855661010796916,7821.7115994071355,2656.3910985319576
0.009914530840705364,248.79878256569611,41.61044880697216,0.6033317085356634,945.185258807828,2011.8259830134002
0.007925090924891944,1986.938641404147,286.4472012612355,1.012160870343383,9826.356184428845,1791.0975228928962
0.010062535262005238,1277.2207941596726,301.3828530333072,3.0132716291945565,11716.636471257758,661.2113959810617
0.010014363856706092,939.9036075099832,135.33061176857936,2.006071325672604,7214.664748294359,1907.9272228370382
0.006053747491816477,202.66588131891908,28.633373768026622,0.8068671049091827,824.0929432805258,833.1873319810503
0.00797789387877192,1001.8139417438025,247.18247008726976,3.040246888932624,6959.480045434594,884.130589015351
0.009863438921247048,475.86010417861286,108.21165543153482,1.9598876871227073,9933.999359498623,1118.3014219390675
0.00797675158995882,992.9496814714179,125.32614056419102,3.4831014957558417,2967.3745880075926,953.2670846392567
0.009900373136294001,2467.4557324425627,249.7872015552407,4.991649925967779,15940.149434369596,989.3581584773286
0.005817961532596289,1513.6641591081384,57.70440959246896,3.9695002889172155,13939.15478081003,880.5530148924884
0.0056096902590973005,4044.4908249402943,211.88819819676593,1.7382273517351672,7486.44178268869,2462.339665444165
0.007944251172292404,2010.234620722179,216.64169464148387,2.958722176509412,17440.105249993958,1219.7823192765213
0.013289793906994921,428.88056518826164,37.35652015520118,1.5111426667744179,2769.522331676181,2090.152185509555
0.009971108298399116,747.1588401309157,105.38625455439504,1.003826933415172,11780.699787718131,2632.6652167774496
0.007949869886310867,3963.163533854141,222.46817097977853,1.5786772972113623,7809.2939909354955,2592.9084785256887
0.010192081884054833,470.18573681159154,262.79044043040386,3.0094162134863707,7006.75531831741,614.4404245954925
0.009966979049975618,636.3415810569486,107.19785876339617,1.509231692462122,3477.749944661502,2045.2729156589407
0.010842525382752688,2001.8586302634374,122.2565567720614,1.0154685122408642,9854.794722045528,4432.950943277052
0.008189433780688189,1498.7072068252708,295.6734288237565,5.378450953463847,11808.50925623403,348.9215858062263
