d,p,t,l,m,c
0.00810165016763726,9915.682219089656,83.07963555797825,2.9583718036041926,997.7980815494052,1163.2304313416241
0.009398332439218775,202.81256291355365,96.2103527619723,1.2252667325120616,297.14142509082166,865.6414236474964
0.008006741225723155,9761.716207073656,76.20271740451294,2.024908772108813,1480.176993744801,2070.92143505626
0.007946938359737338,4007.6328723395454,102.97076382331552,2.123556854632028,459.07716237764504,945.5835128451089
0.007812130227679821,6775.3657571209,219.73771741039755,0.2512686955379906,2987.707900706648,5842.113729256179
0.009942350560455117,15826.399634891264,326.03130042198575,4.921464265338653,4101.544153034005,983.7759033527274
0.0058318395343624155,14578.70732847071,138.42096306073384,2.00097942551503,3414.900934897371,2595.5702348798536
0.0076189481227850716,17912.42219756383,329.9568068958437,2.97050670684824,1026.619132270945,380.8488467520586
0.01304353352775393,2379.0131864351256,30.510492298340626,2.2585888410290638,290.2710776558102,983.6845659775968
0.010070610467556041,3077.9921405323225,127.83990081291034,0.9782094958267264,1282.4704578782328,4081.23434497627
0.010737384477491414,9825.341628638846,260.1150244527845,5.9248507126044965,2729.1436470493195,873.6075985209739
0.008201266406853458,10132.106585932626,208.25162617853766,4.988144925709285,506.3928028075869,344.4824725894036
0.0077333365141092686,13743.215898767798,86.58932142355789,6.008689463064521,1986.331288447379,900.2581874264288
0.005670528597140403,11950.124852580311,177.55779750045838,3.004430403013732,3262.4963008642662,1438.5264404929608
0.007930092610007796,12756.54677729828,147.60464237045147,3.491511677942673,990.3448641072837,763.562722674006
0.005933240185298112,7755.706673512377,161.10902514719618,4.043983064007437,5011.0654387987315,1815.2362609757322
0.007997403661802844,14018.702001968413,238.97698355986518,3.6117260381221055,1268.1433414044134,647.0554928577023
0.008118143108714794,17689.57497119302,120.09176476510501,3.008975281058485,991.2263581417717,890.991458505427
0.00606111523382758,9832.57294956063,169.150242344879,0.7782889601288948,3162.7483096820883,4139.771139731615
0.009943776816665242,2098.3058757163826,51.53690586148025,2.240508370050307,189.55370161453055,507.43028285315546
0.010004909443806345,3138.830420624774,118.25202790174454,3.085981837362026,454.699440243197,766.3587078791879
0.003957400478806345,2736.4666340883223,58.11027454102456,2.0602433868406003,681.9172473610419,770.8048879666279
0.009317274116142927,6913.015620079125,272.59840847129357,3.0830122446402757,4056.6895485486384,1642.9603570329257
0.00579339796445612,13834.574220333072,180.24384933004302,3.0032579350131194,1500.8553739349666,812.650320154999
0.011053480707748257,7835.083712839525,117.0345437333995,0.9990729697448159,947.5646836359774,2988.2205705796296
0.008038616417796917,6855.6327843051595,272.834782546752,0.9756139290718017,1997.3230222393881,2475.0337179714643
0.007994739673696679,9750.369708684348,51.58238265611298,0.7869794417623801,1005.8351410701615,3326.0130791097995
