l,m,t,d,p,c
3.0388764404283046,1005.7703554246436,82.7623090180553,0.008269573261424905,9895.328890080851,1156.4923974812782
1.2234224169700532,294.26085068190974,94.76727892784265,0.009399899757207994,203.1755638305668,855.3119242656605
1.9745441881329278,1491.2911518045419,79.4867916736988,0.008111177884369509,9713.005737454887,2076.1481119333084
2.080046984243269,458.5705974961159,105.00254644045079,0.0077842883033196,3955.7873396797177,951.2068795993063
0.24870749860268562,2962.7161073885177,220.49539435067956,0.007949397792570052,6788.718659925897,5883.07604326117
4.961388131799128,4152.2758223524925,330.8188353903783,0.009750744873612244,15639.186572243823,1008.9921737259474
1.9921818394917017,3431.0464674858677,140.7087100128551,0.0057611784051531416,14501.648300846731,2629.34612677851
2.992398513820205,1013.3355089323977,324.7871045605426,0.00794825566682591,17725.11317723507,384.2327573999398
2.2856341840193197,292.9203673814702,30.383091020829,0.013056461036228248,2410.09455315891,991.9642196684043
0.962795436285082,1292.4390181908586,127.69983882462014,0.00993395102601274,3083.398518936115,3950.193880207754
6.050107375609812,2797.852247732583,261.08759775636537,0.010740733036408476,9875.910351818762,872.4603602869353
4.957847051101259,505.9432233956791,211.5718695676591,0.00814102811109987,9953.794515396115,337.44399539848865
6.013328632192883,2004.7192134570494,85.80705347448936,0.0077856639298909255,13834.764673246165,914.8439449574853
3.067114446700803,3345.8696064389214,175.57566705409445,0.005809845863969842,11843.663689849503,1426.1048821123957
3.4869718894923376,1006.3025064982945,148.15837401148383,0.008020644953733497,12853.936707098734,791.9040980730385
3.989749310854543,4946.639318911744,160.3830808231088,0.005836747629859036,8003.45804623826,1817.8243140429447
3.6745022643188667,1255.7001519359014,238.6849802438645,0.008236587970603232,13890.054844657017,651.546109322659
3.0201448365866,998.2041181171872,117.12164935534493,0.007918072223386856,17943.313428001613,899.7926647721531
0.7757705724391739,3240.8693375134194,170.6491446730555,0.006072607519421751,9686.544090875483,4107.267223215215
2.309958082604737,188.00846133101376,51.81113981522746,0.01001128358659088,2119.6119068755042,506.6080722502459
3.1414089193637014,451.932020833092,119.95143102884374,0.009926046104908106,3023.3238120977876,770.5197329583352
2.063945318326131,680.9295496446927,56.31286427623851,0.003932492325066841,2674.7900256670246,767.5348431923122
3.089144313977996,4043.7408984003396,273.72242819927266,0.009239017237046647,6801.692761101711,1638.3266229177577
2.9637716771563043,1516.775848700053,180.03558998179113,0.0058393339116938085,13785.39930897001,802.4080498455171
0.9898178026316026,978.011430651944,118.68908621776441,0.010968353512960313,7856.622588535952,2998.3533350751345
0.9852348976350397,2036.9347755146189,274.7347502069136,0.00800783988778545,6876.190943327035,2519.0100416674236
0.7781047137362238,990.3853123118314,50.70986044851369,0.00804690195166602,9695.013735093846,3369.5120483516253
3.8030832635454246,1675.3327305225346,201.3364494620344,0.010299579413179893,17430.151847163143,1098.5480286873676
2.9997666478607674,1716.1054333754964,347.46957178220015,0.009923693378931403,19618.2472878749,631.4649390142346
1.9951845676043103,1552.4302159585634,260.6965473102163,0.010895098150608531,5811.625139601643,1746.056066585007
1.9744060884719838,999.1780970346259,77.57349976576921,0.008020089693737424,18074.85649961783,1378.6157961582896
4.927047706724143,2011.8056542551235,325.93935900714604,0.008030088920521695,14252.026892494945,380.2178543550728
0.7665529684727139,1606.8772642984648,314.64390262864714,0.008032047268949452,14384.517718523772,1381.0418675682795
2.014762412152538,2466.3008041992844,154.02783989573453,0.00998684901619772,16010.007760588871,2957.224304070985
2.011230372194711,852.5608017441772,49.99076088236347,0.013127489581042049,2981.712314439669,2524.775309748758
2.0345264168102744,505.0133997420037,190.67768401176207,0.008101329058470174,1993.0962693773401,873.0933198557142
4.073209648995125,3287.627787206943,317.0869120268577,0.00586453963429304,13860.935803609955,559.2180633380682
1.6574391928278913,3756.034138597947,330.3679657829894,0.00783771178259185,17736.224435487173,1724.875874260592
2.9484766158453,502.79145528921316,122.82435775538796,0.01004280716435598,4986.35773346046,924.2626363214182
1.0021416990576053,1157.0146671117616,120.51478666214206,0.010120435646037358,15560.651782883624,3064.61355754159
3.6588368553725976,4107.1860532421715,233.85336915366028,0.009338590119717024,6947.408099924624,1722.7068030253506
2.000948203457385,899.6166480608651,112.26742591693773,0.01006479152460236,13655.31360856221,1480.6706078581178
5.921615379876157,1404.3882019733126,278.16730132617164,0.015081063192302785,14620.208424260662,576.2411680833886
1.413504224040803,3987.8698571761224,155.55094191232214,0.008066633545591189,2986.509178883386,3802.180565688579
2.0109518678893146,3284.487326749637,256.76110473433533,0.008126570280422477,11898.328599506853,1608.1542173068012
1.5906117454807247,3176.403608313361,249.54526420791944,0.007813075453987359,14568.6163062677,2308.0537770196756
1.055357894819339,202.6456612990307,97.67396708064646,0.009930051015889082,2584.750331434664,1037.2220975499408
3.4815504238841544,1002.0143159455718,130.12684915976354,0.00796915947492864,7700.9219900072685,965.286678289276
3.0285615675123307,1983.5686118093104,63.35482999800732,0.007826930635395562,9822.618379886673,1901.1885129664388
0.9183970626657899,3647.5471217596496,117.1144173389443,0.0062945816672909565,10180.42625669739,5400.240843505109
6.012591369828445,1505.4752631554684,166.58998759944663,0.00816744270413022,4993.150004173329,728.7241229815745
1.5823986055688684,3177.5565419336376,224.23026364589543,0.007929484339725857,7913.2104751420275,2358.776105322745
4.999789232383716,4335.599368592854,189.8317473463805,0.009910899990665844,7034.758201884178,1917.49491719922
3.020065474161184,2139.9338539051773,314.29381372859035,0.009932459635637728,14131.81204030107,727.1327168627785
2.072459252889224,1896.4648734968375,53.66156329844892,0.003963170951034152,2006.0863720945852,1468.2369554807935
5.942063086612112,1938.889451736586,236.06885382870323,0.00786227098246456,9805.472955948335,571.5237449640172
3.5653727357327116,2019.2260001465777,340.74673651035437,0.013399124926692728,17621.388852784457,699.8445124533758
0.7933694125470916,992.8275306193851,177.88954314664426,0.007887931784562964,7872.980654451541,2669.9649026380935
1.5708427563874863,1570.955293212745,205.88711317749227,0.007916436513689763,17579.203940702377,1715.3045664927624
1.8236580569674925,1952.553672078875,197.74159114790947,0.008011549923884462,3014.1241976544457,2036.2556420082892
6.962152652033686,1504.0313878320248,57.76588434617533,0.007882487016280101,17801.671618599965,724.2512510427257
1.502898994480529,677.8497206430222,87.17863342537144,0.009985058126001596,706.9767468677805,1524.8465280930563
4.953343013957194,2223.7720250582806,311.4474719163768,0.009924385853679803,13946.086882061149,517.415893463072
2.602485320487277,2749.378854773961,182.13660651803647,0.007577800490390067,14745.619593708447,1870.188343139246
1.6578365345651644,3997.136466944065,332.47204164918463,0.007921491963018746,17890.11085392418,1739.4981540381532
3.710596168158304,2065.8166600841137,309.8261705035231,0.01320475615151643,13850.551972816624,783.9158047070079
4.035425723016298,1487.6738334999677,262.3659275273434,0.005838866417922536,16032.982849694012,463.8515492175661
3.0045811786995644,5554.963961609137,254.7247594197118,0.00990948098267465,18189.37734980567,2935.9740742848253
4.953612893774299,2624.320632705214,330.54377783255296,0.008024635086268236,17616.6518074451,567.959315836187
1.565104673259927,1647.0099823842836,290.6699305232763,0.007896908221083744,9675.523730529805,1319.6904853674318
5.9577993641773395,3896.0658529812513,196.36471446429923,0.007937628793167199,17723.776985360233,1426.4959133142127
0.9951948536177591,1013.9876387914724,279.9440594847555,0.010832046896790539,13555.43485103097,1423.2003224716977
2.9964348087869435,3034.4633548882125,267.8076532124551,0.010149878503301927,7051.769619095455,1510.506149580625
3.662254505711985,2043.012458371235,350.3814308910109,0.013438450248070938,18031.464282133664,692.5657930488568
2.543493523451964,357.7746291456591,31.856117658918308,0.013121756444103641,1474.159525420098,1001.5978303614821
1.9057991998926238,3798.244029543296,274.2412776883729,0.012862634317031019,6916.559652798826,1992.567210100235
1.6071703796039454,3989.445786865737,320.3081994336488,0.007995906853071924,14797.248450732563,1576.290612183188
1.2500320741378526,101.17086481093556,38.557414105485805,0.010039340131303061,2908.230797587933,509.76305817390363
1.0124567855043436,2684.2249729190617,75.81251028855507,0.005958705548196963,1121.1835716450598,4320.5805788770285
0.7746708702680236,2230.26283802501,225.32718496220795,0.008006291241656622,7792.553680170529,3032.5718724620842
3.6143314848654087,1530.9371322925556,236.47598532567844,0.00821104347809752,14084.55658591502,745.222856815128
3.986545650196425,3300.5127870943224,318.7807628126177,0.005882290337303603,19390.036586190312,733.8992918291499
2.9925315187412953,997.7127490280968,140.80360239575666,0.00777701575409773,17458.983686174648,841.8802052074352
1.959136202031642,1579.1747233567214,228.54633903993377,0.008037040667173057,4870.598446325527,1737.6228508056404
5.888813925716227,3019.6215409730958,323.0343075422866,0.008012230222469285,13906.074869428085,449.9471675904034
3.0337843617102678,4089.552823537271,243.82593685252695,0.009339768379316039,6951.141858778318,1845.5369142727366
4.976505738293324,1468.7028011928894,248.61038587184882,0.009686494291716304,17860.404933807735,615.2065330792269
2.9502478772524996,2066.656164438981,323.8045180197597,0.008081212405464252,15562.96628479703,631.3999296234174
0.9960948754329141,1511.5473936961566,301.6058132587795,0.005729805197737647,14961.855988231533,1105.3618407581555
0.9937031594646677,1012.1303744889077,175.4722198269606,0.00804196751035263,6680.6193930514555,2728.3972176584884
0.9946718622050608,989.9493004441733,119.57541298181495,0.008063546982394344,17928.50276791263,2069.52773384046
6.048623206389143,2028.5906053982337,267.25056602915674,0.007669955588644958,17382.111868700602,535.747225734015
5.981896089378028,1007.157884855459,200.1470962669734,0.008111969592317863,13722.837474806984,400.0058189832473
0.3000722840813835,25.758068388136426,10.557475508662176,0.005942586509672413,99.48689192231551,280.8811684132125
3.4795725305832215,1981.8701648117672,190.43554902214981,0.008026951732003738,12889.496789267856,1075.6986545526916
2.012287912042343,501.6709833387323,330.95150521117665,0.008096449421544487,15920.91576902027,363.9281085387791
1.0027087609821423,2505.411698501462,71.89938436879848,0.00603285329324811,1120.3528352626745,4190.744358340851
0.9966467530799522,2013.7778250539827,105.72228862668351,0.008082349332408669,13821.22121204165,3931.1033494368953
1.479302938062748,288.263286515002,93.67131645285612,0.010128399621095572,8028.049362223542,1024.8673565488966
1.0030969547787476,99.73134113075096,87.07514506183468,0.012009365041775027,908.9931551144629,594.8851274497779
0.9957343807644543,573.5628305804871,48.86576475765496,0.006148224348760871,3058.649278517376,1919.6994468142193
1.0162346863850655,159.83848642403237,31.298320781405824,0.010065952933041576,3100.530565278943,999.5816304844641
0.7899528819332972,3234.4088797480763,205.78569765567156,0.006130325852495644,9813.00978290057,3350.9597795456916
0.8971411421987501,3830.981989420888,160.59085556115238,0.006235169039191584,6826.777038322491,4542.0849723906385
3.9612277026129883,4940.61707160967,213.40827233307826,0.0058385967880926915,14754.241331882458,1588.9450193595326
2.992744596582671,3971.517894285868,244.7201739011003,0.007921418273934945,13521.260075726452,1794.5821211182351
2.95396160490199,1567.8614467555694,326.1542767244945,0.01013926982348559,16261.151890530537,571.8488049798715
0.9942283072167187,967.9264344810332,255.58248747568632,0.007976115916622051,17634.871616786102,1307.8731568130447
4.995605411289172,4013.5297272426424,261.30933002637056,0.008173935203749299,18052.76031023562,1335.7758421678968
1.5778584856545341,2216.0146478465836,135.3698689480598,0.008084762185580206,9881.310645668796,2717.199156659351
1.989500351913751,1370.5525818438452,115.3355801455276,0.009988353631533655,14180.181104714431,1988.6009276978225
1.2176713681694422,90.84730549053083,67.44939875280939,0.00942328208075145,112.51883844316401,371.7224810027204
5.910421122416499,1987.4892584094457,46.86585787972511,0.008145316286261901,13599.664691885217,1044.1100860312217
2.0005103748055615,2955.7701684289204,184.84089158728648,0.008249040007994105,6985.769577070382,2506.176527181197
3.014589026923256,398.34853157712513,213.88109894690044,0.010085479814272203,10136.881272614582,566.7388446708059
6.008677949159011,3927.776085127338,320.4805529834596,0.007786761110586435,13854.62289125749,654.259290745425
5.842042743773174,1971.2808357384379,308.764345090912,0.008039815420993737,15772.117283184924,384.07043249739553
2.0053501210872966,1899.009886783955,42.58305185405313,0.010146118445295095,2043.5712463390485,3290.204135683183
2.9656642230397194,1996.1548434053032,74.60906681897595,0.008095739529411988,17531.25957157321,1926.7513309918738
0.9894006910471211,1762.6517443056973,303.30862579483954,0.007951940758389066,14646.240708614434,1445.637659300242
1.0002386725485948,1029.7392343644403,218.26002953484192,0.010912522961850872,6924.289291253969,2645.9745641520326
2.9729713553947965,3925.549215473035,275.2646379910861,0.007820183351589466,9716.482930916045,1319.1905101311404
0.4235705044151046,2037.2735747405522,206.64919998387768,0.005497739466805085,7234.199923302872,4534.19008266611
3.0984746399229137,294.1899907125518,91.11132518501886,0.009939690355131862,584.8424733774351,496.78505140854946
2.0241696119656423,556.3966668130332,103.01600543531404,0.009967139265142309,18180.551746148154,966.8195177692326
0.9536463047931648,523.9578953880306,96.91809352385908,0.01274465265614952,1804.2738825260974,2828.5584611653726
5.446699950990045,2306.6190266723165,309.5262210799267,0.00818297847763039,13552.361489988927,463.4146583646922
1.991519808428908,2038.5790668557017,167.75006453856398,0.008212075183243458,5012.294311124058,2457.003166329856
0.793473302437219,2181.6894211280223,241.41128200809564,0.006043573765247927,7822.856517623844,2659.181862863375
