d,l,t,p,m,c
0.008030976504680615,2.986663808786751,84.06691143097473,9703.263648589189,994.980447543937,1148.4367355321035
0.009398174682697085,1.2213973954854984,96.01716971838134,202.94359948956603,298.7939984228749,867.7343491252336
0.007918586568472618,1.9779479344974473,79.8825566612464,9823.597763376396,1483.7719216542948,2085.884227074063
0.007823351515430552,2.0748800923065764,104.06686532078157,3998.603517656231,446.09248615079525,934.8709430928392
0.007784908233271475,0.2454729591408332,218.73225596789678,6710.426323340838,3016.0461502624576,5860.075696648674
0.010020625088330092,4.915232806253108,321.0782110670126,15450.686409292508,4086.6257360356567,992.6461265206
0.0056263116675024484,1.9613250769747235,135.63048048239258,14656.694320758705,3381.251267256172,2593.0563864754185
0.00783962463295562,2.99062900454036,333.33267820179327,17860.32336405291,1052.0660735659646,383.6986989911462
0.013183369515246209,2.2728987800208986,29.982569684797838,2394.133060440041,289.2184671329416,999.3910261872322
0.009929553782142745,0.9644077774298877,129.57886152784698,3083.037330984115,1301.6047862073551,4009.0334183336786
0.010958487826063191,5.975689739503297,257.2629419553029,9906.193573414705,2737.73643382009,871.3230074475355
0.008013139285217625,4.943136036869383,210.30738715833172,10102.686795310039,499.5561811980915,345.5627605912398
0.007863877965939202,6.0232255416674105,88.119302230471,13713.216987125747,2009.9303823322093,912.2651523179237
0.005856930902036677,3.012912188570257,177.5794543125305,11810.306774108683,3337.7663130000637,1420.2907255537452
0.008065307625618285,3.494085078870115,147.01079927726352,12717.718751933586,989.96167128799,762.9461529846888
0.005865571553727476,3.982987924193604,158.7517199659288,7919.684797674812,5001.118436055913,1822.5109648390417
0.008202850250351175,3.690951701209693,239.97904394364485,13874.522899129306,1249.3133485675573,650.659327882006
0.008017363544890774,2.995718360659782,118.95755173522171,17580.01888510023,990.1260910577989,891.4557200702475
0.006081395350577817,0.779166790241845,173.63197933553838,9737.970401038603,3196.3704790060997,4083.247277493345
0.01016174594421912,2.241052271026623,51.75801832901988,2113.935915601063,191.42346269808894,511.258969348078
0.01005520818491491,3.1172947454627473,118.50253876584111,3099.0398528171736,443.33127204888854,778.1366242040864
0.003984734591207251,2.069688575293162,57.21667832908496,2740.079846898566,668.3757552025002,746.7127739492447
0.009325416515515274,3.072826912862575,274.5423081170814,6842.515614790864,4021.631901396571,1606.6507471255534
0.005726127602003425,2.9748759489235663,181.22847294950697,13589.616159437073,1504.1595025255758,804.4776362762276
0.010965290235381201,0.9837160489918315,117.80561268190797,7757.799114808063,962.3734115092166,3027.002084492316
0.007960020611268978,0.9817030499804632,275.82579000793817,6858.730360143873,2007.7736140898812,2465.4359528538544
0.007967250333535025,0.7951774728648686,51.486130627050144,9916.037408392322,982.3918202840579,3349.576277420462
0.01049428040871342,3.8241747708958744,202.22378092730406,17906.291438298504,1722.0758003846615,1115.2752372577545
0.009825284660872324,2.9715362658005984,348.4436993721185,19453.284099643504,1747.3253465949574,622.2508615353601
0.010624914885100801,2.014358508875909,260.3334816385736,5951.687578684601,1474.2855721772996,1758.719404591335
0.008051919634370967,2.018493422953752,78.0963795135767,17792.8751464967,969.9971361482209,1368.3329741495293
0.00806075201629587,5.0161611836790705,328.1688869452568,13815.209881257124,2020.3528189868352,388.665577683298
0.008132232605159715,0.7819650677492799,312.46902329817186,14702.563984569117,1569.960711905614,1408.1986123539114
0.00989361232756835,1.9956573155789217,154.24876566432164,16222.640777909248,2537.76587230842,2940.630982225082
0.013068709529847835,1.9740054772274938,50.116689498801,2997.8138787725734,876.6653102803422,2547.697733106617
0.008080982426541207,2.0140733002280657,192.602523195033,1979.465013339434,507.01119923614596,853.5743934090003
0.005760685882463834,3.9664323740468768,318.6093722932332,13655.074666613853,3299.5034230564597,557.9161808781712
0.008005675280372621,1.607090711338198,331.30463143085393,17740.059396860914,3861.0146577505234,1728.4379140494577
0.009945180601455515,2.995812549321797,122.20436037858089,5003.080887175528,507.9423860795001,912.0947564286374
0.00988302734402883,0.9877167944117421,120.82559895659261,16152.503246959373,1175.5384711618137,3081.1833304282
0.009352402834224824,3.6889306890830893,238.31447858297992,6936.5311439169245,4158.690243734876,1709.4470846061588
0.010091262254983134,1.9960436354148574,110.59879605084011,13877.943342627505,892.3039973078096,1478.256203445095
0.015066843536377704,6.079694145186503,279.40589843911243,14899.280291405154,1417.776083408276,584.014496206461
0.008001303190809371,1.3858966752746738,153.33078480433483,3010.8185995369836,3993.935507830941,3873.8197556871246
0.008200736911231979,2.008012910210608,262.77583214602754,11725.52922865141,3255.234013932126,1607.7201063469145
0.00799255853770063,1.5891532540900215,243.26689532547812,14528.244927705515,3177.7233888946744,2350.06777864252
0.009906948886382782,1.0393970838203404,97.68527299338956,2594.0956213964623,202.98287162462913,1025.9263599224523
0.007886318361512441,3.461902660426896,129.4194258747968,7844.723306557189,986.0764071439897,978.4309281208878
0.007881797156607579,2.969598464635307,64.60450906627463,9954.834407073218,1998.6818335232667,1917.8331729773304
0.006204220912971599,0.9211092567012795,118.74918461533802,10240.45824518139,3584.13326719007,5356.366160379401
0.008072659166824097,6.051107292091523,167.07294797434707,5053.455402726839,1485.2912884619261,730.2172968183489
0.00816154194263827,1.5908530775240008,228.80254755239056,7892.786079574265,3177.1098475297995,2332.1235285718562
0.010111949174820977,5.048996810820736,187.5413335054136,7020.50715905865,4412.811783735528,1898.5670482125693
0.00994176991479846,2.941059994126356,314.43685399135063,13783.683372247948,2164.6214541939744,728.8953277628844
0.004031059809145653,2.1029394335545977,53.9862873692024,2045.9787107073198,1898.2945880541506,1470.1918866674332
0.007768421199984935,6.038180185306903,233.88230276143676,9968.654004426806,1941.9932881056886,572.0491764854365
0.013453419946651163,3.7309919900942528,345.4946222894631,17392.41000113043,2021.9953531277715,701.9545698720002
0.008013367348495762,0.7874547112374328,177.1106445830438,7763.337138469729,986.796361303824,2666.578178101074
0.007892737152379878,1.5779221124404934,202.5194243188024,17686.44956886748,1614.1649730503539,1711.9339758913945
0.0078763372597551,1.801640964777952,197.46822555701598,3003.3290197375886,1984.1057926404055,2041.8250623068975
0.007839380145415404,7.08687983652707,57.27883878246593,17745.63224590763,1504.7588181018527,730.2311147653169
0.0100749327512533,1.4977187516890154,87.98104085220294,696.9435490899438,681.8908458075286,1555.5876849358363
0.010004309872557644,4.842010393457054,312.80705609943135,14096.67596445736,2275.644362301958,508.0789785076838
0.007685852091047603,2.608701332707294,181.93178699234545,14853.351896583838,2737.904156136056,1898.947426988274
0.007909106553046842,1.6626287545046359,332.73233756938555,17758.963843923848,4071.9720199106423,1699.0488867771398
0.013440717590567267,3.6247752785942318,312.36193420707565,13892.910751539463,2055.8665332567575,801.1696588276776
0.005873810507255791,3.9904798226371083,259.1571422975489,15622.975997127132,1509.8309690803055,460.0254972936772
0.010073275522702875,3.0233626710146653,256.23446998530255,17767.22856354088,5489.990556070679,2952.3559542384614
0.008034845170987704,5.066923414258623,330.53597723056356,17542.27891823399,2657.792697182369,561.7298286841921
0.008014041698091553,1.583788037389498,286.1252694402255,9551.688280144126,1607.574592328345,1309.3268590027944
0.0077220308546622415,5.984360931298265,203.3034768174566,17549.862322066918,3943.2166658446968,1440.289149835413
0.01077578218926754,1.0043241839384192,280.67903501789857,13701.92505692591,987.7408389031206,1427.954747137389
0.010047649766100264,2.973068351542329,265.9544332034442,6979.4475665446835,3016.1741209947736,1525.0531264008196
0.013382192725041616,3.6449495328908537,352.3065597497886,18171.26081007315,2032.8049459260149,692.939936215967
0.012968499786080636,2.4820060461410534,32.05638205058023,1466.8016873270935,346.2553815673879,1013.2595512852015
0.01288657271902604,1.942122677160999,269.16482120488166,6909.640948558139,3772.97099878436,1984.364507597611
0.008000054942330484,1.5907702061494526,324.7706468248167,14371.130016545023,4007.8627773533026,1552.594807512078
0.009900629542270717,1.2486135543978167,38.26829348021665,2875.048331700724,100.24426513253627,502.32669871199914
0.005955412224067701,0.9944653419563032,76.93289698860694,1115.834009106036,2626.5870926452644,4462.453677913409
0.007971523036515977,0.7771243850248591,225.27681728087535,7958.429686753952,2213.047767492674,3157.292356175082
0.00802042518420919,3.6519934325922576,236.1128354905317,14045.554044010976,1485.952219240956,740.4249464096521
0.0059142421263914035,3.973881890633679,321.1647911465571,19428.068010793268,3336.1782493722103,744.8020644582525
0.007874045651374992,2.9899121482500184,140.68894479575272,17774.37795670707,1009.9279950682082,857.7323647868012
0.008010370398782355,1.968975710398303,227.74568119586817,4944.7635037363325,1598.194139467839,1725.2560687636303
0.008129198160064995,5.910330098799279,326.65528767364646,13815.114819647557,3020.6837553330097,436.8581691155429
