m,m.1,kPa,kg m-2s-1,Â°C,kW m-2
0.009920196358739714,0.9948987571214173,9650.638915420623,671.0593166629444,117.96806843182135,2357.1606657182397
0.009909851498358565,0.9985231263447862,9690.249376839864,849.4867319645399,120.93434836705032,2691.9997103558458
0.009912134679500365,1.0033141404171508,9658.44736230046,1004.9015554026374,122.38109220037846,2976.129952815676
0.010092503261489907,1.0102646204902042,9773.402083623821,1159.8173002568406,124.49050851710028,3223.1346706084787
0.010047774226753462,1.0002955811200174,9978.870700608288,1328.9271975983143,125.18980013729946,3489.7759356915412
0.009930037846396577,1.0047777543815806,9793.977731940091,1363.6295479944113,116.88153380785027,3650.0107437125057
0.009936476970004451,1.0112088194962552,9846.319011309215,1523.5236740356395,115.75255253937839,3883.451839214279
0.009786952452613108,1.005623595727011,9827.65439464406,1868.9727560002536,133.43432567848808,3923.9836581332756
0.010076104797659297,1.000573649513473,10064.59659679773,1962.1571863416805,124.2299483237087,4116.2305198102395
0.01000877314737621,0.9918151224244988,9763.114053008212,2335.215418553028,132.61389665764594,4497.610855446877
0.010023880360298894,1.0019645256687104,9712.292830696424,2550.0596701653476,134.48532025614645,4666.051390986549
0.010076478062286863,0.9994942593411543,9844.78634844076,2841.931474882713,137.71206672176342,4847.979273508812
0.010103208501319098,2.0161185107401254,9879.275199903894,478.31058354190196,101.96447294042095,1129.0798383696726
0.009985440346241973,1.9766570519421858,10047.553914657698,518.0031663631821,99.20106594234933,1188.7480138187454
0.009720221095971334,1.9960419832259904,9908.713006966023,570.8431288879742,95.26213161016402,1322.7364056858942
0.009994640331913607,1.983484195720645,9818.606819919049,613.504473681729,95.78372854017367,1366.5017704200075
0.010105635614138873,1.9995432984201154,9768.517868274677,672.6610887397575,99.86031560083866,1419.6496821709286
0.009859100729576794,1.9531762404040385,9662.202285115087,840.0747274278295,104.7278257773702,1677.808393671679
0.009971589889662884,2.0012050383185276,9799.070274392268,867.2517649247146,105.30539853168737,1664.057329675949
0.010040122818601714,2.0440669114284993,9727.588693549123,888.3721447650253,115.44215920756781,1681.0435521898787
0.0099927002370709,2.036363981585848,9601.267729338268,966.8234849997236,113.70935295211575,1766.5121240631797
0.010123597846236109,2.016132888123476,9837.959058666862,1164.6316172403938,119.18219829900663,1971.6354124386503
0.009993872491573632,1.9952485100974406,9814.942660926079,1442.7887205380375,139.7120746664311,2072.4593828773554
0.010088069910954326,2.005464673823453,9962.144793538035,1806.734560348255,142.7679428107392,2299.2727955954088
0.00993326696081123,2.0129408371618043,9627.754718472039,1930.4076719926945,145.18975338428913,2407.252740824215
0.0099679797919085,1.9592015753091612,9772.165873920592,2030.9333362362154,145.67395855694622,2466.172391932292
0.00985031479463953,2.0176837372588308,9789.407204700916,2459.998187136602,159.73967232462178,2628.947320809116
0.010067523072692725,2.0172853729979825,9954.719356805324,2780.005511251089,160.40638128119974,2671.95987311465
0.010065371994943137,2.0067785762970516,9748.033932960148,508.687848471926,173.00962215329992,1020.6378201484803
0.009964689934913685,2.021423940501298,9791.997431140157,698.2596034681688,184.92386590565073,1211.3134876807858
0.010081509070374788,2.0304794478963335,9955.446259131364,868.5300171029954,200.02205368424995,1308.822168238277
0.009943304841130023,1.995085268872347,9855.594401610175,853.8653849975111,191.44555777784754,1321.298593671893
0.009942542039934386,1.9842583841510923,9705.040638102804,1051.783737441506,199.79972155887924,1513.6387177240865
0.009913457839240797,1.9553378005852338,9953.25431840671,1107.4613951587608,196.82133564042596,1581.8220914049411
0.009894694613238098,1.9482905944254836,9647.89979440198,1165.4524161399875,198.53314072079598,1633.0545634527452
0.010213325176038205,1.984972277308769,9905.631116700928,1480.9773551002672,196.2710390527821,1806.5133991010232
0.009972972463895353,2.014419868515601,9919.919772359064,1639.8176053002126,202.15616580645553,1853.869055803647
0.009956086950653023,1.9862214125723991,9862.62575272372,2029.896532452248,206.4856370983798,1960.535177668062
0.009872108447804574,2.0275632041615985,9821.915890244367,2034.4893503259784,213.24083347533173,1937.8158160075566
0.009828285308212552,2.0142933243391345,9872.869622551052,3156.870645089824,219.8608013507621,2264.083894507532
0.010038133111897513,1.9916296744828499,9942.294539729715,3122.7416591077786,226.8238682128283,2221.8398623359008
0.010011863367999887,2.0103585632618284,9983.483123706877,3316.011207142596,217.97048062845292,2425.2645365432645
0.009920424361398195,1.9874735886637598,9578.378081007495,3515.0007101216665,215.9560098387029,2426.38173091539
0.010126190001071686,2.0108730875884215,9788.116014807038,3770.7062685407295,227.42456939369708,2532.688723833219
0.010134160558651293,2.015662687087896,9873.200102490848,4259.730849509698,227.6449596013318,2615.1101353986537
0.01007986842047357,1.97089933624944,9652.195449155828,4291.943203916377,227.80025002189996,2648.1019230064976
0.010108908507082565,2.013042891285754,9654.57579073931,4486.683946525493,224.22428641693378,2748.2780800485552
0.010017833790406931,1.9981967472657585,9739.42768518431,4768.221615609462,229.8914174614476,2777.403845226957
0.010107853211848022,2.02247097270979,9823.250891743352,5224.234858554612,231.7858899828366,2944.1862493941785
0.010113829644793834,3.0151169057553746,9802.466016972412,478.30340835321346,207.65386609704322,643.4427963349555
0.009986109034671207,2.9714237590165364,10032.525735038429,543.1994091439216,213.83843036450128,689.2099389614924
0.009909829017157689,3.048720376463139,9923.768026065045,553.3394731094841,206.32396843807774,723.663557902534
0.009991909118232278,2.959556681083888,9845.338557263634,632.6148077976558,204.92170538491462,745.4230096404215
0.009915276166385425,2.974544215445977,9715.881340323836,713.8217853804435,201.40075471458113,856.0227719378522
0.009996986596508424,3.007011998347351,9791.788053438615,813.7762134041907,198.26311362166965,916.2497208756977
0.009995623071649687,3.003490945326515,9708.515975518578,916.4467311825333,201.76692073747571,970.9241794421628
0.010019304236034338,2.941730665173627,9910.172735161508,1057.322331155507,199.46366430676872,1031.0970771898862
0.010027001543871364,2.98159400333651,9927.544897516518,1251.436608996539,196.94396528965675,1127.9114232171078
0.010120909004988935,2.9769341657149786,9932.43147582571,1399.9323128130297,210.18177432545474,1195.72179250835
0.010180154846096195,3.010817323267061,9723.88561367791,1509.332151379727,207.79867339787984,1265.942647105392
0.01003922151834784,2.967505528278518,9737.699235217175,1638.9202918343785,207.15766903267166,1343.1348971996251
0.010034944578677514,2.9547690860202254,9555.620243128382,2038.1173472089456,209.07573864314517,1488.5572536468183
0.010143452785958572,2.955459849550444,9853.1357512791,3157.960006007104,210.77621380780076,1739.1982412377793
0.010086673667660145,3.0171184574058554,9662.73224323941,3475.2642232702005,212.60042008665604,1845.4344591731156
0.010035673732987773,2.9923757372492377,9961.81452375624,3869.9227630366095,214.56637312829818,1998.9814010889213
0.009807196527341827,3.0681807143033524,9764.57531802222,4216.374577598422,214.3125541825596,2143.3747300405525
0.010002779774695006,3.0380344073439884,9794.332586126693,4793.2556787566655,209.92672606213054,2311.218323917608
0.009898378519476158,2.9922955148792383,9886.959283640768,5124.7901162432445,212.68081100313248,2396.4265406067825
0.01004283987875726,2.926134639366429,9886.683713340544,5275.414021669123,205.28176961165582,2600.605528856512
0.010149420451951297,2.9585506325884405,9785.540550366015,5577.6553235206375,215.30555791256137,2557.466974773749
0.010055669449771322,2.9719673138302523,9740.434746037594,6764.207825898173,213.12826674853417,3019.614641060101
0.010100006686075913,3.062601988873997,9729.641500536292,7355.049532653007,211.09761417017262,3325.7420428665755
0.009893191749191902,3.007761699086986,9843.701647461285,461.0355051300452,286.48454978410996,492.50206160865775
0.00982173571370369,2.908340079514039,9911.484098396499,880.2660092600548,287.5702041987373,652.6394615180519
0.009972044094903121,2.991334312135728,9701.394178619223,1168.1306710880592,292.8069950515563,743.2948968873834
0.009894314512333779,2.9752049654039165,9630.048311477225,1564.8352967856752,280.540800327643,839.9636916574756
0.009952193438839227,2.9641836774665333,9755.782492219969,2270.5720238920076,284.59697220155283,1057.2063152887342
0.010095975849645451,2.960153821602142,9728.314275346213,3327.995041072496,286.28041752667605,1250.3266486553134
0.010032453287757738,3.039089855467733,9831.664424340424,3961.8911172320813,281.15690125995917,1329.8936827307703
0.009973893754155666,3.0206150584854,9857.978543735246,4571.587304188041,287.9859299756061,1468.9843386106181
0.009979072514435059,3.0656402563376766,9490.300495748797,5548.858116791597,289.356819184674,1711.5645527724369
0.010102168639174102,5.010005478094522,9567.742738216464,524.3632592321728,212.0546066314733,448.3075813228462
0.010031493881699563,4.960389800998971,9756.405782574942,598.7428094983871,206.01704038934886,473.6473537494393
