Diameter,length,Pressure,Mass flux,Temperature,CHF
0.0100213728250775,4.955752420353253,15869.060305783278,1666.5793099405714,238.82108360672166,9139.976892102228
0.00992936039871737,2.9770449564661305,11835.249940285237,5450.240917033634,219.08238318190743,8847.900233629452
0.010002888517371775,1.9804526142656498,17699.217467416252,2586.7461191661396,150.94345519370657,8924.271423087961
0.00992218285482907,2.0130544192912896,9873.164972886625,879.1630633469049,197.4737859699225,8972.679802026225
0.00986710567617752,1.9895768967149006,11666.456965431942,359.8496257072461,170.60764750659825,8994.495649117278
0.009845608085787895,4.919331714215876,19835.355960070938,1550.9426682531175,344.2902006214878,8864.112477913144
0.010088600514986168,1.9925379229582354,13561.627748597539,1316.5915210741707,108.6829801487203,8817.774104364033
0.010183309634430081,2.017349007319179,13771.008335181818,2587.472741854078,212.50816786927817,9088.201992059778
0.009982796387440143,4.947629173896052,13835.731758120988,1387.6016344967893,314.9090866555051,9031.803722461527
0.010009067195365096,3.1200763604713146,17873.747484381143,1027.6931500546432,257.21055651434267,8973.977275084
0.010044874623285686,2.002978373184885,15652.096600639734,885.2235146472467,196.63646819079628,8749.567736842599
0.009994124460653167,2.991505604645754,15883.799649054154,693.8699496571878,324.0695107530169,9072.109192506761
0.009917881067812525,2.0177076612451676,13729.09073438038,2607.5819620742222,330.97906925087443,8981.419725622018
0.009988031144328051,4.9566850817598755,15649.498880934298,3226.573423938725,327.5023588056133,8844.523860400426
0.010053264238056117,4.903742003827923,17393.19953145294,647.5711748347252,254.77294331665613,8784.157618401263
0.009978305928568774,4.966799202026827,17390.731973508635,874.4241817830314,336.6608844776878,8873.748769307022
0.00998888307497004,4.95579479700713,17524.38068152289,839.5382447123047,249.0972763787981,8895.295985408264
0.009883853595336056,2.041626085072853,13506.721472049381,1233.752599373324,114.49967986666476,9079.131495949672
0.010210421366393106,4.97794768963129,17540.647655158224,1568.1988224016625,337.9332666987936,8969.097105311617
0.009972185988568194,4.907407463082482,13764.652401496696,6162.487248159783,320.8126177363674,8824.84628080249
0.0100289147500812,2.995015350212117,16068.347170534858,1284.1854939703364,232.1225202245786,8764.930491477602
0.009986381228480999,2.012055182597819,17649.107565741346,1693.8424252003065,149.1915613140284,8912.837002955523
0.010174502372452385,2.948279812277969,9761.120607214609,1535.8610321633855,207.68028645273048,8793.737582425985
