m,kPa,kg m-2s-1,Â°C,m.1,kW m-2
0.0080055525180348,9919.563576059176,996.2312305292824,83.53235875446964,3.002269230262405,1148.4787427708554
0.009221826971226085,202.61347119079153,300.47588333017694,94.53064043279258,1.206655835094831,866.745581147518
0.007934870352601498,9836.31955064365,1476.9681284553546,77.59411311827347,2.013428543299771,2075.6066448146416
0.007581838162296847,3834.340148654902,457.95947395995154,103.6036939503019,2.0698507170578666,940.3050204120241
0.007891781312759352,6881.144341026501,2989.642003100377,219.7273250060794,0.25105624320370123,5817.703594056864
0.00997280671649868,15569.537688905515,4107.882244658815,327.94250140217946,4.962248632130645,1003.3254534821755
0.005858100398549057,14612.58811614417,3386.441822592465,137.67979338280287,1.9930167193645127,2611.191007434875
0.007897054285989153,17398.959205943036,1063.3770820976447,330.16922981070854,2.9799910954286233,387.10415208482067
0.01299032175785427,2358.6323359104945,284.83037861617464,29.53171159918982,2.2407881430872307,1007.7210278268374
0.009963309434888485,3031.0934264239404,1254.6324424225966,128.90055962277813,0.9706555230501349,4001.6309121711215
0.010884282091598006,9753.90223816491,2768.30753207561,259.3974991801064,6.048227146353827,856.8493909148069
0.008119199739721429,9915.355802862381,494.55843580231925,215.78717584638227,4.98091054832206,350.50682978118635
0.007747134542654613,13757.922656545523,1981.8848491274484,86.9960536507455,5.928127787309751,919.0478429500008
0.005808070918982067,11940.538093449633,3252.6944370614697,177.46522158113083,2.986660649832183,1422.8108245312565
0.0077722371803635865,12877.186496662609,988.4679458899808,149.2066023676075,3.4893153849821434,758.8502663295789
0.005772514673625137,7744.967286552915,5043.983388550475,159.60758787309004,4.0472088747348405,1888.4002824535698
0.008163366240247497,14085.753519700213,1225.2749347288081,237.7742148686727,3.680518487476761,653.8641740848416
0.007985661087172663,17628.46610855686,1007.5410828890487,118.68887973994815,3.009263628598436,905.6574837779253
0.005985855379780751,9938.718112332197,3234.500917041239,172.54861656333492,0.783907828216356,4088.588866387762
0.010000051582815098,2109.8680465153016,187.4492940374896,51.844033006465374,2.2463923154307026,506.7230417628894
0.00982818160519437,3102.846931740137,450.11610364621106,119.0755423816896,3.1164821146697514,786.9347210728687
0.003929387984548704,2723.4702051238223,673.5275110080297,57.65763093860263,2.0618396365750327,774.490496861553
0.009280719165400741,6842.937096071993,4064.9191984821296,271.620358888099,2.9649371743684836,1626.8648574844863
0.00574236440788818,13849.396813707372,1489.2698561639402,177.94893822901415,3.0141503706697916,810.8103510489391
0.0109309444640395,7838.839831212431,959.327433099165,120.42643377850628,0.9821188592461647,2924.894289660264
0.008110765175332267,6924.851844290916,1995.9016327679024,275.9160881403844,0.9824004121297623,2499.9043545354557
0.008032861493333128,9738.642043013664,981.6889675739585,50.53916504391712,0.7847184189328563,3317.7594810958935
0.010268318437869822,17900.14909234679,1717.9466622271152,204.10375005721286,3.7617405065486693,1122.0396802364849
0.009983528634373092,19577.123125898455,1695.2252894013768,348.78715302005406,3.023172046264503,628.4951113893843
0.010865780783696237,5870.592181609575,1514.789556492936,259.9349148558008,1.987465653914545,1773.9536541555606
0.008097405398928528,17760.454098257607,982.784014752852,76.40718374062176,1.996038352364647,1383.0357888258784
0.00809243626672398,14049.754481952135,1997.8478253747628,326.5121848997493,4.993711120509071,380.09952028501147
0.00802814671395555,14687.67850114583,1600.3862030660919,313.622240911625,0.7877959250442229,1405.470750060433
0.009832997701405548,16008.97995023994,2519.5706715297565,153.72477205154462,1.9796899967745403,2948.729124939335
0.013132949591945364,3012.828268171724,865.9694845383345,50.044934190443,1.9845599454736738,2529.400784202292
0.008060644994724888,1982.4825854628864,496.8713646986254,194.48481317123526,1.973456358708586,862.1122320251255
0.005795207772473204,13805.923039774474,3308.701253865652,317.7974062462487,4.017587324099812,547.0148366171603
0.008019450035690741,17725.162685900217,3793.239431273266,326.03710937322194,1.6774895173107272,1703.5806042643883
0.010060271657209272,5035.58047360514,498.5098925917709,122.5521910830496,2.9926489157409537,919.879327497125
0.010051591760932127,15813.466952677505,1169.8063815412788,121.07329271714038,1.003764834421894,3111.0808318919276
0.009124763089909518,6838.729766445109,4120.022438288679,231.7328037932062,3.7044319494444125,1711.574289354804
0.009948888003212203,13810.695525346442,908.5126399211442,110.52340687609072,2.0172103540182484,1474.8272256294972
0.01497870200149091,14556.063277687519,1414.3339274312261,280.1526733839087,5.915215683763765,584.3400766633639
0.008053221406146678,2994.7077127121042,4001.2060975197255,158.7557500642848,1.3888879568463477,3774.1902220451384
0.008032149317117192,11906.05523082666,3370.291283380014,255.79769684225096,1.979617504610796,1601.7689029876594
0.008064062330524759,14611.02307324095,3183.3620048553485,245.75273352721928,1.5756745615912067,2294.803435559559
0.009803405315141943,2629.110336971492,200.5266420587368,97.46082524258027,1.0403895595028845,1048.1161091099182
0.007923675826255734,7987.259615641804,993.383244283504,128.83678198691507,3.4797405124995437,981.6195688840509
0.007921949795423704,9978.46411457765,2007.7422730427238,62.26749789994539,3.0408868867176952,1913.4768978314678
0.0062954450724454596,10282.210154483637,3628.08580215076,115.85200381807756,0.9049880368519401,5502.161255469276
0.008023465003148204,4979.819623535101,1510.1877591340242,163.84289125741554,6.082593274999171,739.6146888230759
0.007999454585513897,7771.59235898608,3204.4689296834363,228.9317400214197,1.5958959429519706,2350.5629939002024
0.009992667947578235,7066.403552529928,4394.889444544926,189.553725333726,5.001253782986898,1871.997156932831
0.009883951282883222,14148.098194895674,2147.961502444335,316.09613394677086,2.991850655435204,730.6331192578097
0.003920432704687295,2002.3523741474485,1903.6164015206937,54.251416404400764,2.0655623842890662,1460.1503485799226
0.007730687481835474,9785.680448651849,1959.8491561877452,231.47519466711822,6.108900680014206,571.1176917934746
0.013416443104356834,17278.782291907643,2039.9685297593496,351.4679775732249,3.6782356893499735,695.5718492846336
0.008057000642931144,7753.214606109872,983.6387921634483,174.72330081934928,0.8032000419475726,2681.696119596194
0.00792199369182278,17369.277942535824,1614.60293904368,206.72123410530324,1.5796167522709315,1712.5612838055972
0.008136761755762759,2990.9132221077393,1990.5994305492595,194.3426502620552,1.8061193713544699,2045.9969340267048
0.007881020614624376,17795.224002088613,1491.7600522404775,56.61278916895685,7.073507239082694,720.1909269469439
0.009902761775141922,687.356287469989,695.191964482223,87.68644157738919,1.4624332840177863,1497.4175670386203
0.009958171900434899,14077.406905459742,2259.8742020063055,318.34500733304,5.119578088935384,507.2305622646174
0.007761907795515074,14918.46560664592,2784.9674762146064,181.4585277582077,2.5842846468989933,1873.8758589044892
0.007959175337067975,17604.75029823046,4009.047129665787,333.43868788049303,1.658912554892562,1691.8466179479108
0.013352542334404253,13815.896839634448,2039.3512861191787,309.90730627790236,3.6920539343020002,777.2345165104122
0.005824815938658374,15749.993315661915,1538.9889560049749,263.3375144507546,4.0014025928144035,455.7447805910849
