m,m.1,kPa,kg m-2s-1,°C,kW m-2
0.0037973222988516415,1.5405451195739448,2982.43357148156,3994.811784224382,192.46738271396276,1918.339565702808
0.003788012804506618,1.5503067098983143,2964.7151472766045,3975.08513381211,209.30906883356658,1754.3744245384898
0.008064101190308386,0.8014488415453401,2929.2393538503457,991.9930928767895,74.65617219513675,3775.8354208076375
0.00792614902321085,0.7807462057728737,2994.809011213856,986.2790898325844,85.12970391780796,3786.0474767130318
0.008032298705997597,0.783921298839244,2921.1760179827893,994.1991273111487,98.84476233951,3706.615219813037
0.008067405586486264,0.7776645065639891,2936.1043618607323,996.9565791843313,119.12440889505874,3666.4432598617223
0.00783735583940611,0.7874683004072345,2897.9143764840082,989.4797530866746,126.36934058602073,3554.1509977134483
0.007917232040831619,0.7857495797016396,2996.2374811061686,985.116018364446,150.10299254069227,3460.913612870793
0.007910638017634855,0.7803325214036976,2931.074372951264,990.1244617006178,189.10067012182225,3202.961288315676
0.008053919842923219,0.7857354094468322,2951.020796204811,1005.9988910430715,211.7979198834634,3006.250657245888
0.008009834389616045,1.5549423315922444,2885.997713110961,1000.9808874651562,54.69732590195554,2466.6487358838185
0.007906039722705888,1.5407547766721816,2927.7354525272503,1005.0396301791664,65.5243932377709,2415.1457928126824
0.008013813313288074,1.5683452588073106,2906.7438534862267,1017.8496014600776,74.79511442682396,2327.5925207583095
0.008023295622678448,1.5706452651893739,2971.483169038828,1001.9095943941453,87.20280889033982,2352.551099443854
0.008027543037518042,1.5779835349130558,2971.3040642139945,1016.5376394823597,95.88254267543817,2259.017986259041
0.007935166788491564,1.5827227403978368,2903.2373848012135,1007.4501731056504,104.26882765979957,2244.683511748534
0.00787267033358249,1.5608260882896325,2913.883687388048,1007.5567384270622,122.53444891181829,2101.680610413242
0.008051096323313234,1.586185712589141,2950.32028725816,1004.252360997231,134.41407839799913,2064.851471590526
0.008021566009542186,1.5613691027201155,2957.788918193324,1000.0222329594196,143.67709529133512,2059.237496391829
0.007961536430437054,1.5437027539315142,2974.785110667381,1004.5022384486067,155.02872271817185,1969.5570972794253
0.00796566429348236,1.5662581170386716,2917.5334744356915,999.100797572127,163.13282018615223,1951.6302674216806
0.008002428511286857,1.5605868416355497,2966.0026329667544,1025.4476339314067,171.12868121355368,1883.4392960923967
0.007975062788367505,1.5640527134168642,2942.2077629261644,1002.0256641201103,173.7172436305615,1899.0262288796466
0.007984000066415345,1.5871052569121855,2971.1045207802936,1020.4798331228124,204.816926290869,1709.2516544647194
0.008090953801983306,1.5835092723743707,2929.128951965897,996.509256444304,221.11180565331824,1676.7323888189183
0.007992696982207148,2.4911928895242332,2947.4051026320385,987.3524129776988,135.56903962573412,1312.0928127491984
0.008028671454923973,2.5528465364883575,2931.2890258782413,1005.2038042622667,147.93032259302404,1285.9439543918556
0.008130247998888136,2.506424989939305,2914.8869096514886,978.3707711789181,152.3301051940511,1246.466815906734
0.007927770718827293,2.47724051433263,2899.814922240929,986.641745537352,167.60534746789725,1200.7673989083892
0.008086708987278155,2.5014307213322833,2949.1612681318775,996.158081687531,176.53294105246715,1168.1705666820371
0.008129422098884695,2.546536978225331,2930.969109829029,973.5195037956983,185.8932571724881,1148.2761821153185
0.00789774165713355,2.5523018411246947,2936.2979541881673,1005.6541172908993,189.68352588882703,1138.624604579839
0.007897312896167198,2.484332677972536,2911.718754574076,1003.6414265259897,213.92464252678377,1053.2672642590444
0.007943264928061087,3.477523598410537,2930.443732018056,995.9972999061459,81.55907356059464,1082.4686685768631
