learning_rate,num_layers,num_nodes,batch_size,MAPE,R2
0.0009970970188234365,2.987442045779452,150.05427981018556,126.59133968664608,445.56369911695367,-5.450584948097173
0.001005149515815484,3.031073643921482,201.66175371929896,128.56408124148658,356.9381820478165,-4.108839653053228
0.0010031762508536113,2.9652617213651693,249.63647013690777,125.67335315556106,444.96259646816054,-5.430219113000691
0.0009917652102750332,2.9649079385229054,305.47216624637656,127.25336062695276,464.0910882591981,-5.651405893515786
0.0009943334763286016,3.930456711988968,149.91972094218036,127.04987881881975,363.8771590335199,-4.156851416485256
0.0009924944811173096,4.013559970399477,200.4604590526528,126.6007981025924,436.367273956896,-5.128374790784835
0.0009883256938354199,4.005434040198194,249.79779512328014,127.80078175072218,461.5075016048399,-5.574893401495441
0.0009880828949365235,4.090957432336351,300.21654313094297,127.43778435908048,460.44751984003716,-5.7204257843049025
0.0009955868206325716,5.04072906364303,149.75356253390748,128.88014934355758,369.6965168771837,-4.299437013171824
0.0009922549154967881,4.93459863218133,203.05116269198157,126.03293446419276,464.15871963028707,-5.662791100636707
0.0009913033152958305,4.961022549116419,245.3658078454833,129.8832589661399,462.5670681532018,-5.646399621461199
0.0010173516831223333,5.034647680008068,300.839610008925,129.43338938149392,461.2976921585991,-5.629727953643137
