l,p,m,d,t,c
2.9436892288429894,9894.76892855286,1006.8256719611234,0.008021830260659682,82.19715308753491,1144.3337444768185
1.2109475724559178,200.8767269465993,300.1618502788436,0.009337739260259981,94.72507325285343,860.0074274720866
2.003382613671445,9779.46910429573,1481.2356912419823,0.007956701243640544,78.81727448723778,2060.0713588520457
2.077188131299521,3947.8325453973666,467.8120967631874,0.00785802517424067,104.54124770165618,937.4840733718843
0.252645094278302,6921.220831160853,2966.0879180339507,0.007786639009379368,218.27936723225048,5769.187523980756
4.929189850797643,15798.669396816127,4129.321342497804,0.009989879986302574,321.3059275955288,994.5517142804724
1.9922408956193025,14468.477966435952,3396.026854204286,0.00577857086966818,134.4132033930554,2633.192703353199
3.018091751494107,17218.492192658465,1070.4173227057017,0.007861361898388524,332.59086269196894,389.8520248504626
2.248304469425484,2342.7050965083304,286.6380416380142,0.01293649663949526,30.737547497615335,999.9053083217387
0.9493831910001997,3020.9453065813336,1285.1593415755847,0.009867145711383326,125.7895959424944,4009.122390364397
6.078548135226199,9866.831018757182,2810.3762169206097,0.010692387118381417,259.33395705814706,881.1671490484916
5.089610909825732,10079.389393325153,499.9097091095854,0.008161695034740058,209.04435898373785,346.65763468047476
6.0940908343554705,13841.69983246948,1970.1023742715495,0.007719063571502005,89.39133802711365,914.9946650484238
2.9999654619424665,11879.646951162493,3282.170723977439,0.0058669352881931675,178.30368124168103,1409.030995256289
3.481746461243519,12664.518399325387,994.6939110290793,0.008123251660986007,149.08408526811297,767.4606862299988
4.020721562747246,7814.606139950949,5026.835000596622,0.005821716944598811,159.5447299077598,1871.465496240713
3.586114483736538,13890.853658599046,1242.6896212215054,0.008124203982362802,231.45568183585468,660.9038241846595
2.9566802399933803,17503.40075513967,979.9398439306,0.007892183606308776,119.4873998685901,895.3092403523611
0.809249491612002,9983.064208695567,3208.845353970524,0.005990601907457596,172.8556671857875,4097.894797066625
2.217566489490191,2118.739755754621,190.85691290575366,0.009926019995765324,52.01741985482542,502.6916993297652
3.149115600510641,3071.6955395418377,449.5944069353983,0.009879367794969954,117.8370081476886,777.6454176030254
2.060385643530021,2722.9555889951253,672.5381498764981,0.003917670399369251,58.251025087354485,754.1653063211605
3.09454694738123,6856.617578368855,4084.7347172268614,0.00944319565350239,266.1811893206095,1673.6778274417952
3.0339111960666405,13692.056698166842,1501.7090614289698,0.005752584148624825,180.16789959253333,803.8145030171556
1.0023295201018547,7844.814474455771,950.5992669244793,0.01104950148455104,116.76055880924925,2963.875293692663
1.0017789724415214,6778.769068292275,2033.4161712667649,0.008032383398092317,275.0203422898911,2565.405964013389
0.7996710685357704,9751.438342563646,970.5531624056384,0.00802833013466528,51.65562963576554,3344.4394071904453
3.7842961828815382,17429.03433018456,1716.1622079116473,0.010542849594997752,196.38763669694228,1139.9581631529038
2.946833370437863,19495.944191923118,1770.2205997885244,0.010049144793926521,345.3909648163706,617.8114768605576
1.9938639672907512,5900.341879451733,1503.674109169818,0.010705171897554894,261.34769007786446,1752.4114136478054
1.9765868003608456,17621.541042425564,976.4467301989147,0.007915746512662282,77.05157287394003,1369.929092333026
5.0299649007208656,14084.090618943632,2032.4319536635878,0.008165471287185746,327.22350859026204,384.748622557375
0.7754641684148574,14746.136114094897,1610.0992534278287,0.00800206399974075,310.0270486974837,1417.2460283699554
2.0275713862615325,16053.65018072482,2520.755600179522,0.0100268436095754,152.958946459209,2906.1022387265
2.015200281614651,3017.0095146502945,870.9571897242561,0.012951873053363061,50.4045886478054,2510.5966350356334
1.991221840342684,1963.49699352664,505.8159600301473,0.008188391797803687,190.83299855883854,866.3081938647395
3.9734446594644917,13941.920402667283,3341.3169941696465,0.005915846395489179,323.65453991955883,556.1610692552134
1.6328147109182753,17493.315244081048,3725.570661950056,0.00789701551945962,332.8241862423834,1708.7174997799543
2.9728172539209448,4965.7462038714375,501.28352930400064,0.009770299718198167,122.87218731391087,900.5117790629004
1.010431200132263,16254.335298670327,1166.6463244594356,0.01007323934046817,121.38124280048116,3040.9530931828585
3.6338031492153906,6900.116699255214,4103.439135015524,0.009120743994946985,237.9823472776259,1708.6827257482048
1.9839914644557657,13773.003395797143,903.732478982295,0.009911513834297605,110.729240820005,1502.3241009508301
6.05809862567705,14579.174468092198,1415.839731588613,0.015090135551518323,275.39366271028,578.2848597659023
1.4070637981452507,2946.3511597198763,4126.9993965741505,0.008134727598019361,153.69362295163356,3780.2546137615377
2.0423643714366295,11704.018810530273,3282.2212340964916,0.00794046871573121,258.07876685786806,1614.5885590144535
1.5906640252340456,14745.831737247578,3242.6348241942223,0.007781415632335553,243.53126433591817,2285.2294380450794
1.0480649062753478,2625.3903944973936,201.2840723800055,0.009893267137306783,99.59748608962678,1045.2520556541044
3.502634323118101,7792.716439322449,996.1681055023146,0.007926104570337805,126.61408292896992,971.6014721773807
3.0084668708867146,9961.73591291077,2002.6212468902572,0.007801032025363279,65.03326442692529,1931.564842311196
0.9194290666315823,10153.607649557365,3647.2529734080777,0.006232944739995906,116.0397186542124,5367.135658160912
5.8482875251908295,4990.696378407817,1520.0708181928755,0.008009818696666811,166.16337003574495,723.3379996654763
1.5687697770881333,7881.521761262598,3167.118736765356,0.00795640855362226,223.5958599645318,2401.3875308599145
5.03643535464056,7005.007428831684,4412.463405804963,0.009982576811571211,186.40730615346627,1904.6834541102207
2.9374517606886434,14093.525581532904,2134.5593352473547,0.010080248338128794,317.97580111029004,736.5030226349995
2.058635188300902,2043.3059512063405,1910.5911391859927,0.003915260464227854,53.86886234923913,1458.69675383932
6.011419965659915,9825.867904953155,1912.33976607794,0.0077543306298451225,234.63942120148647,584.2131322659436
3.6704967006262987,17250.119754380452,2002.5609719594108,0.013403246138059356,355.16696908189925,693.2692405887219
0.7894214969469765,7852.157768415274,972.9517317807353,0.007917351203897126,176.6830455751829,2663.424754593504
1.5888495874512247,17852.399190192576,1597.2004598646226,0.00809827805510864,202.37416533150218,1754.482113420417
1.8049391193879505,2942.034638398477,1996.8588804445058,0.007964637727764587,198.6609852990057,2026.6829479560104
7.017820502305903,17695.9318206123,1499.0275348540952,0.007880573884642042,57.119109594619026,729.5808675050245
1.4993732432835989,703.0214239624117,694.3607704908737,0.010006622608420045,87.78166036895972,1529.4804103308124
4.954792794877349,14024.196798406112,2293.156021795945,0.010023755909642511,315.0511544355261,505.119856209257
2.558763271859509,14603.83668157827,2737.4342215213474,0.007624093479869881,182.4634205365074,1909.1786034009
1.6576348399518452,17764.083150803635,3939.0318904547103,0.008031859027067016,330.9676609177976,1701.0401501546087
3.707685460430018,13812.090090461244,2021.754987409575,0.013457972312000294,307.9716820153309,787.6428333563848
4.010630964095175,15733.359511447266,1506.18872791807,0.005772238337177866,261.9717633346457,466.3561772083816
3.0025247153250207,18397.255912636974,5484.187862590869,0.01008364579158766,257.70560451144036,2941.829712229415
5.110985387124067,17418.84513816122,2601.4604141840423,0.007931696097084074,328.3385500510462,565.8948409078235
1.6052306514609538,9884.906288397755,1594.14705103623,0.008030347434052341,291.42329536148435,1321.6515295142829
5.984488904011624,17457.360397719218,3865.225445885794,0.007748025340435779,200.93643087467638,1431.1588954458107
1.0134555978074695,13740.195178126998,995.1064060042362,0.01109577974893535,280.0496578830982,1403.7198551610516
3.003210297057849,6990.330808571098,3004.7466503953187,0.010066933321963864,265.3872646501764,1502.0852403159236
3.6151008946610363,18174.449111047143,2067.251518284071,0.013400972494153826,351.5153609451979,687.9585671942616
2.518387840597494,1448.6140255933974,350.47818729240345,0.013104022961503854,31.94506721540357,1027.2281477392096
1.9450433712423678,6860.8977666995315,3739.3282680841894,0.012880585208944658,275.27217906694943,1970.8152760899748
1.6106172493615714,14824.708804312075,4010.394906567318,0.007907719307020172,324.816955980941,1574.7560079728084
1.228325714992266,2873.084672811885,100.63623034068775,0.010106629215490773,38.219074000077256,505.0753099097677
0.9781601706349612,1110.732029751418,2621.046403160029,0.006114562623102365,76.12948796653362,4368.079944155808
0.7874465763666749,7930.186303963282,2233.242646257908,0.0081880639936574,225.28846851445024,3118.4936507181933
3.6319648735786645,14165.161837699578,1531.6934878376048,0.008102386008420072,234.41677617652576,753.4314517783687
3.952297237965125,19984.83324211512,3331.460129120801,0.005767549560153629,324.8310063233367,740.1944327771926
3.009800665593854,17808.916568072513,1014.6213457742159,0.0077444810921597496,140.99166896456308,855.8909023818894
1.9486838569467893,4873.284191221686,1582.0171658607717,0.00801613436059191,228.44986958421714,1709.709078002568
5.955215071141723,14058.624700815184,3050.7587715312293,0.0079907394084913,322.3296576353783,437.47109426409315
3.0881164358511537,7028.244140707892,4111.711664562548,0.00908986903275704,243.43075400582234,1867.1858405560747
5.017770068605449,17577.84443696566,1473.7340030230773,0.010061345552251645,256.09790731477835,605.9020986460134
3.011104426502417,15574.155052265854,1994.74588462536,0.008065286044081221,321.91330797342323,630.0607306831629
0.9942567415343948,14743.552572724213,1506.3386480718611,0.005818298048301785,304.8556510840987,1101.530754367916
0.9947594522164337,6797.2101831693435,997.753005725948,0.008018436814233677,175.19361458540823,2742.314953718665
1.008629702118674,17982.18906420238,1001.8278911902252,0.0079390130957498,119.04921517259713,2037.2607946619148
6.003882781918727,17561.284048121168,2018.7829565741897,0.007871422681932118,269.6359072147352,539.3031853797622
6.067999174901926,13735.123726286574,993.9111238175896,0.008087336699385625,204.50330641527722,397.0693211463677
0.3042627881891868,100.79556488517984,25.91120562697257,0.005969639269967754,10.665899447979745,279.1513462999103
