d,m,t,l,p,c
0.008036642263411106,997.6253674326139,83.61884640003377,2.966491753803522,9693.771263655355,1164.0439874892882
0.009202271042251344,301.7895646428172,92.34461307334269,1.21562312720047,201.8741252929874,879.5737483686208
0.007743309941130599,1524.9429035150652,79.30249633242597,2.001638111136354,9733.663640500683,2063.941712905198
0.00775627095040267,456.6709845620332,103.64731808725152,2.0650923267214436,3897.825745660345,952.1695305462806
0.007827412588551203,3014.4370709266664,217.89116413159667,0.24895748893411063,6727.475930642357,5940.789897090711
0.009952398056371796,4148.540118546492,324.6426638588708,4.972714266613501,15514.929373864035,993.7285424551718
0.005786402456940738,3439.3742617398575,137.104943853888,1.9871055321573674,14946.64695867052,2633.4027400156756
0.007828244020225444,1050.7909083351665,327.2871150102704,3.0417459093706753,17724.125646305798,385.57705840762685
0.01295372703761941,292.7222842500856,30.992061006576897,2.248880957376162,2358.5462322772432,1005.9702866395808
0.009913639825759622,1293.7635457024003,129.9747580637365,0.9643863142860292,3013.945206640263,4050.258727214934
0.010968143394019646,2757.432902478556,260.8717647538134,6.093093307067872,9677.172047567608,872.465471656165
0.008082606045598835,499.9070473157444,214.7463686650657,5.060372750675582,10110.073635286326,342.0038255322071
0.007871746858456681,1990.946383415757,88.0649333571951,5.979779927890448,13776.219835844011,917.4402403478298
0.005801976539427254,3370.156916208498,176.48532864127492,2.986117402498193,11766.261831455773,1414.7350525163208
0.007918674241719274,1007.5452567659133,149.8893958931519,3.4292627213276425,12599.655956905219,770.1968116894567
0.0058791210881832135,4990.330387913509,160.73034226037936,3.938641947139904,8042.9417556344715,1824.050576489504
0.008164522190431605,1265.680161878849,236.74766613840575,3.6818018330947186,13995.144297232075,651.8239192214305
0.007990108878098602,979.970731017933,119.30619839539779,2.9913181904504063,17627.63654006037,890.7826026703862
0.006130685908777356,3183.233043829987,176.32750125263746,0.796651299953382,9690.042236651903,3990.286864084011
0.0099623868740311,187.5394661564868,51.292416898426126,2.2117695450848633,2093.4639283805323,499.66090569441394
0.009930216775801312,450.2929242742579,118.4249711138115,3.139399926159614,3051.7126227286763,784.1900901744272
0.00395357333296648,685.475134665971,57.568119860643755,2.061856798604826,2743.9380668172835,759.3676604956758
0.009172428327542873,4025.7173326473912,272.0026659655655,3.0150513360395665,6915.551401399029,1623.1470569541111
0.00580067951379459,1478.3920272286816,177.7697835279568,2.997742902546568,13682.351571596872,812.7591427711812
0.011126644632904237,963.177234736445,119.98017262632315,0.99263722062871,7840.489035068248,2974.9271840833726
0.008008329655939339,2016.168477869342,273.52075808525774,0.9832769248665146,6829.706271503786,2523.8311641924142
0.008111813438828863,989.189446523447,51.228047069647815,0.7838206945677034,9790.75720019344,3373.6449578364445
0.010316345146184595,1689.997706702791,200.92550945483336,3.819026092193313,17668.39830942036,1112.0261773939353
0.009977793666125421,1739.0117731749633,345.4191090897204,3.0041189147747267,19997.171235827795,625.6740049799128
0.010596415624316898,1525.9194948401282,264.0026646533912,2.0150667619013007,5775.478161972882,1774.6126545489053
0.00797958125057479,974.8311692004266,76.26318137799358,2.0108781643585,17576.187211135777,1383.7370846477304
0.008058326110049033,2002.172456623894,328.6499058653689,5.021804237235003,13830.775422579558,387.5714278193516
0.00805476137183139,1600.8439611951403,313.3369221508342,0.7795441303357726,14589.885206721015,1435.6881013256173
0.010103321842107016,2525.012280340111,151.8010713010362,1.9643238732402026,15939.766070212108,2994.504417207631
0.013084465089814536,870.0297190623322,49.95345764366977,1.9790003427775373,2967.955120282027,2539.1598852845877
0.008141582843950444,497.0057250450036,195.79011673051428,1.9927649703389645,2010.2785987934194,883.7613846279271
0.005857661601582521,3281.2463635826352,319.1074018001907,3.9450887400967165,13768.650366768672,558.1979219035748
0.007937105033755096,3835.9352860013223,331.28766848196494,1.6246647275082047,17342.923149691316,1735.2629836903327
0.010097050972219208,497.79239745643065,122.062183658456,2.9774777653534574,4933.143142840326,915.4799351639576
0.01014226224336343,1164.0778074218554,119.6458285684593,1.0082579170330273,15917.04640684454,3120.96850750449
0.009223240750987587,4044.1914192204763,231.4175883587033,3.640152483490816,6933.695482092477,1721.1282588081383
0.009966444246527503,904.9474278812253,111.06114503458632,1.9778518623588939,13846.095021474048,1476.8131672568013
0.015451703232352034,1408.3936596321867,278.2291204067496,5.906202333211291,14582.804785114775,571.7981905090087
0.007918322837541408,4044.642235516503,155.76888871299246,1.4095689364936665,2981.941805890028,3846.088209871191
0.007981670708997001,3308.5750775236875,257.5862793244775,2.041091154347828,11949.11725284062,1600.5050675458917
0.00799868197405418,3175.2166583366084,242.32162762146854,1.5974992371759678,14302.994760861178,2323.0981396401558
0.00993680568876884,199.31312321625953,96.34541787050011,1.0438625787506497,2639.7990288089377,1032.5397266614984
0.007931372192673572,986.2789996764984,128.5871153315889,3.498802214133372,7845.928651753162,969.6101328977876
0.007742969505192163,1979.3527793599567,64.42162512407148,3.039931526842837,9878.58865334078,1887.7362690249397
0.006279891950740762,3651.51248736122,115.43136234429033,0.907459753667096,10421.137408752693,5389.604846405315
0.007921228847965362,1513.428067852464,166.58124431964816,6.038393469646863,5104.59823572298,730.8148984318879
0.008011820802384332,3183.6232660405535,228.57144181020172,1.5688459618503772,7730.69531374306,2339.442739100588
0.009911750209386682,4330.127482357326,192.38062973343074,4.948010529858099,6977.337806719665,1882.593563730469
0.00983693588838404,2171.5952942695385,317.73436664053804,3.02486843947375,14034.069691269357,740.7338371351423
0.003900546913194479,1905.6835967150403,53.5834765171337,2.095775398199257,2018.4295144194482,1457.1506007082269
0.007867086708258557,1955.1602950519593,233.99927468213977,6.0587865878363765,9987.219598272473,567.2455039519695
0.013454974015668916,2035.79530981537,344.84845071250345,3.659610426097422,17289.375335518376,701.8195785968135
0.007936009630138302,987.8047813342498,175.21034523978642,0.7891669876194223,7921.406662070085,2708.197080933223
0.008079292892765776,1611.507572556052,201.3079522208717,1.5736442444500056,17856.23066431077,1703.2788648086312
0.007955316658919787,1979.8525233544933,198.0500821685358,1.7674100006841127,2962.9509062248962,2066.6762200377193
