m,m.1,kPa,kg m-2s-1,Â°C,kW m-2
0.009968013608772659,1.0114964886498445,9827.47364673929,680.2779452755746,119.65399747703871,2324.3275359450913
0.009852716227515521,0.9914552075180958,9641.531008690912,834.0099913544383,122.31771451388933,2635.830310830749
0.009899577846384696,1.0094821766929842,9942.046703926948,1000.0179729984379,123.76164093690784,2912.567742549952
0.01013741604755862,0.9958839414690179,9764.537309838597,1165.414619093494,125.00099129817272,3192.0090489083086
0.010065015075374393,1.000649108883607,9982.69105207279,1322.1863778651198,126.86902450631732,3497.7442340734515
0.010001258194672848,1.0014666531087106,9946.648236746465,1353.3633590122379,114.40544755904712,3637.0175106639354
0.010131476113376482,1.0310124889996874,9752.569840284972,1519.6276261015396,116.24779811368492,3849.904660797096
0.0101092754687018,0.9960189716731443,9767.480938117018,1864.3473782164078,132.00957416083617,3926.47261117695
0.009961207300549136,1.0176396350965808,9897.540459890148,1939.8211380681737,124.75443693314308,4148.983022375095
0.00994351985749696,1.0189044446421016,9845.7562438507,2340.489303180321,137.24592330078028,4410.297952699908
0.010020179916219759,1.0171785071460238,9880.622532327616,2519.5728794718602,135.05461938609534,4679.058097093098
0.010122566879112596,1.0075759386745053,9800.043471603638,2811.639764765484,139.06342568197965,5039.468714048028
0.010030373915622585,1.9618535751283344,9811.95131668973,470.78373970760896,102.35199621995841,1116.1722360175072
0.01003352525417676,1.9729881030773044,9827.000960471072,518.3107756863247,101.62706046697407,1194.3867133862022
0.009889571184581163,2.0008659587083284,9667.303407688807,583.2178116960816,95.35152828151006,1284.2675476404374
0.009884716845003926,2.0188132577764533,9684.880748938327,617.5868882052195,95.82015015985137,1351.8879414679693
0.010039758768217947,1.9724132624338082,9793.55601299231,661.9138128890934,99.25128881103095,1423.4141081614712
0.009967760726916252,1.9910650431093107,9700.336904110658,835.1981256767849,104.22753418593405,1635.2399865922787
0.010078096603172288,1.9947985189045825,9966.411614511682,857.8973397813128,103.9683473386761,1672.004316532444
0.009814575382100876,1.9988446753786102,9946.732386400401,878.4288987147157,116.38579378135557,1649.7192053580275
0.009917205882555794,2.0170422758289,9822.974510158974,991.061702216868,112.78157233772039,1789.7229314130238
0.01011891486623193,2.02637201520631,9834.791080284393,1136.8868107460082,121.61229962548248,1951.2717772752508
0.01011264271919131,2.027427206952878,9850.384838349284,1436.2366243422648,139.2115380298298,2070.65896743884
0.00992260956500152,2.0063958522275036,9942.142731119937,1786.4593828213115,142.255845551541,2259.1181504609017
0.009952731093151734,1.9701203472815472,9684.974565884591,1913.589756932832,143.46234489920144,2393.522673105384
0.009998607616943276,2.018531710923941,9948.436425395503,2026.0155346599774,146.5868277174249,2475.9255657327994
0.009998346186965424,2.016137338173675,9730.275290510464,2490.7842671994385,160.01438791081338,2594.423045956735
0.009958849281492637,1.9792238657201382,9742.034704239017,2693.7414202580067,160.19001103198445,2701.7860916070053
0.010027218113924869,2.0320990659712215,9707.778391214375,501.0186086273458,173.52443276899032,1007.6426682825592
0.010174442779477141,2.0129013491714343,9704.223870900294,720.2721968197322,187.0113244604135,1210.7613275781525
0.00993028999944441,2.0202697338453017,9941.654987335378,873.6760097390988,200.48068570541167,1314.37081385863
0.009924704909011204,2.0330837579400693,9750.886048094651,854.7140360834932,192.80154644445187,1302.710008989082
0.009853251539688135,2.001608582462301,9659.40306976764,1088.5139118427467,200.28424317495285,1499.8903924772205
0.009904190312649976,1.9886142920770207,9842.283294461562,1116.4975501116198,196.56472852645618,1586.3268615533902
0.00996763754374434,1.9978131675367208,9807.933815934266,1168.5032902130763,193.87307039785634,1628.276595600818
0.010071664521154067,1.999513400370661,9764.566672008019,1496.3757163319847,198.62267632408702,1816.4729407736618
0.010042277072354427,1.9807932865442035,9817.985915959654,1648.3839373852759,204.30872259684517,1899.6084267166575
0.009971640086348585,2.0146651025827422,9797.72814209401,2016.5020738143967,208.71169115116948,1971.3566376506203
0.010036675463685005,1.9944746185228308,9838.473046736035,2027.3495804882757,209.51919890961,1961.8205059328952
0.00997992325162172,2.0140010896889406,9846.980443314293,3057.963852219452,220.56457891595522,2252.6332784704205
0.009906515869437844,1.9780437440225944,9624.23851759584,3189.5804853006507,221.3589523864872,2202.032406039077
0.009886398421161641,2.0150821581178002,9647.752278642754,3351.194946958259,214.57672304568783,2429.905221897804
0.010148590595941268,1.9973310815959588,9671.713988810307,3473.957800178287,224.78377337557512,2492.1331521724132
0.009937133303977568,2.0188856889526816,9716.056727051968,3769.789062151422,224.009513236327,2530.5553747221347
0.009935587291595513,1.996714003953942,9992.469397606808,4203.16177856103,226.1931037928182,2590.7756195180364
0.009923859722617882,2.0239334062656975,9921.02951661465,4279.350612116876,224.28384056321752,2706.467561485816
0.009941359171905285,2.0013832109900096,9917.301326920811,4464.311723669,227.24086952111674,2723.409723211591
0.010073499305590988,2.000979251914167,9697.093536219436,4768.046401691241,232.6248521469431,2781.8678754986227
0.010229990332715913,1.9821588853700494,9782.170335383415,5155.364044424966,234.20227797004796,2933.37868599292
0.009986650722108383,3.04801919890817,9824.715864793661,473.74154588393975,209.83720618214574,637.7951049610933
0.010123163707822628,2.9773499528139014,9473.686616668416,555.0752341644923,215.33634118108853,706.5418933746935
0.009993871577284782,3.001015742398196,9787.162602036888,549.4143362519718,205.45712518047898,731.6370784305109
0.010033581992461973,2.984237029379159,9665.05055978473,646.1134315371991,210.24808032251212,761.4877404650409
0.009868583775090521,2.995659447535448,9842.041047146384,703.3747774828721,204.81661994921978,855.9564610200752
0.009860625588600696,3.074045463695338,9868.23060914352,810.7323138779759,193.74600457560913,878.1437212681158
0.01008432363343896,3.023585693486696,9792.934659886967,904.9714106823776,206.21958177004245,949.257161527943
0.010166212636049436,2.9347496797951917,10010.67176752775,1065.969649373364,199.65357799840734,1031.1727451921079
0.010055876701373057,3.0032415020907974,9756.331269633893,1251.8889330169607,203.57300952567763,1123.0666498846804
0.009919825824352241,2.9883733744621326,9679.491438964284,1375.1905199031405,207.15350618420777,1217.1030592028605
0.010014409657171687,2.9340900176637734,9741.748838148382,1529.200376706141,208.4540308017816,1252.0287397166765
0.01012644884031759,2.99209720323067,9670.875107038863,1660.7360194139524,210.58448696298228,1339.459942184818
0.01002647350829767,2.973328335010391,9599.268029250074,2080.1175679415564,208.72398896734458,1508.9490847555946
0.010038881422085427,3.0079937715515084,9886.549116702063,3216.7667376720633,215.37450936023373,1780.750969824628
0.010105873356562853,3.0419644575621207,9889.438191359302,3476.0457546299276,211.96811955849887,1829.0875458329474
0.010071098309288498,2.9619957948648206,9873.065076116458,3900.8240566056675,205.98554197405971,1966.459138313281
0.010114172594146884,2.988500647029333,9660.50097117175,4124.992946073076,214.29121906765008,2078.7956450242673
0.01011173584707981,2.9836624837280206,9893.34496420727,4790.622682878155,213.5551503374561,2297.603586748521
0.010173637426568117,2.9347390696082973,9581.145308594703,5103.203780343338,217.3062035657658,2399.9349805130364
0.010171011786151754,2.943391710448167,9778.400398661304,5194.672066488472,208.77108294582234,2635.590918048561
0.009970683156282514,2.985560485496065,9875.510330333831,5429.744010007301,215.33187427353428,2541.871445883691
0.010158672802149087,2.9384078600769934,9762.010703061345,6915.106128028545,214.17438646112808,3019.113315604535
0.010158546579344936,2.96617252148631,9625.19636319153,7341.319680139138,211.20013588147978,3313.0313753935297
0.009890292508152888,2.9847489309511337,9646.966763021306,472.59260299073446,290.3931835885487,485.6803928379184
0.009911337687822604,2.966526634301018,9839.115409324655,858.7773789669527,288.17085318893766,660.5802719438778
0.009843090656677487,3.0103070646089947,9867.711421536755,1182.984588260633,288.14159840768633,746.8801909510572
0.009968375309289937,2.9896979043899132,9868.011703439533,1550.8265656262176,286.8362701226437,840.3366505752335
0.009871260806569335,3.007631198417402,9849.564666870869,2265.6090567780393,284.0901472433737,1060.525004408261
0.010067306036526466,2.9711392117003204,9844.096088059401,3288.5217355875466,285.5683881601381,1242.9679743119807
0.01009528385173921,2.944901474402092,9790.238865662157,3913.7994020227616,287.68801464983045,1353.8121505948313
0.010012087516298621,2.962711171792137,9893.537465337044,4618.523277379819,289.6884049213809,1499.5911181856225
0.010047658221490289,3.0005501163042645,9611.506617719382,5556.551965211007,289.6233162383973,1708.2187815496827
0.010084831344365032,4.919486663074915,9973.888824599875,532.9442641054851,210.38270183700902,445.4566419418046
0.009879838293436558,5.006557333643674,9743.225111988406,592.2795411208942,206.3948526973934,475.554828754374
0.010103781359798477,4.877398326545367,9869.64276475601,691.806272053392,202.69865197037345,521.78368442895
0.010126932356278505,4.946189751666895,9921.01557660707,1059.5722856339396,202.55280975097835,644.9035506733744
0.010044353705838796,5.054327604244045,9804.731159618537,1249.0062267498186,208.84474986638216,689.688252646951
0.010120424776345017,4.896828425841092,9719.520595552678,1628.6799954313067,207.62924802535053,818.7394170304989
0.010084126049142175,4.975188074850082,9793.54298092714,2175.9263025968244,205.2252337636958,1042.8604120079756
0.009966991201375333,5.0042505456395325,9845.424350567073,2662.129528743615,211.02351813236606,1182.1508935864297
0.009807503509144447,4.914061903678205,9615.51101939005,3750.9659240899223,203.25787144909611,1398.8961368919413
0.010011966969706746,5.0054451719048245,9852.957399024732,4639.88625780884,210.4925937020171,1563.2455459873731
0.009943289512450678,4.965511999916972,9951.740190220444,6651.191122364588,208.84130938622607,2067.3759760838207
0.009838140494146197,4.8611866838826465,9690.828619041078,596.291794080673,290.20356663289,370.4695108679015
0.010048284590299368,5.024482592732553,9741.200472232358,707.4465618625696,289.5169284963609,396.6678069450789
0.010012796863979854,5.0164764278975955,9758.205463868779,753.1626624987608,285.30856582626086,408.0043964579892
0.009743350573021992,4.88855095199324,9904.245316374465,1005.0067369706537,293.73541544132615,432.9247993707473
0.010193995909285873,4.937763625037948,9841.301579998288,1156.689652648839,286.5896264484379,475.40655995639713
0.009956093896009243,4.981166043280202,9891.199685085838,1912.349460752952,282.20383395433817,590.5978647298825
0.00998839030730676,4.927311866752507,9748.852440066637,2511.791518875811,290.7411256526861,704.8102550499141
0.010029420246265512,4.931759590993024,9810.419606950456,2722.9164537364945,291.25439186480213,774.9191102708021
0.010008761560052733,5.006372702380284,9910.687215672424,2940.494288277336,286.95451585099136,855.9088562308898
0.010113406022258868,4.989913567026417,10001.528561763536,3321.179758775505,289.7153031975534,914.5008357406615
0.009846347904451038,4.999094740810965,9928.66337480661,4807.3184469015105,288.06594544145526,1254.6600285089473
0.010137240873528172,5.046506439216788,9856.966185276618,5508.715101705494,292.2948724064744,1382.432078581949
0.010119270596290248,4.893816372258145,9690.575883645844,6204.51387491136,286.6474714104743,1533.4995116982066
0.00993525247108517,4.943151606660519,9828.769083291707,6562.5753699654,290.09294057287286,1636.399698587492
0.009978477630583642,1.0074740979952077,11723.70428817581,366.3861626860075,97.17294034111852,1624.2562153257977
0.009790579783301947,0.9840548970667,11901.715421744922,443.6588388611538,93.32905414800919,1871.03579396848
0.01002965869246069,0.9982646272298321,11727.005005694933,604.5981287761788,104.42135051961002,2235.646483260399
0.010017826245251275,0.9977408840295514,11764.856375986967,747.318105510261,104.92065693203573,2659.417441325304
0.010004378886312938,1.0029509347933185,11808.178723155961,920.212631772278,121.61932093884081,2676.696521249133
0.010132815967599613,1.0149585416304077,11873.824215829463,1189.2611841663936,124.90714663602682,2997.5101194792355
0.010186405046149476,0.9905129063949607,11557.49396293527,1369.6214082562622,129.2529049291069,3294.2802582952927
0.009956058511163149,1.9609779025765253,11833.370988784623,393.5946334708228,97.73054832755065,932.4560447296722
0.010018551256503831,1.9606066265955673,11753.052339318367,435.14465672058714,100.96946401364077,977.5093985775658
0.010128000817938517,2.029557962343257,11791.782018450474,518.7534687488445,102.62441232338725,1103.022642018923
0.010063339998360139,2.015014057234118,11947.950967037883,608.5665271624413,102.14943698835867,1277.0049619001682
0.009930235182456797,1.9997360894460698,11694.180954936457,647.7364900469909,103.10602820667847,1273.2218343433217
0.00995885986715192,1.9896040962213473,11787.390150446154,658.204908667901,101.53120481940923,1313.7173509424408
0.01004187949316777,2.001283171768927,11590.676931154108,751.7217916170415,102.95378972551426,1426.1125136887752
0.010142958288525492,1.9490825873255955,11806.31756735468,768.8891527527918,100.40033295537997,1467.130336754339
0.010112958827026985,1.9955813565459153,11856.586298631595,803.5220828487338,103.02004313812692,1523.5680716572224
